E,F,G,H
155,-27,954,2.9444444444444446
104,60,2451,1.3255813953488371
158,-24,1564,0.18478260869565216
127,-11,13,0.07692307692307693
140,44,448,0.14285714285714285
70,-44,5135,0.8227848101265823
80,-46,9024,1.0212765957446808
89,-13,336,0.14583333333333334
65,-43,5915,1.4
127,-37,2491,1.127659574468085
159,-33,2976,2.90625
124,42,1672,0.2894736842105263
56,-20,8265,0.9157894736842105
45,-37,231,1.9090909090909092
124,-72,1770,0.5084745762711864
128,-50,742,3.7857142857142856
134,50,2580,2.8666666666666667
66,-30,584,9.125
104,50,1584,6.1875
83,39,3358,1.5869565217391304
110,54,2070,1.0222222222222221
45,27,186,0.04838709677419355
157,-1,1827,0.2413793103448276
55,51,612,0.4722222222222222
114,66,2210,1.911764705882353
95,-19,754,0.896551724137931
76,18,60,0.6
112,-50,5740,1.1714285714285715
87,-69,390,3.9
183,-1,792,2.4444444444444446
67,39,924,0.15584415584415584
73,27,3002,0.4810126582278481
96,64,4539,1.7450980392156863
67,-7,3132,0.9310344827586207
79,75,3422,1.0172413793103448
61,25,384,0.09375
135,51,3069,2.8181818181818183
116,-40,5808,0.75
169,15,6237,0.9506172839506173
70,34,3306,1.0175438596491229
81,-53,576,2.25
133,39,3403,2.024390243902439
112,-8,1288,1.6428571428571428
97,79,864,0.375
85,-61,1100,2.75
93,71,2014,0.7169811320754716
49,37,630,12.857142857142858
103,-11,990,1.1
103,-35,1474,0.3283582089552239
190,6,48,5.333333333333333
158,32,5049,0.5151515151515151
163,-23,336,1.7142857142857142
102,38,1872,0.6923076923076923
91,79,3040,0.475
120,-4,2175,3.48
170,-26,156,1.0833333333333333
115,-75,8099,0.978021978021978
78,48,4816,1.5357142857142858
163,-29,1290,5.733333333333333
91,15,1890,2.1
130,40,476,0.10294117647058823
79,-59,4150,1.66
186,10,1134,2.5714285714285716
173,-19,2279,0.8113207547169812
93,-13,969,0.2982456140350877
9,5,629,0.4594594594594595
122,-4,1824,0.3157894736842105
128,-16,5135,1.2153846153846153
109,53,6534,1.5
133,13,2232,0.4305555555555556
84,-4,924,2.0952380952380953
37,-23,2322,0.7962962962962963
66,6,4760,0.6588235294117647
55,49,80,5.0
16,-2,4896,1.8823529411764706
123,23,1176,1.5
131,29,200,8.0
133,-65,6068,0.9024390243902439
83,43,196,1.0
116,82,425,1.4705882352941178
139,53,390,10.833333333333334
119,-37,3264,1.4166666666666667
126,4,536,0.11940298507462686
93,-53,2106,1.3846153846153846
113,-21,8217,0.8383838383838383
96,82,1261,7.461538461538462
100,-40,116,7.25
133,-53,252,0.03571428571428571
49,35,34,0.029411764705882353
80,42,6790,1.3857142857142857
94,-52,3268,0.5657894736842105
62,-34,7623,1.2857142857142858
111,25,2728,1.4090909090909092
157,-1,728,4.3076923076923075
61,17,3096,0.5972222222222222
80,-20,3397,1.8372093023255813
129,69,650,1.04
136,-40,8004,0.9456521739130435
130,-22,4136,1.872340425531915
123,-61,1968,0.8541666666666666
157,19,688,0.37209302325581395
148,-38,2208,0.23958333333333334
156,4,536,8.375
119,27,260,2.6
115,-29,2356,0.6129032258064516
121,-77,4928,1.5714285714285714
40,-10,4940,1.8269230769230769
38,-12,16,0.25
63,45,3456,1.5
163,-9,4753,0.5051546391752577
88,-64,2106,0.32098765432098764
60,-50,1596,3.619047619047619
87,71,658,0.07446808510638298
105,-23,3731,2.2195121951219514
93,69,5194,1.849056603773585
136,-12,3525,0.6266666666666667
93,57,896,3.5
118,-36,1625,2.6
121,35,858,7.090909090909091
166,8,602,0.08139534883720931
98,-56,6660,0.8222222222222222
79,-3,6794,1.0886075949367089
79,47,2070,2.3
71,19,3120,1.3541666666666667
10,0,2068,0.23404255319148937
133,-63,273,5.571428571428571
145,3,5984,1.2941176470588236
27,25,4248,1.2203389830508475
81,-51,120,0.13333333333333333
147,27,234,0.7222222222222222
166,-18,1496,1.2941176470588236
120,-32,1216,3.3684210526315788
109,29,9016,1.065217391304348
37,-21,2646,0.6666666666666666
52,24,1602,4.944444444444445
106,-46,2211,2.0303030303030303
69,39,627,5.181818181818182
93,-49,2112,1.9393939393939394
127,-57,5304,0.8717948717948718
165,-7,1162,0.1686746987951807
123,-51,4232,0.5
128,24,420,0.9523809523809523
113,-77,1079,0.1566265060240964
131,61,96,96.0
84,-66,2262,3.3461538461538463
83,47,432,12.0
114,-4,4872,0.6436781609195402
123,-47,1749,1.606060606060606
18,14,170,1.7
42,-24,1455,0.15463917525773196
122,-26,288,0.05555555555555555
53,33,3723,0.6986301369863014
99,59,1904,1.6470588235294117
73,71,1029,2.3333333333333335
100,-82,4452,0.6309523809523809
119,31,5920,1.0810810810810811
133,1,1221,0.8918918918918919
134,-10,3264,1.4166666666666667
162,-22,2911,1.7317073170731707
58,-4,8624,1.1136363636363635
100,20,3024,0.5833333333333334
155,-9,6808,0.8043478260869565
173,15,1775,0.352112676056338
193,1,4128,0.5581395348837209
120,10,836,0.5789473684210527
144,34,2714,0.7796610169491526
115,-23,13,13.0
56,-18,1320,5.866666666666666
141,-55,3480,0.9666666666666667
65,25,840,0.11904761904761904
162,-10,2814,0.6268656716417911
139,11,2352,1.3333333333333333
102,-10,6177,0.8160919540229885
107,13,7708,0.8723404255319149
54,12,629,2.176470588235294
97,-47,1980,4.95
127,-3,1476,0.8780487804878049
63,-35,2352,0.24489795918367346
134,-22,4602,1.3220338983050848
116,76,3256,2.3783783783783785
109,-11,6970,1.0365853658536586
60,-38,1139,3.9411764705882355
97,45,1176,2.6666666666666665
80,-60,902,7.454545454545454
70,-10,3500,1.4
100,54,1440,6.4
96,84,5130,0.5684210526315789
117,57,380,3.8
150,-26,8633,0.9175257731958762
21,15,330,13.2
153,15,1638,0.9285714285714286
84,-48,3354,0.5512820512820513
38,32,646,0.4473684210526316
25,15,1472,5.75
27,-23,2622,0.5507246376811594
113,79,4074,2.3095238095238093
53,47,918,0.7941176470588235
83,-77,8118,1.2073170731707317
151,-17,814,0.5945945945945946
157,-3,34,0.029411764705882353
147,-9,1100,0.44
126,58,2016,0.875
105,29,3600,0.4444444444444444
28,24,234,26.0
68,-48,1044,0.13793103448275862
150,34,1260,0.17857142857142858
133,-1,94,23.5
29,-9,5810,0.8433734939759037
44,42,1190,0.9714285714285714
137,35,810,0.12345679012345678
103,-85,368,0.17391304347826086
133,65,2574,2.3636363636363638
178,-2,1606,0.3013698630136986
132,-24,1064,0.7368421052631579
73,-13,7347,1.1772151898734178
146,-24,2556,0.5070422535211268
109,79,306,3.7777777777777777
113,-7,4272,0.5393258426966292
90,-20,1216,1.1875
132,6,3068,0.8813559322033898
96,88,2340,0.65
56,44,2640,1.65
88,-28,2,0.5
70,2,1330,6.785714285714286
76,-70,6144,1.5
101,81,5248,1.28125
150,24,38,0.10526315789473684
77,19,2145,0.5076923076923077
62,-44,1665,0.8222222222222222
105,17,4970,0.9859154929577465
73,31,1645,1.3428571428571427
75,-59,1820,2.3214285714285716
119,11,910,1.3461538461538463
24,20,169,1.0
51,7,5980,0.7065217391304348
66,58,7480,0.9659090909090909
93,-87,729,0.1111111111111111
88,-28,2784,1.2083333333333333
69,-1,810,0.2777777777777778
32,24,4092,0.4731182795698925
109,-7,1113,0.39622641509433965
92,0,5280,0.5729166666666666
137,-13,5070,0.8333333333333334
186,4,1250,0.5
131,-5,3096,2.388888888888889
109,43,1750,1.4285714285714286
153,45,228,14.25
64,8,910,5.384615384615385
177,7,420,0.08571428571428572
66,-64,1760,1.1
154,8,1320,0.36666666666666664
126,44,7452,0.8804347826086957
21,-17,884,0.19117647058823528
161,7,219,24.333333333333332
121,-53,189,0.42857142857142855
72,68,6016,0.6808510638297872
149,5,3666,0.6025641025641025
103,-67,189,21.0
65,33,784,0.25
51,-17,3168,0.4090909090909091
108,62,104,6.5
126,-60,5544,0.935064935064935
83,41,8910,1.1
143,-39,1230,0.7317073170731707
50,-10,3069,0.3548387096774194
151,39,1342,2.772727272727273
135,-21,1020,7.083333333333333
81,-1,1920,0.5333333333333333
103,-5,7488,0.8125
32,4,3360,0.47619047619047616
105,-81,240,0.10416666666666667
123,1,6715,0.9294117647058824
122,-34,2640,0.8727272727272727
105,87,580,0.1724137931034483
114,38,360,0.225
60,2,1,1.0
71,-13,870,8.7
94,8,292,18.25
73,3,992,3.875
186,-8,3311,0.5584415584415584
77,53,3528,0.8888888888888888
196,0,170,6.8
89,19,3102,0.7121212121212122
138,-12,6075,0.9259259259259259
56,-28,1650,0.66
152,2,5112,1.0140845070422535
66,-50,1792,0.5714285714285714
130,8,3848,0.7027027027027027
118,-22,352,2.909090909090909
164,18,1104,0.5217391304347826
74,-40,504,10.285714285714286
142,54,3450,0.6133333333333333
60,38,3772,1.7826086956521738
144,-2,1378,2.0384615384615383
64,-6,490,19.6
180,-2,360,1.1111111111111112
145,-37,7938,0.826530612244898
76,66,752,0.0851063829787234
162,-36,3268,1.7674418604651163
116,-58,1720,0.9302325581395349
54,10,1323,0.3333333333333333
134,-6,450,12.5
160,-30,1095,0.2054794520547945
116,42,4312,2.227272727272727
156,-18,6138,0.7096774193548387
152,6,1560,0.36923076923076925
158,20,2128,2.7142857142857144
51,-15,2350,3.76
51,-5,7008,0.7604166666666666
103,11,504,0.6428571428571429
166,-20,3658,1.0508474576271187
96,-2,7007,1.1818181818181819
121,-17,924,0.15584415584415584
82,-20,3496,1.6521739130434783
125,-61,1560,0.975
108,-46,3408,1.4791666666666667
110,52,4459,1.8571428571428572
95,9,988,0.17105263157894737
123,-1,135,0.06666666666666667
108,-38,320,20.0
135,9,1176,1.5
144,-32,369,4.555555555555555
92,-48,2800,1.12
170,26,992,0.25806451612903225
170,-6,6132,1.1506849315068493
120,40,1856,2.206896551724138
123,15,280,0.05714285714285714
128,-40,2816,0.36363636363636365
134,30,374,0.3235294117647059
188,2,1632,0.7083333333333334
53,-35,1298,0.3728813559322034
101,61,1710,0.18947368421052632
39,-35,3485,2.073170731707317
78,-36,741,2.0526315789473686
68,32,1892,1.0232558139534884
92,18,1885,0.4461538461538462
35,-13,999,1.3703703703703705
78,34,530,5.3
122,0,438,12.166666666666666
55,17,1334,1.5862068965517242
114,56,7896,1.119047619047619
123,-75,3010,1.627906976744186
60,30,1176,2.6666666666666665
121,51,2035,0.6727272727272727
163,-19,3330,1.6444444444444444
108,20,4984,0.6292134831460674
54,-18,8360,0.9263157894736842
93,3,1848,3.2083333333333335
88,24,1843,5.105263157894737
100,-34,5092,1.1343283582089552
64,-58,1184,0.8648648648648649
27,-25,5110,0.958904109589041
173,-23,512,2.0
106,-4,14,0.07142857142857142
90,16,5200,0.8125
42,30,462,1.0476190476190477
50,12,6532,1.295774647887324
134,-54,190,0.13157894736842105
94,74,6160,0.9625
71,-1,520,0.7692307692307693
86,80,1846,0.36619718309859156
105,-27,365,14.6
33,13,639,0.1267605633802817
107,-81,2016,1.5555555555555556
62,-38,2597,1.0816326530612246
127,29,686,3.5
71,-65,1786,4.947368421052632
142,-12,388,24.25
103,31,2040,1.7647058823529411
99,89,270,7.5
59,47,4312,0.7272727272727273
85,-11,3240,2.5
63,29,3588,1.6956521739130435
178,0,1972,0.5862068965517241
55,-5,5084,1.3225806451612903
111,-7,836,0.5789473684210527
71,37,2890,2.5
14,8,528,14.666666666666666
112,-68,134,0.029850746268656716
81,-53,630,0.15873015873015872
43,5,1230,1.3666666666666667
23,11,1564,5.411764705882353
115,3,3969,1.653061224489796
93,77,2680,1.675
47,-27,2214,1.3170731707317074
73,21,486,13.5
82,64,225,0.1111111111111111
74,72,396,24.75
99,-79,2992,0.6470588235294118
44,0,511,10.428571428571429
135,3,1148,0.17073170731707318
55,19,950,9.5
81,27,2112,0.9166666666666666
110,-84,2523,0.3333333333333333
72,-50,1107,0.6585365853658537
76,-52,5785,0.7303370786516854
54,-30,2220,0.6166666666666667
112,38,3128,2.7058823529411766
127,-1,6930,1.1688311688311688
138,50,4851,2.020408163265306
74,54,1152,8.0
122,-18,1480,0.925
80,-54,4292,1.2758620689655173
125,-71,4816,1.5357142857142858
60,34,351,0.48148148148148145
85,-63,1600,0.64
109,-23,3484,0.7761194029850746
55,-39,1118,0.6046511627906976
123,-75,1633,3.0869565217391304
179,-3,1914,3.9545454545454546
152,22,2370,0.379746835443038
91,1,6800,1.0625
109,-37,1953,0.22580645161290322
104,70,2688,1.1666666666666667
155,-3,6643,1.2465753424657535
26,-10,2040,0.2823529411764706
31,19,558,0.14516129032258066
104,-50,3182,2.324324324324324
158,30,9405,1.0421052631578946
100,-68,7636,0.9021739130434783
125,-29,3567,0.47126436781609193
77,-67,1568,2.0
70,-26,360,1.1111111111111112
29,-15,2046,4.2272727272727275
145,11,3248,0.9655172413793104
103,-27,304,1.1875
36,10,5460,1.5166666666666666
77,67,2209,1.0
169,-17,1596,0.2261904761904762
109,45,4332,0.75
137,41,2650,1.06
58,28,180,0.2
165,13,5040,0.7142857142857143
89,13,1334,1.5862068965517242
78,-12,170,0.023529411764705882
20,-16,7840,0.8163265306122449
147,25,2100,2.3333333333333335
109,-63,2268,0.7777777777777778
19,11,5616,1.0833333333333333
88,-44,2176,2.125
34,-8,264,0.4583333333333333
39,19,854,4.357142857142857
88,64,1452,1.3333333333333333
83,-9,3870,0.4777777777777778
135,55,4785,0.632183908045977
108,-46,8118,1.2073170731707317
50,10,312,19.5
41,11,4290,1.4181818181818182
68,50,1248,0.5416666666666666
137,-3,2070,1.0222222222222221
44,-6,1080,0.13333333333333333
8,-2,1708,2.1785714285714284
100,22,2556,1.9722222222222223
133,-31,1846,0.36619718309859156
102,-78,996,6.916666666666667
45,37,1827,4.142857142857143
113,25,1598,5.529411764705882
137,-17,1920,0.46875
55,27,72,0.5
114,34,1064,0.18421052631578946
126,-52,1092,0.1794871794871795
39,-21,1394,4.823529411764706
114,-40,3626,2.6486486486486487
103,-7,1530,1.3235294117647058
145,25,2542,0.3780487804878049
101,63,2196,0.5901639344262295
173,15,380,1.0526315789473684
191,1,6164,0.7282608695652174
80,-42,4880,0.7625
25,-21,282,31.333333333333332
110,-6,2990,1.4130434782608696
70,-62,4836,0.5591397849462365
175,9,639,7.888888888888889
78,62,6351,0.8390804597701149
118,78,308,1.5714285714285714
106,-62,1175,1.88
133,-7,7812,1.1071428571428572
66,-20,550,5.5
151,25,644,0.30434782608695654
96,-36,5328,1.0277777777777777
96,86,5734,0.648936170212766
39,-31,1164,8.083333333333334
172,4,6586,1.2027027027027026
140,16,6440,1.3142857142857143
88,64,1876,0.417910447761194
39,-27,324,20.25
176,-12,2623,1.4186046511627908
157,35,576,0.25
179,-7,7553,1.0963855421686748
88,-32,4446,0.7307692307692307
164,18,92,92.0
85,75,168,0.05357142857142857
66,46,1860,1.935483870967742
91,-27,2880,0.5555555555555556
135,-29,472,7.375
73,-21,175,3.5714285714285716
114,38,1160,0.725
63,41,5244,0.6195652173913043
26,0,1564,2.9565217391304346
122,-58,4356,1.0
59,-43,602,3.0714285714285716
128,58,6240,0.975
73,19,1296,1.7777777777777777
102,-32,270,2.7
70,-14,142,0.028169014084507043
84,-44,336,0.5833333333333334
107,-59,2346,2.0294117647058822
52,-48,3920,0.40816326530612246
86,-34,1590,1.7666666666666666
54,-38,1020,7.083333333333333
175,-21,1806,1.0238095238095237
114,48,4760,1.0294117647058822
118,66,594,1.2272727272727273
117,27,936,0.6153846153846154
59,-31,3700,0.6756756756756757
59,5,144,0.5625
95,49,632,9.875
84,16,2037,0.21649484536082475
99,59,169,1.0
148,-42,5628,1.2537313432835822
133,-57,2773,1.2553191489361701
82,-38,4455,1.4727272727272727
155,17,455,0.054945054945054944
102,-66,448,7.0
115,-17,120,1.875
131,39,1804,0.9318181818181818
21,-13,1746,0.18556701030927836
166,0,360,0.1
126,-8,1653,0.21839080459770116
75,63,737,6.090909090909091
128,30,1463,4.052631578947368
82,-8,2494,0.7413793103448276
126,56,2590,0.5285714285714286
48,46,1691,0.21348314606741572
111,-81,100,0.16
58,52,2944,1.391304347826087
59,-5,267,0.033707865168539325
185,3,3192,1.8095238095238095
14,-8,69,0.13043478260869565
55,-35,816,2.823529411764706
60,-18,567,1.2857142857142858
138,-30,2990,0.7076923076923077
127,-33,2968,1.0566037735849056
152,-42,1786,0.20212765957446807
58,8,64,0.0625
139,-53,1140,3.1578947368421053
46,-4,6786,0.896551724137931
176,8,4410,0.9
120,-70,5412,0.8048780487804879
90,76,1608,2.7916666666666665
147,7,1575,2.52
179,-7,7832,1.0113636363636365
106,-30,384,0.6666666666666666
94,52,1683,5.823529411764706
88,10,4700,0.5319148936170213
99,-1,3948,1.7872340425531914
143,-7,1892,0.2558139534883721
121,-17,1067,0.1134020618556701
47,21,2997,2.189189189189189
78,44,2178,4.5
49,15,44,2.75
134,30,190,0.13157894736842105
161,21,702,0.24074074074074073
97,-75,2376,3.259259259259259
93,-73,128,32.0
153,27,3654,0.4827586206896552
161,-37,7980,1.130952380952381
106,-42,1080,0.3
87,53,1425,2.28
32,-22,2565,3.5185185185185186
106,16,1880,4.7
96,30,6175,0.6842105263157895
38,8,3968,1.032258064516129
102,-44,1872,1.2307692307692308
98,42,5670,1.1571428571428573
159,13,91,1.8571428571428572
59,-31,2349,0.35802469135802467
40,34,1952,0.5245901639344263
79,11,3422,0.9830508474576272
130,-64,5310,0.6555555555555556
23,-19,592,0.10810810810810811
98,-2,312,4.875
85,-39,1892,1.0232558139534884
148,42,3402,1.9285714285714286
81,41,1320,0.6818181818181818
137,23,5346,0.5454545454545454
81,-71,5194,0.5408163265306123
95,-51,1248,7.384615384615385
104,-86,5002,0.7439024390243902
167,1,1541,2.9130434782608696
24,14,3717,0.9365079365079365
59,9,1044,3.2222222222222223
126,-40,2072,2.642857142857143
40,28,2325,0.41333333333333333
179,-11,6960,1.0875
107,-29,1200,0.21333333333333335
87,49,7104,1.2972972972972974
134,-22,4355,0.9701492537313433
52,46,4860,1.35
78,-30,4623,1.0298507462686568
50,-8,432,1.6875
106,-42,1568,0.6530612244897959
179,19,1548,4.777777777777778
108,82,322,0.6086956521739131
112,-44,1311,0.2753623188405797
46,-20,528,0.06818181818181818
128,40,147,0.061224489795918366
161,-15,765,9.444444444444445
78,-60,4875,0.8666666666666667
102,92,5092,1.1343283582089552
70,36,2112,1.9393939393939394
93,59,192,3.0
175,7,520,0.19230769230769232
133,-61,9114,0.9489795918367347
38,18,3538,1.0517241379310345
50,-24,3510,0.5769230769230769
142,-30,2090,1.4473684210526316
90,-50,6364,1.162162162162162
158,-4,2156,4.454545454545454
85,-13,2744,0.875
113,-83,2548,0.3076923076923077
126,-66,1403,2.652173913043478
93,35,1650,1.8333333333333333
102,66,1900,1.3157894736842106
162,36,429,3.5454545454545454
43,-23,6808,1.2432432432432432
91,-87,720,2.8125
114,56,5616,1.0833333333333333
164,-26,7469,1.2597402597402598
82,62,748,1.5454545454545454
156,26,360,3.6
88,22,1536,0.6666666666666666
83,-61,2970,3.3
108,16,3195,1.5777777777777777
117,39,95,0.010526315789473684
107,-43,1290,0.1744186046511628
160,-18,640,0.4
92,16,7395,1.0235294117647058
74,-40,4266,0.6835443037974683
54,-46,1400,0.56
115,29,2275,3.64
99,91,480,1.2
23,3,1500,2.4
178,-6,162,4.5
135,45,7084,1.1948051948051948
90,76,3977,0.422680412371134
154,32,6106,0.8255813953488372
195,-1,3441,2.5135135135135136
67,9,75,75.0
78,-32,2010,0.44776119402985076
90,-18,1666,5.764705882352941
56,-38,2625,0.4666666666666667
97,-95,8415,0.8585858585858586
183,-3,6390,1.267605633802817
102,96,4956,1.423728813559322
129,19,477,0.16981132075471697
130,56,130,0.19230769230769232
102,-16,551,1.5263157894736843
53,41,5456,1.4193548387096775
62,38,142,35.5
146,-18,3540,1.0169491525423728
140,8,5396,0.9342105263157895
155,15,2829,0.5942028985507246
107,-47,2464,0.7857142857142857
85,-23,1988,0.39436619718309857
86,4,936,0.7222222222222222
100,42,3808,0.8235294117647058
129,67,608,0.42105263157894735
19,-1,1978,3.739130434782609
148,10,384,0.6666666666666666
78,12,3015,0.6716417910447762
67,-23,6408,1.2361111111111112
105,1,238,4.857142857142857
121,-73,301,6.142857142857143
32,-10,70,0.7
141,-3,2262,2.689655172413793
195,1,1587,0.3333333333333333
86,12,129,14.333333333333334
116,2,960,6.666666666666667
82,-54,2736,1.894736842105263
63,-37,2852,2.967741935483871
90,8,2808,0.5416666666666666
125,5,748,2.588235294117647
42,-28,5808,0.75
109,39,7695,1.1728395061728396
145,31,342,0.9473684210526315
74,-70,180,0.8
94,-46,810,0.4
97,43,4370,2.0652173913043477
106,-86,1596,2.0357142857142856
79,29,3900,0.9230769230769231
42,-10,100,0.25
144,-20,800,1.28
170,-22,378,0.09523809523809523
63,41,1458,4.5
106,-4,4240,0.6625
101,-27,1200,0.5208333333333334
87,71,295,0.0847457627118644
76,-60,297,0.030303030303030304
77,-35,686,0.07142857142857142
177,1,4896,0.9444444444444444
124,54,615,0.36585365853658536
149,-27,9024,1.0212765957446808
149,25,8428,1.1395348837209303
116,-2,3750,1.5
79,-65,1273,3.526315789473684
