E,F,G,H
27,70,14,14
16,35,54,4
97,37,42,34
41,17,6,16
60,45,35,94
10,45,76,34
69,14,80,89
73,93,34,75
84,49,4,45
9,23,17,89
90,81,62,41
36,87,53,99
19,15,86,24
8,39,92,36
69,55,84,3
94,82,73,91
98,86,11,68
89,20,34,44
74,15,35,9
59,50,71,11
32,85,60,90
90,10,6,41
77,30,76,55
9,20,33,46
70,81,15,69
86,30,41,58
1,98,67,92
29,17,36,14
68,59,99,47
8,72,77,70
42,17,73,68
68,53,38,83
41,17,29,41
46,4,20,91
20,61,58,55
89,28,9,85
36,24,64,92
46,72,35,76
34,34,99,95
27,66,34,36
84,99,62,65
78,89,31,11
91,45,7,58
15,49,66,29
19,80,48,59
82,62,89,40
3,35,26,5
55,56,8,39
4,98,62,34
71,25,37,62
2,58,61,13
47,25,63,13
90,80,57,72
86,22,43,20
82,32,30,88
43,46,39,74
86,58,77,42
42,83,12,41
87,41,57,62
38,40,73,78
34,94,65,9
81,49,7,69
42,40,77,67
8,15,52,99
50,99,99,16
40,1,93,86
48,42,38,92
13,75,11,12
85,11,5,9
33,16,43,57
13,79,42,29
38,12,68,50
21,82,76,83
65,67,21,46
51,47,60,59
48,37,91,13
39,11,88,95
43,71,54,54
4,38,73,46
27,89,35,25
45,76,53,69
5,52,41,23
69,46,29,69
84,28,46,55
76,97,65,83
4,41,15,45
98,98,41,58
72,40,89,12
44,33,52,26
60,23,16,7
9,2,7,34
17,39,91,31
9,26,34,80
24,56,81,83
59,78,67,96
11,35,46,94
55,53,96,10
45,16,48,17
70,67,79,6
49,95,34,87
15,32,44,75
70,2,11,25
22,95,44,25
10,25,35,12
92,75,54,68
60,91,25,96
52,84,64,3
90,32,45,26
93,58,88,86
47,64,3,62
30,50,96,30
22,75,80,45
74,7,90,45
75,92,94,42
55,9,93,92
96,57,87,22
51,47,80,87
58,24,27,92
70,97,3,29
69,17,33,44
2,30,41,4
50,35,3,33
20,77,94,81
72,82,23,67
71,26,56,61
6,9,93,17
92,20,51,4
83,16,2,47
14,72,30,88
77,11,92,82
43,28,47,98
50,4,79,30
54,66,48,66
74,98,26,76
99,83,39,46
77,10,88,89
24,46,14,52
24,29,59,60
73,9,95,52
54,47,13,54
78,88,51,70
70,38,10,19
36,47,34,10
1,32,99,78
94,45,41,32
4,11,31,15
67,39,64,74
36,65,67,13
10,86,56,99
34,20,41,58
24,50,17,79
90,54,97,18
48,57,67,43
26,72,39,53
29,42,49,34
30,76,8,67
23,39,43,54
64,81,54,39
11,87,4,22
75,37,69,90
42,87,3,5
41,64,96,42
74,45,31,2
44,89,35,91
70,68,53,48
20,30,19,16
10,42,22,20
48,5,59,86
38,54,82,1
22,24,58,92
10,41,68,59
99,11,73,46
49,32,1,10
29,93,49,94
96,79,79,48
90,57,30,81
93,58,93,21
22,61,67,97
74,14,68,2
95,64,34,74
37,13,74,2
42,58,20,91
5,64,49,29
83,53,5,24
2,77,9,87
90,40,17,93
75,76,41,69
49,51,66,86
46,78,41,72
51,38,43,71
50,33,49,58
86,88,93,55
38,78,99,85
72,99,6,34
78,96,60,56
85,69,61,54
11,60,44,10
89,96,13,13
60,39,17,57
7,78,44,55
79,7,88,23
20,45,69,45
2,43,15,36
83,16,26,34
55,6,25,10
48,64,14,6
7,44,76,1
20,51,57,82
54,21,27,26
9,67,73,7
52,75,83,86
27,84,96,92
51,49,77,94
41,16,96,53
56,53,90,11
73,62,84,35
16,21,90,42
11,88,21,97
37,45,94,4
41,71,17,27
76,54,60,13
94,72,52,13
44,29,80,16
80,66,38,24
3,99,35,63
66,86,11,45
53,29,11,72
49,90,40,33
43,91,57,79
70,47,85,6
44,30,22,4
7,56,76,22
12,31,16,57
32,79,19,22
63,25,68,15
6,65,24,60
70,77,12,60
27,45,98,43
72,93,40,43
38,66,85,40
85,39,99,99
27,42,63,26
81,66,64,5
98,90,86,94
76,33,35,80
35,89,39,61
21,45,1,83
14,22,57,29
7,49,53,25
35,49,44,41
42,63,16,27
67,87,84,77
26,19,86,89
27,29,66,1
98,15,30,11
70,56,15,51
61,81,67,79
9,74,7,9
53,35,17,85
51,42,71,41
59,46,9,11
98,76,31,71
42,64,14,89
65,82,59,90
93,52,38,61
65,97,13,52
23,21,31,18
51,35,94,23
52,84,94,95
83,4,47,10
89,3,43,2
88,60,83,90
76,69,3,34
73,98,68,49
34,36,27,89
62,24,54,59
57,85,5,40
77,16,84,48
69,97,59,57
2,13,71,50
83,18,23,20
13,71,96,84
69,31,22,26
63,73,94,20
16,38,40,85
14,64,58,16
45,39,77,50
66,58,27,99
25,70,30,40
64,68,27,27
72,22,65,79
8,64,72,50
16,61,62,36
67,68,55,48
93,11,33,9
20,91,41,41
80,4,30,19
44,4,90,82
61,18,20,41
84,30,32,21
20,17,96,30
2,31,96,20
54,10,76,18
32,89,75,54
88,21,47,59
62,51,56,75
4,20,63,64
27,29,44,62
98,42,2,47
39,94,12,65
15,94,40,87
91,99,97,86
6,97,3,25
74,31,73,62
76,13,4,49
33,26,87,22
74,17,46,5
98,86,7,75
26,90,31,99
71,15,66,37
53,32,25,96
51,9,8,10
59,84,64,61
59,42,32,85
48,81,47,76
84,20,5,25
95,97,39,38
33,5,29,45
94,33,81,75
10,26,49,17
67,58,80,95
22,70,5,7
72,85,54,18
55,85,96,85
27,14,6,20
43,81,21,40
13,64,79,35
96,88,40,27
87,53,10,22
5,90,31,67
76,51,74,13
60,13,78,39
85,50,81,76
58,2,76,82
57,20,24,29
85,81,46,88
45,63,23,5
78,92,66,38
69,72,42,54
49,61,17,11
21,11,32,67
17,10,29,32
78,11,59,79
32,3,83,46
82,65,3,64
69,97,74,28
47,56,6,24
61,21,29,26
78,39,56,62
17,85,8,66
15,87,51,9
89,96,64,11
93,31,50,1
54,58,44,66
99,19,50,39
78,41,36,15
52,43,44,87
79,27,5,56
43,85,18,48
79,21,57,37
18,30,40,76
48,17,99,94
85,39,94,26
66,54,51,28
12,74,18,58
56,85,78,74
49,15,20,51
35,47,85,92
28,5,76,19
94,4,24,52
5,53,2,34
58,2,16,36
31,51,97,8
19,34,61,49
51,39,41,5
52,65,45,52
93,42,91,44
16,64,74,13
58,75,9,95
25,63,79,92
17,77,14,81
38,8,39,16
32,33,99,58
42,70,20,4
20,71,19,97
91,64,54,95
85,87,42,89
83,26,49,63
12,54,8,90
91,91,97,31
58,4,34,61
4,27,86,24
63,91,68,79
14,25,38,17
52,47,55,24
50,10,78,68
39,44,69,42
90,7,91,97
37,30,26,95
16,34,84,68
70,23,61,5
24,70,81,95
87,21,8,30
6,45,65,80
15,42,40,88
20,14,2,10
49,33,22,43
37,74,36,57
66,92,20,29
47,32,81,12
28,40,1,12
72,48,45,58
93,2,58,4
85,43,64,54
36,98,59,26
54,48,3,93
53,25,6,16
77,56,37,8
36,75,69,95
95,79,44,55
80,85,4,65
15,31,59,38
96,50,25,72
79,38,83,10
82,61,33,95
67,80,50,54
90,15,29,70
36,86,83,6
78,4,88,78
35,64,58,75
59,26,25,20
4,31,58,76
41,55,27,37
7,29,95,23
97,54,19,90
49,17,50,43
7,14,45,99
40,64,17,75
69,28,26,2
51,55,66,90
42,53,12,11
34,57,50,55
42,40,21,32
5,21,6,1
2,46,53,83
10,52,85,4
62,6,45,7
51,35,14,31
33,85,74,9
12,37,19,65
66,5,46,19
83,73,9,37
17,80,12,35
65,57,73,74
71,96,15,33
89,89,13,61
86,43,70,56
94,44,44,27
68,45,91,37
92,72,58,47
58,53,49,62
39,76,65,23
34,71,70,33
10,30,47,96
36,81,64,83
89,55,11,72
29,13,64,10
58,55,71,55
26,4,22,83
55,77,38,61
34,10,82,34
10,15,93,50
28,10,56,63
11,47,35,70
99,19,53,84
73,8,63,22
91,35,91,64
11,70,13,15
11,14,68,15
47,54,59,56
43,88,97,91
52,88,93,22
53,72,15,15
3,15,9,57
56,9,93,39
96,4,89,79
31,17,24,66
77,2,27,57
57,91,20,57
25,35,83,75
11,33,97,60
15,58,81,63
91,2,45,62
42,13,46,85
77,70,25,62
60,76,16,73
29,40,78,83
76,75,77,34
54,16,72,28
70,75,5,88
28,41,53,46
31,62,25,66
27,57,84,6
25,12,49,7
85,38,36,37
27,77,63,25
2,83,58,97
23,76,59,81
14,82,72,79
77,63,58,4
4,77,44,69
27,9,21,13
56,53,50,69
40,31,84,14
73,63,58,7
92,91,45,43
53,56,80,43
2,99,90,17
34,88,91,45
99,18,84,68
69,76,35,50
46,68,70,51
11,85,10,64
5,6,89,18
94,2,54,38
88,52,6,79
47,11,1,13
71,22,43,99
45,66,35,98
35,80,30,14
67,37,10,84
20,41,18,60
78,41,41,75
93,94,76,86
15,61,53,51
37,41,27,61
43,54,32,31
99,82,57,81
40,16,55,20
84,43,54,61
10,31,63,1
33,66,79,72
80,82,14,64
49,92,90,90
7,50,79,20
48,59,54,10
60,47,29,50
28,51,96,9
64,56,84,55
2,39,41,69
11,91,27,20
39,52,19,75
47,21,72,21
60,83,57,28
53,35,84,40
89,80,58,66
44,25,88,16
59,65,93,58
99,70,68,74
96,4,51,57
69,52,64,84
71,30,49,20
4,88,16,13
43,23,6,13
96,28,14,27
79,72,84,18
21,21,8,61
92,16,23,50
15,33,84,97
5,94,78,8
90,89,1,21
12,49,67,45
86,83,90,3
19,51,40,72
99,9,60,9
66,60,5,64
20,92,53,53
34,86,24,45
67,22,14,74
79,10,24,33
60,95,4,92
68,3,96,10
41,97,4,64
41,35,17,93
10,35,73,90
70,91,7,30
4,23,39,7
9,7,91,69
54,20,84,46
19,88,56,79
84,91,56,86
76,45,83,37
40,32,5,35
86,34,40,33
63,64,8,74
25,98,69,18
18,40,34,11
45,88,52,95
91,1,90,96
66,59,94,74
71,71,6,89
52,20,97,27
48,86,43,25
74,52,66,32
89,96,56,86
34,69,62,68
68,23,85,79
47,10,27,75
75,91,20,86
82,21,58,36
78,42,43,62
65,86,16,88
31,27,92,7
6,25,65,98
53,64,95,25
77,94,19,59
7,57,85,23
65,12,4,11
62,55,58,20
48,65,65,86
52,97,80,36
22,2,14,14
60,40,58,98
72,24,78,83
77,89,42,8
82,13,2,76
35,54,62,50
27,69,65,41
10,69,63,9
18,7,45,17
2,24,74,75
54,54,89,61
51,51,82,37
98,70,84,37
20,53,62,55
27,60,70,36
51,85,27,23
20,26,86,60
91,78,10,41
91,56,47,46
64,96,33,21
58,57,18,11
63,67,31,62
81,48,29,91
80,95,59,84
67,86,57,40
81,14,53,53
83,68,43,42
50,7,32,44
13,32,85,24
54,54,32,94
94,2,30,56
75,66,4,52
90,94,77,93
16,49,85,30
5,97,21,41
23,66,97,44
14,68,98,2
51,26,42,53
36,69,92,89
71,71,35,90
66,65,98,14
53,31,42,78
26,19,63,80
13,14,41,57
72,73,72,55
33,83,72,86
52,92,63,50
67,39,23,36
41,40,14,16
90,17,47,55
45,71,22,45
49,5,17,78
3,75,14,86
44,99,95,6
33,60,95,65
75,89,29,8
77,28,29,81
45,53,85,78
90,98,47,69
89,51,88,98
30,8,5,69
14,23,8,37
64,93,70,45
83,64,9,25
60,24,58,75
31,36,16,42
41,99,84,11
85,87,20,38
97,36,58,84
92,23,89,79
68,24,48,8
26,28,75,64
42,91,76,39
79,11,21,63
90,34,27,68
73,67,46,10
89,58,94,57
22,8,99,82
18,60,47,91
25,57,16,54
36,91,77,34
68,50,56,71
63,23,15,63
64,20,82,21
12,91,80,47
87,26,2,15
40,27,98,92
60,63,14,75
31,7,90,77
66,56,84,88
59,25,17,73
82,47,97,87
77,87,25,38
33,28,98,39
80,34,30,85
29,41,92,64
37,34,71,4
26,90,27,19
56,97,69,87
54,59,15,45
69,81,15,9
96,73,72,78
20,2,88,61
39,9,1,99
57,70,69,21
20,3,83,27
67,68,29,96
82,4,20,98
79,1,68,85
54,20,74,68
96,32,24,56
65,78,52,78
75,19,73,13
86,5,1,25
31,11,32,41
16,95,64,67
69,6,5,39
66,55,49,2
50,82,88,70
29,63,7,13
80,94,38,29
27,5,66,44
95,74,87,5
11,3,63,26
14,77,9,15
92,7,57,26
13,92,92,15
54,93,5,44
48,23,29,18
87,93,4,46
50,71,11,31
93,88,28,2
4,68,89,84
74,59,40,7
7,65,41,92
34,87,76,47
30,27,76,86
51,12,52,85
37,48,21,5
21,89,86,1
81,58,48,35
46,6,98,49
28,42,95,83
89,1,36,90
52,92,56,73
43,69,76,62
92,90,20,3
35,65,22,80
32,76,96,1
54,46,47,75
43,99,42,52
25,53,42,73
89,65,3,23
78,26,85,64
30,51,44,2
57,58,19,12
40,67,92,78
80,97,68,7
35,91,79,11
4,43,74,17
2,66,2,56
4,54,45,49
13,31,57,29
65,12,83,64
53,98,82,59
35,91,31,84
89,44,51,28
67,74,35,43
82,11,44,19
69,75,98,66
48,2,78,94
38,52,65,55
5,47,6,13
82,35,55,12
44,66,91,89
55,82,41,35
28,51,12,44
52,71,76,67
68,96,25,59
78,1,8,4
13,54,52,4
54,20,84,65
15,62,80,63
58,22,58,55
63,37,57,7
90,98,35,12
99,62,52,25
84,99,48,31
69,66,51,3
50,31,58,74
30,7,37,24
26,38,98,68
52,21,7,28
83,26,22,68
47,3,57,72
30,8,49,1
67,80,45,86
62,31,12,13
78,25,55,94
87,38,38,7
18,82,48,93
12,45,16,32
28,73,80,32
92,51,56,56
42,18,79,50
31,28,38,40
88,59,60,39
28,19,80,98
95,91,90,51
57,62,84,93
81,96,88,39
82,17,81,27
35,44,50,32
41,11,52,14
91,61,16,5
97,51,25,50
32,58,65,98
69,12,12,54
97,11,4,75
91,5,39,11
36,26,11,85
32,37,61,59
33,70,35,45
10,36,68,2
92,40,53,37
26,17,93,2
56,99,43,73
86,41,71,22
80,96,48,24
40,87,94,23
85,47,78,71
48,38,67,55
41,19,73,96
99,77,16,48
38,59,70,31
56,76,91,87
85,88,48,76
65,9,60,52
56,26,32,55
54,25,90,31
30,81,95,99
7,87,81,21
23,30,42,3
50,36,27,25
22,66,49,70
8,26,9,67
74,30,68,78
87,45,87,79
18,40,44,2
82,92,55,36
72,10,78,27
95,60,29,32
14,56,30,87
33,80,58,82
26,87,58,73
75,85,9,97
68,63,13,7
85,62,1,20
54,66,46,77
79,79,49,80
11,69,71,37
98,45,54,37
68,95,91,21
92,96,88,11
19,68,32,51
95,59,1,70
58,58,77,10
67,89,21,91
85,9,84,95
84,15,69,32
3,55,13,84
92,48,13,69
96,68,8,54
78,41,4,68
26,1,52,68
32,94,80,96
72,37,10,68
23,36,46,35
21,80,48,72
46,22,64,58
33,80,83,60
32,12,30,73
10,10,83,8
53,66,63,53
64,95,51,13
88,20,95,62
58,72,43,47
90,62,86,56
67,27,54,58
57,47,33,23
76,86,27,99
16,19,38,39
66,59,77,4
27,76,67,14
34,38,63,75
20,12,73,94
56,95,23,38
42,34,74,11
5,22,54,73
7,12,8,67
34,86,11,67
29,52,28,30
32,17,98,14
27,95,44,46
11,34,36,63
82,93,3,2
7,72,58,96
14,64,76,88
38,28,94,88
57,80,65,39
34,87,7,85
12,92,28,96
12,77,96,93
26,72,20,6
90,10,11,5
52,85,81,49
11,88,75,87
44,87,8,35
95,97,31,29
78,23,70,61
31,95,56,77
33,41,48,75
77,34,67,92
56,79,3,85
36,98,76,4
23,92,65,11
76,67,73,31
41,64,51,99
72,8,38,11
80,12,48,72
49,93,97,25
11,74,33,14
1,37,91,62
25,25,48,4
18,4,87,96
58,75,95,78
31,51,7,5
53,84,53,3
89,93,29,43
37,2,68,38
76,90,86,92
26,77,15,79
83,92,6,69
3,12,71,83
15,9,17,5
20,31,9,70
77,14,98,5
48,6,64,69
32,84,88,23
97,69,60,53
73,99,7,46
26,40,81,76
61,56,43,96
92,11,38,7
64,70,34,60
98,63,22,59
12,41,7,27
36,26,63,47
73,22,93,68
19,52,12,51
25,54,16,94
49,83,69,29
77,41,19,77
7,83,87,76
61,60,43,1
81,99,56,27
77,32,46,72
88,62,57,65
49,41,91,21
46,59,89,40
46,92,59,16
93,95,30,67
77,36,75,62
45,8,72,65
58,89,42,59
93,86,16,48
63,61,33,73
75,27,44,60
37,93,42,78
96,74,48,17
82,92,49,21
46,27,33,88
51,51,13,79
71,33,47,41
92,10,52,3
22,49,80,23
91,7,32,74
79,22,46,77
14,66,30,44
93,29,87,54
3,66,88,61
99,42,25,49
57,36,83,65
75,19,46,14
72,29,93,15
35,20,81,65
15,66,43,1
61,21,77,49
14,81,43,17
76,83,96,94
19,77,44,5
86,71,9,87
49,29,72,26
29,14,1,41
69,43,29,74
40,1,5,3
93,43,80,11
58,28,60,70
34,91,83,91
92,55,81,11
53,12,18,14
80,42,11,17
30,48,97,10
80,7,82,19
2,56,26,36
97,16,62,44
58,10,27,83
39,87,92,32
35,67,84,72
34,40,97,75
18,72,45,52
37,32,67,91
81,33,10,22
96,49,75,29
9,72,9,99
62,99,63,42
91,73,48,43
64,35,5,90
95,20,78,5
30,10,96,99
53,88,81,5
66,69,56,2
55,29,93,21
21,22,76,11
41,75,93,29
84,96,7,98
25,33,51,94
82,14,50,9
57,81,76,90
53,38,87,86
47,86,21,8
72,47,55,92
5,29,28,72
92,83,49,3
65,49,4,94
13,64,72,28
62,50,12,10
78,57,13,2
79,65,54,32
14,32,68,94
28,82,34,79
59,44,82,79
52,85,50,98
14,62,83,25
70,54,4,26
76,97,41,21
85,36,85,38
79,32,43,71
85,72,47,8
11,14,24,57
26,86,32,13
99,8,80,39
74,64,60,18
40,77,5,27
45,91,2,59
49,55,76,21
83,22,54,29
54,78,57,47
92,97,39,8
30,16,38,75
41,91,59,43
12,64,73,36
78,8,94,15
12,19,61,84
38,96,89,95
59,84,82,17
1,75,80,4
43,84,3,74
12,33,38,71
40,50,64,93
10,46,71,99
96,77,49,29
51,36,12,48
59,9,2,84
30,36,58,16
1,33,12,42
14,41,17,73
7,76,86,5
84,12,42,88
52,61,28,19
58,47,49,26
11,31,84,50
70,55,24,67
10,86,18,66
64,27,92,74
39,43,44,87
99,56,84,11
70,20,43,72
82,35,31,19
33,83,67,21
88,26,99,49
6,66,13,37
1,54,15,52
38,21,78,3
92,10,96,62
14,77,19,97
97,11,91,62
69,82,25,28
77,39,40,1
35,99,61,96
81,23,72,99
59,44,28,44
38,80,53,78
69,6,57,29
23,42,48,60
40,90,24,20
10,31,19,72
11,26,71,38
78,36,37,32
3,9,18,75
10,9,6,98
70,23,1,86
12,19,91,80
34,53,32,29
66,49,46,27
64,97,35,44
68,12,17,94
81,25,41,93
44,31,6,12
21,96,44,66
33,10,57,89
92,69,84,60
6,39,91,92
88,78,93,82
66,33,99,54
58,22,35,22
70,90,55,35
88,16,19,27
34,76,36,69
35,39,18,78
7,78,53,64
83,24,94,82
83,33,73,37
89,15,56,24
98,36,36,27
95,29,45,25
93,64,59,78
5,63,95,78
18,66,30,71
75,90,52,39
48,17,53,16
78,20,91,7
59,89,98,54
94,22,57,15
25,35,82,60
56,52,62,4
8,60,38,5
50,63,20,55
19,9,54,53
29,85,11,45
14,89,14,78
55,60,10,65
84,95,12,61
12,68,8,9
81,80,47,50
13,27,43,76
25,40,29,81
43,32,82,50
39,86,3,79
8,13,23,23
4,36,54,83
32,71,62,85
39,27,66,19
25,54,92,48
24,81,99,36
53,28,86,42
92,27,2,24
23,4,4,42
30,38,58,57
18,46,56,45
14,10,7,95
35,29,42,99
61,98,72,36
12,8,33,46
37,25,77,96
47,4,46,28
99,17,31,10
32,98,95,61
77,12,78,21
56,2,4,62
56,13,74,9
92,36,82,41
47,48,70,32
36,11,51,63
2,22,84,6
44,82,90,4
10,17,8,97
82,44,18,37
53,83,44,53
65,36,16,29
59,2,33,99
53,11,45,82
98,24,26,40
35,39,62,27
91,69,60,47
21,68,89,28
41,48,6,10
92,5,72,50
7,44,5,84
68,92,10,11
42,77,93,39
16,23,96,63
71,82,47,25
87,82,10,23
71,45,44,51
39,41,93,81
19,64,47,91
86,18,86,86
35,7,41,25
1,33,63,11
66,84,13,29
10,3,41,57
68,23,31,43
91,50,99,9
88,12,39,13
22,14,54,54
20,91,35,30
55,41,32,4
84,84,98,17
48,44,99,64
35,13,14,92
73,13,73,13
58,38,38,97
77,91,79,19
63,3,40,66
19,45,93,75
95,64,75,72
64,6,88,68
21,51,75,41
47,5,33,99
72,85,44,9
90,13,56,39
24,1,62,77
89,56,67,31
5,83,66,85
18,83,88,96
38,89,83,25
87,40,27,80
81,13,55,94
69,45,62,84
13,47,67,50
23,73,38,38
24,6,92,60
53,90,66,59
89,58,41,17
71,17,5,82
14,57,30,99
94,6,51,10
49,47,73,87
89,81,42,1
52,65,35,69
70,27,60,33
79,18,72,95
24,34,41,35
3,4,97,98
55,43,66,31
58,90,59,50
70,16,97,24
4,89,4,68
45,47,20,91
93,97,59,31
45,93,53,88
87,52,91,89
97,96,73,46
90,36,17,61
81,71,32,48
99,17,69,40
37,80,46,13
20,80,69,76
47,86,48,7
79,79,81,20
2,80,6,63
39,93,81,97
15,84,61,64
95,98,87,55
88,70,14,79
81,70,96,63
44,76,32,14
58,3,43,30
83,7,4,2
32,56,20,20
2,67,87,46
18,36,98,40
17,44,31,16
49,7,78,25
83,56,29,58
73,56,75,76
90,72,36,17
61,77,74,19
87,74,3,64
75,70,41,8
33,67,46,40
32,19,38,11
86,67,36,73
82,82,8,16
82,84,68,76
16,61,74,65
25,19,72,77
11,85,94,87
95,14,49,66
97,48,66,86
2,91,45,57
7,34,64,17
98,42,98,94
35,41,15,12
29,11,3,49
70,64,50,6
73,93,90,86
34,25,5,32
67,79,5,12
83,83,10,17
86,29,28,42
57,54,79,59
79,77,3,64
15,30,63,55
12,40,20,55
48,77,38,13
65,94,1,91
35,76,2,82
28,61,41,40
94,36,28,12
34,53,53,94
2,72,68,55
14,6,76,30
68,58,59,46
35,37,34,22
91,1,41,32
92,51,23,97
96,81,81,40
51,25,40,25
10,77,49,57
79,63,26,79
65,91,5,59
13,11,63,53
83,29,98,52
58,43,9,93
33,3,80,7
73,79,65,43
91,13,5,83
29,13,32,77
51,34,12,98
64,63,25,3
48,56,55,7
35,3,15,2
26,66,73,62
52,7,97,64
71,66,29,79
76,67,30,83
87,46,94,21
50,5,42,62
81,79,39,56
76,45,76,67
81,83,11,25
44,96,14,21
46,84,17,11
69,33,75,35
91,1,58,63
6,55,9,66
24,16,7,37
45,17,71,61
41,89,79,14
71,51,25,75
38,79,7,56
91,44,83,57
60,86,29,82
13,28,61,97
19,15,75,8
77,26,47,78
45,16,73,37
94,16,29,98
86,10,74,95
11,2,88,39
39,12,47,65
83,87,52,40
8,8,58,73
7,44,46,35
8,69,30,78
46,23,79,44
11,5,93,68
77,60,50,27
51,7,84,10
71,5,26,92
65,97,81,13
18,91,93,94
39,45,2,55
39,18,70,67
10,16,31,3
4,22,30,74
1,54,81,1
81,55,76,71
64,27,71,22
10,51,7,44
46,19,20,12
26,13,12,28
46,82,28,56
18,75,70,89
89,62,48,65
67,45,71,30
72,38,28,7
47,34,77,75
69,51,10,13
87,26,73,20
90,97,3,65
47,34,66,87
56,2,29,69
61,13,81,32
96,31,14,76
87,31,80,48
92,98,15,75
17,12,47,60
16,44,25,31
45,52,38,52
30,33,3,33
66,81,75,73
93,38,40,34
23,6,66,26
2,16,61,48
12,81,16,26
38,83,13,82
93,79,21,92
70,20,95,71
71,57,13,12
77,54,72,92
85,78,16,49
66,43,23,60
62,3,61,20
23,50,85,48
61,14,63,90
35,98,53,59
20,57,21,86
53,34,21,43
43,72,58,34
78,48,27,72
41,7,22,80
44,3,54,18
20,33,27,2
39,67,76,58
96,84,48,11
12,36,12,39
59,78,35,49
9,65,42,8
56,28,55,46
16,54,11,78
68,43,71,73
84,99,76,99
47,8,73,29
84,20,4,85
70,79,58,20
32,83,84,58
81,83,50,81
37,99,7,67
55,68,35,13
40,34,74,12
38,97,77,34
53,68,50,72
54,35,27,67
75,57,94,97
73,29,4,44
32,48,28,70
68,93,95,46
5,76,9,44
39,66,66,54
17,4,94,35
57,36,87,70
68,46,99,66
96,80,39,19
22,54,58,54
69,70,70,95
25,16,13,55
85,64,2,49
8,87,97,29
23,22,5,88
7,73,28,57
46,64,80,96
90,25,10,33
22,19,50,49
93,10,88,25
90,88,82,18
75,51,97,46
26,26,72,24
71,94,68,1
41,24,74,13
77,77,10,82
83,50,87,98
60,38,28,98
44,2,74,40
35,31,15,50
73,25,23,66
15,90,91,84
44,45,88,73
98,53,56,29
3,63,69,6
48,4,49,94
69,54,42,68
85,16,43,43
83,45,20,32
83,29,98,24
49,2,68,24
11,34,59,90
71,84,68,94
7,37,53,91
50,77,27,1
8,50,88,50
76,91,77,46
29,39,48,37
68,83,41,99
3,76,38,54
35,76,23,13
44,43,29,77
52,20,25,82
69,8,50,30
70,94,20,73
82,43,33,13
9,79,5,23
78,41,94,74
34,15,61,75
62,24,49,3
34,76,89,34
90,7,19,41
58,90,86,71
92,66,98,39
44,11,27,46
7,64,44,68
89,66,14,81
77,52,7,96
86,11,42,28
91,83,17,98
74,64,82,97
6,76,76,46
80,74,59,87
24,40,62,76
4,95,46,68
77,66,38,53
76,82,94,94
78,19,35,95
40,36,46,47
46,4,51,43
47,28,77,57
2,43,37,97
5,44,55,72
50,78,52,90
37,3,78,75
17,7,53,14
99,26,85,61
28,68,99,71
63,35,24,69
76,53,51,12
86,16,51,17
72,6,62,97
45,18,73,67
41,83,5,6
79,58,98,56
14,89,67,98
20,7,99,45
31,41,17,42
93,13,63,27
95,40,22,96
22,44,12,36
91,57,16,8
20,62,61,24
14,36,83,78
26,22,82,90
82,27,70,11
96,48,82,94
23,54,14,59
77,52,97,63
43,74,64,11
17,55,33,25
89,20,33,63
50,91,73,9
56,96,87,17
13,75,95,34
50,8,7,40
62,37,1,43
57,72,7,76
83,97,25,56
39,79,88,34
57,27,89,78
14,52,26,41
24,92,99,99
12,99,37,5
62,62,77,66
74,43,49,72
58,65,69,72
33,21,34,45
57,45,63,34
56,97,59,45
21,31,33,60
13,75,24,3
90,12,79,60
96,29,6,88
79,17,8,10
63,46,56,87
75,94,92,7
36,92,17,98
24,4,85,56
72,32,44,37
43,67,43,21
14,36,36,83
85,93,92,75
15,65,85,63
22,3,61,89
30,44,37,29
96,14,62,7
26,91,50,6
86,30,12,62
8,16,41,28
33,75,6,61
29,32,50,84
95,78,90,69
72,82,95,8
19,55,84,57
53,91,63,59
83,35,69,36
99,32,42,38
24,63,63,95
36,36,49,62
48,15,74,56
4,6,92,20
2,80,78,71
97,79,27,21
65,12,40,69
42,91,61,34
9,59,41,62
18,28,14,61
79,62,86,25
74,77,81,65
78,95,30,80
6,73,61,11
45,37,62,60
72,47,94,71
60,70,11,86
85,72,74,63
63,83,10,97
84,91,25,66
90,4,33,60
23,78,86,77
8,69,46,35
91,83,44,70
77,66,30,22
58,95,7,52
92,3,70,72
94,96,58,3
55,99,87,64
76,77,41,21
68,19,74,74
11,34,39,12
60,87,4,9
5,18,95,30
49,2,2,70
79,35,32,88
62,10,85,18
24,56,77,14
98,69,70,52
25,37,3,9
24,47,47,78
69,76,21,15
54,93,9,14
35,75,5,53
85,85,22,29
61,90,49,31
89,90,47,90
87,19,10,6
77,44,43,97
37,35,63,97
48,42,36,28
5,27,46,6
95,57,52,12
77,83,33,59
35,12,43,52
60,88,49,50
92,26,41,64
91,1,75,81
36,50,37,63
22,3,42,10
7,29,10,49
21,86,72,23
30,10,64,33
57,22,69,94
95,45,22,56
24,39,70,63
16,27,17,62
84,82,57,48
98,65,62,81
63,32,90,5
96,40,46,98
83,57,42,36
43,5,13,37
6,47,48,53
86,98,51,45
92,34,86,1
26,36,42,80
96,22,39,81
41,88,62,17
51,66,10,60
57,79,5,41
82,10,27,41
95,82,80,17
99,85,95,47
26,43,24,98
45,52,84,21
71,29,58,82
73,94,8,84
4,36,6,59
95,1,36,54
84,86,90,21
18,53,28,39
92,33,82,10
