A,B,C,D
28,42,99,56
16,33,70,1
82,29,54,98
46,58,2,43
79,97,20,50
16,47,38,74
43,94,20,68
91,38,86,53
53,17,39,68
90,61,76,71
65,91,91,77
33,44,78,5
94,94,77,69
58,50,81,29
51,22,79,82
61,5,5,21
59,81,9,38
70,23,5,73
29,61,66,86
55,50,1,81
39,73,22,74
42,31,54,78
22,27,29,79
34,40,64,9
51,80,5,52
88,25,57,61
42,46,50,7
70,84,99,78
87,43,82,25
92,64,79,35
45,54,50,92
39,73,3,81
91,30,84,36
51,4,11,17
80,42,16,20
40,48,69,63
70,93,12,12
39,66,47,31
69,93,86,56
18,26,64,85
24,16,69,78
58,49,92,65
44,69,87,4
62,70,45,11
30,61,51,21
55,82,57,25
69,91,95,98
31,10,7,52
34,41,49,55
49,93,68,26
31,50,66,32
25,28,16,20
79,64,12,55
68,78,76,59
9,85,47,75
75,83,55,83
47,55,29,1
61,61,24,3
71,79,2,20
95,48,52,30
74,56,97,51
8,42,98,10
45,82,86,51
62,40,53,59
75,21,97,12
84,65,66,46
60,51,44,56
82,15,71,92
48,70,24,38
96,23,81,43
94,10,70,53
61,52,6,90
41,67,49,17
99,44,41,82
14,50,55,25
13,52,93,71
5,26,83,3
2,44,60,7
32,6,33,8
99,95,99,38
88,73,60,72
26,12,45,88
25,14,4,74
4,40,43,85
37,94,93,89
98,68,49,55
13,52,99,81
42,11,44,73
50,43,72,6
22,79,59,64
44,57,75,12
32,81,4,89
23,60,65,46
40,53,38,83
40,6,65,21
97,76,78,34
92,46,44,28
67,19,28,36
30,92,68,89
6,60,22,53
51,56,31,35
22,94,41,93
42,7,52,11
6,63,15,13
49,5,4,28
77,21,24,62
48,39,96,48
88,65,87,7
66,72,96,42
86,44,82,4
78,11,84,95
21,58,68,41
57,7,52,46
80,22,69,81
36,29,74,10
25,79,97,36
17,60,79,29
49,43,44,29
56,42,17,91
78,89,9,32
88,20,2,38
69,88,60,1
70,89,16,81
9,50,7,46
97,46,10,52
13,25,67,25
3,76,2,68
9,6,82,36
51,35,70,98
37,50,88,53
25,51,74,92
38,77,41,84
90,78,64,49
61,34,85,92
10,67,39,44
42,31,10,13
50,75,71,7
86,58,17,76
43,43,74,14
96,87,36,58
76,76,80,85
31,41,63,36
87,72,52,32
8,87,27,17
65,37,69,12
33,19,37,33
96,35,52,69
23,16,28,97
36,94,39,49
46,19,19,53
82,92,1,64
28,69,11,9
1,45,49,91
54,1,9,4
52,85,71,73
32,74,86,15
83,8,60,14
29,93,22,89
7,64,66,39
75,77,53,10
87,7,16,87
67,38,49,36
23,93,5,55
44,99,90,27
24,39,81,11
57,90,56,93
27,47,42,58
81,64,88,72
42,22,14,38
11,24,87,63
91,25,27,94
2,80,53,95
66,79,78,87
25,94,52,18
98,36,31,77
8,61,28,29
31,23,22,49
58,22,83,3
35,40,91,66
65,13,79,68
82,79,11,35
37,79,1,94
90,28,23,74
80,7,83,18
30,83,91,52
16,5,92,34
77,61,47,36
86,92,19,9
1,39,50,21
7,33,50,77
96,43,82,53
10,93,67,50
99,3,60,94
74,75,60,22
36,33,88,56
16,98,53,51
30,33,92,24
90,31,14,67
77,69,17,97
37,76,18,28
2,58,58,87
2,54,26,93
44,91,96,81
7,23,38,80
81,42,42,35
29,46,24,99
31,90,61,65
76,98,86,67
8,2,96,34
21,65,36,61
48,29,38,77
53,81,39,80
76,72,3,24
5,87,81,11
9,99,86,50
34,80,39,84
87,31,1,85
53,79,33,2
35,86,54,2
80,61,64,48
18,85,88,48
1,71,69,23
71,97,39,30
55,44,56,61
63,96,5,32
63,66,42,72
3,10,12,64
85,40,51,99
34,68,54,40
55,50,28,53
16,79,14,98
81,98,63,68
30,18,17,89
38,20,15,87
66,85,3,46
36,71,27,48
56,70,21,16
88,12,82,84
67,63,56,72
2,9,70,17
81,2,2,71
94,51,94,2
31,35,16,9
72,83,36,6
22,58,27,68
85,6,65,64
53,86,1,50
18,94,88,96
6,56,75,43
70,96,94,78
31,84,55,42
43,18,47,27
75,71,33,57
80,62,85,72
14,83,29,85
94,30,33,2
66,78,13,14
49,11,79,11
4,46,41,4
21,61,30,94
23,59,56,62
46,15,40,54
13,94,77,81
11,58,78,84
6,90,76,89
40,28,9,51
73,69,2,79
52,67,75,46
22,60,78,56
44,92,78,27
43,52,52,82
68,27,32,83
19,70,1,29
28,67,12,45
67,72,37,13
28,22,57,85
89,77,22,34
36,67,64,32
20,41,20,43
40,7,3,35
29,7,91,94
57,32,39,44
27,50,1,88
78,53,51,33
76,43,88,74
6,82,36,45
65,68,40,84
59,84,72,3
42,69,45,72
8,49,76,28
90,75,99,53
68,66,80,35
99,50,86,98
31,50,2,29
73,46,43,91
97,32,24,7
64,41,54,40
44,63,74,66
24,44,27,59
11,33,74,53
34,17,83,13
60,17,19,14
34,24,75,52
28,89,49,97
56,45,36,71
59,8,21,16
32,53,62,62
98,16,12,44
48,22,81,17
85,77,12,90
4,97,12,78
79,96,17,33
4,83,3,8
35,33,48,86
11,15,39,37
98,88,51,48
17,68,32,98
67,31,69,54
9,15,27,66
79,84,50,1
58,9,69,11
74,51,16,62
22,43,92,48
53,97,21,74
89,58,16,74
9,93,43,21
12,3,18,40
98,17,41,85
26,54,57,2
75,23,54,46
72,19,29,59
22,10,57,77
30,91,54,41
40,37,79,30
23,50,37,4
58,33,69,96
11,64,98,43
23,5,69,33
80,60,26,63
37,12,28,9
42,67,95,7
45,97,13,48
45,91,13,31
51,58,33,16
87,15,36,7
49,26,4,6
62,27,92,39
1,78,21,99
38,7,38,8
78,93,29,38
7,94,35,32
79,57,28,53
81,98,18,6
83,55,11,25
63,5,89,76
28,57,79,85
5,86,80,71
12,98,95,50
37,47,72,95
40,70,31,43
3,13,94,75
21,16,85,40
17,5,34,17
77,79,58,40
44,42,4,4
12,50,35,77
21,83,42,48
9,22,71,45
57,72,88,85
62,23,7,67
90,53,49,99
78,27,83,2
80,65,9,41
67,5,61,66
97,13,11,77
9,68,7,52
86,97,81,11
72,39,84,19
25,38,65,88
37,82,38,12
3,59,26,31
86,18,5,34
42,40,2,18
67,69,65,35
61,78,80,19
62,1,4,70
11,78,77,83
20,31,55,50
7,42,33,75
65,18,90,90
18,44,86,88
85,12,72,4
96,41,30,15
87,44,91,81
39,67,58,53
3,32,88,21
3,5,49,38
60,77,16,46
28,32,43,66
55,30,67,42
1,58,22,49
5,33,26,74
19,43,42,58
70,86,36,53
9,79,48,17
41,66,91,32
21,82,49,26
59,69,41,83
89,97,41,6
17,68,87,15
94,75,38,5
99,52,81,14
62,71,91,47
10,37,30,10
18,61,58,78
22,41,75,57
94,48,61,76
29,90,36,79
36,19,38,27
6,90,69,95
36,46,94,34
97,72,38,41
16,65,71,27
98,2,38,48
90,84,39,19
68,15,27,95
87,18,37,38
78,94,36,62
63,14,60,84
48,79,57,14
36,30,54,19
62,77,78,89
61,55,79,44
90,20,14,77
25,85,85,19
41,99,22,76
91,94,7,24
39,75,39,18
24,37,6,9
43,85,20,80
45,17,39,46
65,82,17,83
39,84,49,34
16,89,45,32
63,16,54,53
28,23,96,27
61,53,12,35
80,20,27,36
98,12,72,96
16,29,91,54
9,7,88,57
88,62,74,72
29,58,42,83
4,89,80,36
68,66,34,14
61,58,7,31
47,88,63,73
87,63,66,50
82,71,25,7
3,66,82,89
61,59,88,54
66,99,96,90
84,36,25,5
90,23,5,17
46,59,78,7
3,43,61,24
96,26,30,66
42,57,82,18
60,2,36,23
97,47,51,23
50,78,77,67
40,75,29,1
22,73,69,19
11,63,84,82
79,18,19,4
67,22,71,68
76,83,76,29
43,92,6,49
65,99,91,31
68,73,22,23
92,74,28,65
52,11,96,78
56,56,37,95
38,7,22,53
11,35,64,99
52,52,74,73
31,41,64,50
48,24,52,6
22,19,46,90
31,67,94,32
15,34,58,1
23,64,17,98
82,89,63,86
4,68,40,85
58,33,66,33
8,34,90,47
31,42,25,88
6,50,52,77
40,84,7,47
49,14,70,46
82,26,53,22
36,50,15,66
47,68,76,73
40,55,9,29
39,66,53,83
1,22,28,43
21,74,42,90
22,88,40,6
77,71,98,70
38,92,36,63
20,47,2,57
11,9,1,31
29,48,61,63
15,21,63,1
92,97,72,52
8,14,46,21
85,45,80,26
39,64,18,61
33,5,70,60
26,92,59,54
97,51,93,22
45,34,23,20
99,89,41,13
77,49,7,30
62,66,68,87
31,25,48,37
44,45,59,9
85,7,26,84
35,53,75,47
26,99,54,64
39,11,94,33
39,41,75,82
63,54,88,79
29,63,24,18
70,59,97,42
44,14,56,84
14,26,14,37
37,7,31,78
39,83,33,13
23,70,21,15
46,1,3,4
54,52,92,58
78,32,19,95
59,43,25,58
6,93,87,74
91,22,40,38
14,12,88,51
31,50,60,10
32,2,87,3
32,58,63,32
73,84,82,26
75,40,97,5
32,62,47,54
50,72,95,78
20,84,73,16
32,14,95,73
89,87,89,94
71,76,67,75
51,73,81,25
63,94,66,99
67,2,22,90
32,28,16,52
6,93,23,73
36,68,72,5
35,47,60,25
17,17,37,4
53,8,66,84
53,21,52,60
40,36,97,36
95,52,55,53
54,24,95,93
29,64,10,16
79,99,91,11
94,73,16,66
90,32,94,11
89,77,80,3
40,7,42,30
44,53,15,85
62,63,8,38
74,11,40,76
85,10,27,15
1,49,28,49
54,21,54,61
84,40,45,95
40,24,98,38
29,36,2,98
60,82,44,79
75,78,63,90
69,26,10,84
85,39,30,2
57,5,67,32
83,3,67,32
51,84,27,55
14,4,10,89
17,83,35,2
77,63,53,87
42,72,39,50
22,42,16,49
40,86,45,94
91,27,55,1
64,14,60,28
38,45,35,43
25,90,55,69
52,79,84,67
7,2,12,63
54,78,48,82
33,76,84,46
56,81,77,99
77,40,7,50
15,32,47,21
93,5,68,4
78,15,9,58
17,13,46,19
25,53,56,77
77,77,95,22
67,71,51,83
65,49,86,68
19,38,94,3
95,69,4,64
77,14,45,85
38,20,70,4
53,98,75,89
93,16,34,54
59,72,69,79
23,38,25,39
11,70,99,44
89,93,66,44
67,90,6,41
16,49,49,15
63,10,82,92
82,61,36,86
10,3,31,16
82,40,97,2
57,99,1,56
76,77,1,16
77,62,14,58
42,19,67,61
55,75,38,52
86,50,97,90
30,31,40,50
34,43,60,63
99,46,75,7
82,4,54,75
9,78,49,36
97,89,17,67
33,82,24,50
1,92,10,97
70,95,69,20
47,26,72,90
6,16,30,87
52,92,11,79
3,34,5,26
91,31,24,62
15,17,97,3
53,64,74,58
96,2,61,49
44,99,39,42
97,31,53,11
15,39,78,27
94,93,4,1
75,72,26,75
45,63,16,56
40,73,22,42
34,80,52,93
91,63,75,33
28,30,12,79
45,49,54,66
33,99,83,72
28,94,71,46
85,23,24,18
63,51,58,43
72,57,55,85
88,64,24,24
86,37,92,70
31,78,14,99
74,69,93,7
66,32,61,95
78,74,53,94
50,33,82,18
74,51,80,56
80,94,16,69
52,39,49,41
28,53,66,40
39,88,83,78
29,6,12,33
67,89,45,70
14,36,15,14
98,22,88,86
89,1,95,56
30,32,81,51
20,66,43,94
13,12,4,48
94,96,6,33
12,9,42,95
44,88,34,2
34,74,28,25
39,33,81,3
52,47,12,17
4,50,56,82
50,29,49,50
98,7,80,54
60,65,29,32
34,48,66,38
14,88,25,30
18,57,60,77
93,21,40,73
22,17,8,21
20,3,32,56
15,33,97,22
67,58,28,63
50,37,45,32
40,48,54,55
96,65,25,2
87,12,92,95
46,61,57,93
27,67,51,3
38,87,44,9
64,37,89,4
3,33,95,64
25,9,8,44
46,66,27,47
28,74,96,25
91,30,19,63
9,48,9,61
24,66,14,72
12,30,42,64
75,61,91,56
42,13,39,43
32,68,9,1
96,55,17,91
84,28,56,1
41,20,26,35
76,28,10,55
99,55,61,73
72,87,67,54
46,68,36,83
83,80,54,42
36,99,32,20
92,7,74,55
82,40,78,56
65,10,71,8
26,65,75,58
20,81,44,95
57,66,26,25
61,14,17,10
41,15,73,29
82,93,73,32
14,43,56,18
75,7,72,57
57,8,44,80
6,1,84,91
93,8,20,22
41,34,77,74
64,68,84,99
51,38,34,92
41,16,9,36
64,1,32,50
71,6,71,14
82,97,95,71
84,18,80,5
94,6,44,86
73,28,36,27
83,70,4,62
87,86,64,25
74,92,14,30
1,91,26,68
55,48,42,25
9,91,13,85
18,14,89,14
56,1,5,89
79,68,36,35
96,29,36,2
66,31,27,57
74,98,61,78
65,31,57,11
34,45,69,4
76,19,80,39
49,21,5,76
18,65,82,73
62,24,19,59
30,92,54,94
48,93,22,77
5,89,78,13
59,55,29,1
61,28,95,27
98,4,22,66
84,6,50,15
95,61,7,14
42,85,59,76
50,61,6,44
51,53,33,97
22,96,1,57
13,52,78,65
77,49,70,54
33,42,75,71
73,9,83,64
62,24,54,64
79,81,68,74
29,63,10,5
56,18,3,36
1,31,6,7
55,65,73,25
73,89,98,9
91,45,86,46
99,85,58,65
48,90,53,81
76,17,3,31
14,39,35,80
37,51,20,18
15,22,82,80
54,1,73,47
30,10,84,90
38,78,49,6
10,90,95,98
17,36,14,46
60,48,93,68
58,28,27,50
26,98,52,56
69,78,1,59
31,94,25,52
41,63,25,59
4,37,47,76
42,45,76,15
22,69,70,41
73,50,9,34
72,70,20,33
42,55,6,43
34,95,55,94
36,30,97,7
79,50,21,86
96,66,54,86
70,55,19,41
79,70,59,67
51,49,49,14
74,17,11,3
29,51,67,27
78,70,51,61
62,93,56,89
26,77,26,57
29,64,32,50
71,6,56,93
92,46,36,27
23,81,19,28
69,85,92,39
26,54,98,21
86,38,75,84
50,42,73,52
4,77,77,13
14,96,58,89
39,55,57,16
29,96,54,29
58,9,76,89
18,65,20,64
69,63,15,89
41,86,62,12
53,2,19,65
80,53,93,12
38,67,38,77
28,36,72,98
94,81,38,7
85,20,68,12
54,73,99,38
6,53,53,36
51,5,72,91
34,35,83,85
56,60,45,54
5,12,42,57
63,22,25,12
47,77,22,7
4,9,57,14
40,35,80,92
47,11,50,16
85,37,53,86
53,41,62,70
45,95,26,41
8,26,77,70
9,16,10,39
58,64,48,70
83,51,19,77
7,89,16,97
71,48,1,8
71,10,89,94
43,63,52,16
15,45,18,64
3,18,62,22
38,58,19,84
41,93,25,99
99,8,29,79
21,14,88,56
41,68,22,59
41,73,65,8
6,99,69,95
89,30,60,95
78,49,79,66
17,4,88,26
29,95,40,76
17,64,72,82
74,51,31,70
89,83,79,51
87,10,78,66
51,86,54,5
83,64,29,25
42,47,37,47
54,7,54,83
91,38,21,20
90,57,61,20
46,10,1,37
25,45,96,49
41,51,66,79
11,14,69,67
18,55,44,38
48,80,42,56
19,9,21,16
58,48,24,8
13,36,43,58
34,34,74,10
58,46,74,27
78,6,54,83
81,8,60,39
84,45,46,40
15,25,29,80
59,13,36,19
6,64,85,8
10,65,6,65
44,83,77,15
17,21,38,9
96,48,73,82
9,46,20,84
46,39,84,77
42,47,53,44
56,54,43,19
96,31,94,41
83,41,3,31
18,71,52,58
71,63,57,88
11,15,33,86
90,13,42,43
9,28,40,39
65,23,99,60
80,25,33,2
45,20,59,36
34,9,62,97
68,89,65,53
91,22,58,86
94,38,72,49
48,2,7,42
53,40,52,48
93,8,73,97
55,81,28,97
80,71,95,25
56,93,6,16
73,44,64,19
65,41,23,74
59,85,57,48
90,19,20,14
67,13,98,68
83,42,20,49
91,23,42,9
93,14,8,16
81,65,60,42
46,24,68,11
20,93,24,95
83,58,38,67
43,19,75,30
89,2,35,72
62,26,47,30
65,3,41,7
21,70,16,56
62,2,11,49
19,94,65,5
12,81,22,83
41,3,54,53
89,27,6,69
45,1,23,32
90,89,96,95
96,97,98,51
40,21,87,33
6,12,2,78
63,20,92,26
32,60,82,51
24,94,69,24
90,91,49,7
28,82,48,71
55,51,51,95
38,41,70,43
44,62,34,62
48,17,88,98
42,54,42,78
16,51,22,78
36,76,8,56
81,82,26,13
56,33,2,75
14,11,5,76
94,71,75,17
18,22,17,85
64,30,69,19
92,80,28,27
47,10,70,58
8,90,1,15
55,60,82,12
49,24,99,59
8,26,91,35
2,29,60,64
1,67,71,31
2,43,4,43
99,77,19,89
57,60,40,73
73,42,80,41
41,77,90,50
96,10,1,67
48,38,10,12
3,20,37,53
95,87,88,12
92,45,89,11
96,2,43,48
46,20,34,35
4,33,98,34
55,91,84,27
2,36,53,14
81,21,34,21
86,37,5,12
8,98,68,52
73,32,42,86
97,16,39,6
93,29,85,35
45,39,86,44
46,50,18,79
50,76,2,32
1,24,92,80
37,21,84,97
26,37,63,78
96,6,58,49
35,41,10,66
45,76,51,75
85,2,10,18
70,53,72,95
30,77,92,92
44,27,21,14
83,78,99,45
47,52,6,40
15,44,88,79
93,90,30,30
88,61,93,29
96,67,94,34
6,69,98,22
98,43,2,10
86,65,36,47
48,90,26,26
72,29,54,19
25,59,31,54
5,24,88,1
31,76,73,58
26,76,32,26
69,48,19,54
48,88,92,42
37,37,37,68
44,72,78,13
23,82,42,6
70,2,15,17
83,48,67,27
62,44,5,51
49,96,47,46
21,99,35,40
91,81,41,1
49,44,44,30
15,18,82,72
44,13,63,55
44,16,16,23
84,78,83,85
67,53,6,94
17,37,97,35
37,6,98,71
36,95,95,99
37,83,26,71
13,79,36,95
3,85,11,44
48,69,16,16
16,55,40,38
58,49,16,67
21,88,51,59
20,15,44,70
44,19,46,96
53,41,23,13
20,6,80,12
92,26,58,51
51,10,88,89
46,71,5,15
98,75,70,1
54,19,79,33
3,57,87,91
96,82,89,13
36,29,4,88
9,53,45,49
56,2,11,88
11,5,70,11
91,96,8,20
11,10,19,71
3,63,34,75
66,46,13,95
60,14,81,86
93,98,10,82
55,25,95,8
84,44,4,84
26,69,12,62
3,92,3,88
84,80,49,27
60,14,24,40
33,84,5,60
61,14,88,58
87,4,10,46
93,35,38,23
33,78,49,99
10,21,30,8
38,80,96,73
80,76,74,24
68,62,32,9
99,64,94,65
65,3,99,27
69,75,95,77
96,56,60,12
52,1,90,44
39,39,8,35
73,70,73,36
31,86,58,76
19,25,29,22
55,78,58,20
51,13,47,25
18,9,71,39
5,10,84,92
33,20,84,39
65,32,7,97
13,67,74,45
17,78,12,45
86,35,41,40
80,60,93,9
57,21,61,20
92,25,78,19
17,27,55,64
45,91,89,49
90,97,41,3
74,25,35,67
44,89,69,95
60,15,44,27
2,23,13,9
1,97,59,39
28,79,7,38
75,23,81,80
45,54,16,13
14,54,96,13
55,71,32,41
72,94,15,92
67,49,23,23
66,76,57,81
66,64,97,87
85,54,57,64
79,24,61,27
15,36,36,33
46,82,69,55
41,2,96,37
43,32,75,36
80,17,26,41
51,26,70,56
59,14,2,33
6,72,19,1
92,79,79,99
95,11,94,44
25,49,22,66
76,6,41,64
85,44,22,17
81,21,96,78
13,19,67,87
96,40,87,55
38,94,16,72
97,66,8,99
91,49,21,9
29,96,10,25
23,67,83,37
47,43,38,12
24,71,49,41
40,1,66,7
69,4,52,43
90,46,3,60
90,95,4,64
76,53,93,36
69,34,40,31
9,74,57,9
22,57,12,48
93,81,36,40
80,95,22,20
94,69,96,45
94,13,87,2
91,89,60,50
70,56,22,9
53,84,24,23
4,93,11,25
50,72,83,93
67,92,25,18
1,66,50,58
36,58,28,4
83,97,92,69
48,87,95,62
34,6,62,7
88,23,70,8
95,40,42,95
90,68,36,75
95,38,26,52
56,60,59,94
64,2,51,13
48,55,35,19
20,75,15,51
7,52,15,69
13,35,30,64
82,72,94,63
12,23,55,87
50,39,14,54
91,21,73,22
9,65,44,61
91,92,33,84
17,50,76,21
20,28,60,47
57,37,21,75
67,47,47,49
15,43,20,30
43,83,28,89
83,27,13,25
11,39,2,46
27,36,58,78
29,61,76,65
57,11,89,74
34,47,2,2
56,91,22,14
95,23,76,79
60,85,91,96
83,46,5,2
52,39,47,74
81,92,60,95
76,53,73,32
44,5,60,44
55,38,82,29
38,56,24,68
1,36,90,49
86,87,59,73
14,12,56,42
21,74,3,66
44,21,56,5
45,70,25,26
87,13,15,95
74,21,78,54
47,6,63,82
82,20,57,19
31,43,14,58
29,73,22,66
18,30,76,88
2,92,14,15
45,53,84,44
25,25,4,72
47,61,27,65
38,89,67,66
25,61,85,55
18,73,49,66
35,92,20,86
5,56,72,5
81,93,76,12
15,87,11,90
29,16,60,42
88,74,51,27
40,63,74,16
69,8,28,47
75,30,58,62
37,61,57,96
66,97,3,32
26,18,24,60
50,20,40,48
25,53,13,84
69,80,90,7
84,92,16,1
51,40,47,55
29,2,10,82
12,53,63,56
18,1,58,67
3,31,99,98
30,8,34,81
43,38,81,29
92,49,98,10
4,52,46,72
75,50,22,59
39,69,86,65
67,66,50,58
5,54,71,71
44,39,33,58
28,31,3,65
72,41,67,96
27,11,25,29
83,62,92,76
14,32,69,82
64,1,41,5
55,27,15,91
52,81,86,32
99,10,22,59
52,26,15,49
76,17,60,35
61,98,27,50
41,24,89,48
42,90,48,23
77,45,26,21
80,9,54,46
17,34,49,38
9,74,40,58
85,56,53,2
93,84,12,59
29,54,11,17
63,69,5,6
40,44,80,85
33,40,34,71
48,50,52,56
60,95,66,54
47,17,94,69
61,29,72,93
11,13,65,77
38,17,19,6
21,27,75,14
66,1,82,58
55,46,4,5
43,78,56,47
5,87,93,20
70,27,60,21
56,49,1,60
13,41,46,18
9,1,51,54
98,77,12,76
43,89,36,57
86,96,77,32
94,85,92,79
56,28,81,4
86,51,87,66
92,30,6,99
34,76,44,98
75,51,91,75
43,70,55,41
80,50,9,98
82,81,21,71
58,66,77,74
89,54,45,65
69,53,18,31
95,57,6,12
35,4,11,31
25,61,14,13
66,94,58,15
64,45,3,75
63,32,97,1
43,98,6,25
72,15,31,50
6,4,23,90
50,3,1,39
50,51,64,27
28,80,18,66
80,18,57,10
75,9,47,50
69,82,20,10
39,82,43,65
50,36,92,92
91,83,64,54
96,23,32,95
66,2,87,98
51,44,51,7
96,30,56,46
44,2,46,75
31,68,78,10
90,77,37,76
45,87,88,46
85,66,45,45
44,17,62,28
62,36,74,6
19,85,32,51
95,92,41,87
93,41,22,98
39,84,79,47
40,56,84,77
38,99,69,96
61,25,83,14
47,78,41,10
42,6,17,44
46,7,18,58
22,14,88,4
71,55,5,94
13,22,2,25
69,76,7,51
14,72,81,75
47,34,34,36
45,12,88,19
82,34,59,35
44,6,72,70
95,92,1,45
62,59,84,47
3,14,53,68
49,2,87,45
5,21,55,31
86,90,54,66
34,63,61,36
63,85,33,38
15,78,86,80
14,89,67,92
79,93,49,73
16,59,80,20
45,26,16,68
34,79,9,97
66,51,80,47
95,28,9,79
92,70,67,42
53,49,30,69
84,37,85,10
59,66,11,92
98,47,41,41
40,33,39,86
4,16,80,89
73,49,78,28
14,63,28,77
30,74,23,74
8,81,94,83
13,68,65,65
14,44,76,16
87,45,39,90
93,21,90,99
42,34,5,47
77,96,88,2
58,18,42,78
28,16,33,7
42,12,42,2
73,89,99,47
74,17,97,36
3,74,14,78
45,50,79,64
42,23,29,71
30,1,58,22
36,45,37,50
45,48,52,30
22,90,44,41
53,95,22,56
22,56,79,9
6,42,31,93
41,84,51,1
79,19,35,38
72,83,99,6
55,77,86,44
14,54,39,73
39,98,84,22
62,56,32,74
98,38,69,21
55,24,67,99
62,2,6,52
86,67,11,34
28,88,2,48
72,59,59,47
66,50,18,47
34,61,49,83
49,92,66,58
69,99,89,95
81,15,51,18
63,21,51,76
16,34,20,92
39,82,99,25
83,23,5,87
45,15,18,50
17,44,60,8
64,79,24,73
91,31,24,3
76,78,47,12
10,33,24,1
79,66,27,7
91,97,7,74
3,68,35,57
94,54,63,45
45,25,68,51
90,80,49,58
27,6,52,54
50,20,67,89
42,39,64,12
93,42,84,84
33,19,97,4
97,28,55,13
55,15,35,5
72,18,94,41
97,73,49,65
78,23,77,37
64,97,82,60
94,55,55,33
12,34,49,59
54,56,46,69
21,57,27,42
31,81,88,13
97,3,50,40
83,77,5,14
11,44,62,24
80,1,65,39
56,1,67,7
65,47,40,48
2,36,48,25
47,24,2,73
12,24,36,24
35,76,73,77
3,86,1,36
77,66,24,13
13,43,57,91
23,9,45,33
23,51,3,71
48,34,20,7
20,20,88,58
35,28,58,51
37,92,68,69
45,34,74,28
88,65,41,25
76,51,29,51
53,50,20,55
9,81,92,43
63,94,25,64
65,57,25,22
67,25,81,2
95,27,29,58
58,39,30,57
97,44,13,63
90,66,19,6
70,97,43,19
5,19,77,52
59,53,66,63
65,91,35,99
81,90,9,78
81,6,78,37
32,36,54,67
1,80,42,68
38,61,25,28
93,36,6,95
34,15,34,10
98,4,47,96
39,40,52,75
41,84,76,56
74,81,52,12
19,40,43,42
19,42,80,38
60,2,9,58
87,81,73,56
60,61,1,18
59,54,36,70
21,53,15,75
50,16,74,70
42,90,4,48
14,45,33,79
36,30,17,87
94,21,55,47
19,86,15,46
71,22,3,2
7,36,94,90
61,22,71,85
23,18,37,94
65,87,93,44
33,80,15,21
49,5,51,1
72,72,1,12
22,32,99,61
69,45,19,76
71,90,68,25
79,51,58,31
89,47,39,35
95,1,12,88
78,97,27,91
92,37,11,52
21,22,82,92
91,98,5,64
68,73,59,21
21,46,79,55
34,58,35,22
39,62,16,28
35,25,75,49
74,81,63,57
47,45,57,43
66,48,38,25
67,28,97,26
93,93,69,82
33,49,54,20
21,48,31,76
97,94,57,87
66,25,56,33
22,38,24,43
61,82,14,9
83,96,96,70
55,10,70,79
33,67,49,84
49,3,37,22
86,61,8,28
66,97,89,76
4,44,89,57
48,29,97,34
56,40,97,27
57,45,39,16
10,53,3,30
13,42,68,11
22,96,66,48
48,56,14,90
44,8,5,17
10,42,67,63
11,48,93,12
52,27,23,49
12,91,38,99
4,31,6,95
65,91,91,70
13,4,30,23
32,54,4,51
98,82,91,65
34,44,45,85
52,87,14,96
9,84,61,3
18,37,40,79
7,88,12,6
49,6,63,27
24,49,30,51
88,67,9,78
40,82,95,59
1,86,45,31
34,5,6,97
36,55,42,46
11,18,27,94
34,6,26,38
97,53,85,23
37,74,3,38
96,95,75,33
57,96,30,11
48,2,39,25
21,34,43,34
21,49,42,45
22,28,7,20
69,29,5,29
9,55,18,47
20,85,73,49
8,57,35,8
46,28,93,65
93,62,26,94
82,5,40,42
5,93,90,77
56,81,73,67
7,41,63,31
26,11,32,23
64,79,37,33
95,66,63,23
52,15,35,24
84,95,32,42
92,73,64,55
72,40,60,78
70,55,24,77
99,24,84,97
72,81,93,54
58,36,55,14
87,24,14,80
73,54,41,32
60,12,38,67
5,72,55,36
27,49,64,26
21,41,2,77
81,60,41,78
46,31,64,56
96,77,86,37
45,58,16,41
69,92,49,66
41,30,23,84
68,95,90,28
11,75,64,71
41,25,63,22
87,28,75,85
58,79,5,94
77,71,69,67
27,21,63,44
51,33,83,80
53,42,3,76
59,20,69,93
81,69,57,21
7,18,71,15
26,14,5,16
37,50,46,46
18,37,68,14
58,13,85,42
46,50,19,96
98,45,22,27
45,69,26,6
91,2,14,11
76,3,65,79
47,1,15,63
10,44,46,70
75,77,43,38
6,28,22,6
44,9,57,29
10,18,75,24
60,10,57,24
31,75,79,19
5,55,67,92
84,1,18,59
26,61,33,74
1,71,16,29
6,34,9,69
70,32,5,20
49,8,93,95
40,81,78,40
31,13,59,50
79,67,50,98
48,8,67,73
41,12,29,20
27,72,49,20
19,22,41,10
13,73,7,94
22,55,78,98
13,81,33,91
61,69,10,73
20,80,86,86
95,24,54,68
47,89,37,52
81,88,4,36
40,87,38,31
45,12,82,91
61,96,12,56
59,85,58,29
71,19,85,47
8,85,85,87
37,69,60,79
57,36,94,15
29,62,13,91
8,9,32,54
8,96,1,27
33,29,57,48
52,31,10,40
16,60,98,93
85,41,58,11
69,17,66,63
10,31,52,18
11,66,57,56
41,92,1,34
57,8,47,40
19,90,94,62
76,12,24,99
65,19,46,88
69,45,92,7
39,11,37,30
8,76,17,73
68,61,53,57
55,32,19,32
55,79,19,26
65,77,63,13
11,81,53,62
57,34,62,40
30,30,87,33
30,42,4,28
47,23,69,46
63,11,50,82
