A,B,C,D
62,10,44,97
80,5,45,81
62,5,23,30
71,24,16,26
78,37,82,40
80,88,8,36
84,58,76,94
48,64,92,46
99,51,29,16
82,82,89,63
64,80,85,80
98,92,61,20
31,27,92,3
54,23,78,30
72,55,2,32
19,29,56,14
83,86,32,57
63,37,57,26
89,5,53,99
97,96,45,55
21,87,39,7
21,74,55,70
51,2,29,34
86,97,77,11
35,87,73,19
54,79,10,14
24,12,83,27
38,44,95,96
40,83,70,43
20,32,60,83
13,38,47,57
69,98,85,8
85,28,95,57
82,23,56,58
52,2,21,20
40,59,23,63
30,31,72,93
80,26,12,76
10,55,26,77
1,50,49,56
25,94,27,3
84,7,11,95
88,60,9,8
35,73,88,59
49,30,91,76
36,62,88,54
1,24,41,41
91,99,29,87
48,94,20,11
16,95,33,33
47,36,90,81
80,91,62,15
39,24,12,25
57,41,65,4
23,48,86,96
90,69,29,97
26,74,21,78
26,34,72,62
70,51,16,56
24,51,24,13
24,62,85,77
44,47,1,19
41,83,12,99
9,92,92,72
58,81,81,30
56,21,99,98
22,48,73,27
47,90,35,77
1,91,30,11
87,9,1,53
78,99,76,48
75,25,44,91
56,39,27,82
34,71,73,36
7,32,89,71
30,14,67,21
28,35,87,29
12,94,76,23
92,84,82,20
6,67,8,96
57,3,13,63
49,23,4,85
82,15,6,23
78,65,16,11
34,29,76,44
2,26,85,95
13,43,32,48
34,75,41,64
6,20,83,9
15,42,99,41
99,36,88,54
94,60,78,73
50,85,49,62
95,69,67,61
75,42,57,76
94,28,96,69
39,47,28,50
39,91,86,28
68,41,37,24
92,63,79,34
32,58,6,39
53,97,85,17
92,8,86,65
86,22,52,35
54,76,22,54
37,12,56,68
53,77,47,32
99,7,33,77
62,40,92,64
47,47,69,75
86,30,59,51
16,61,96,14
94,11,26,44
8,79,57,37
87,92,83,54
63,69,12,34
82,64,31,84
27,85,8,96
44,76,74,86
45,74,22,67
44,30,97,41
93,74,76,15
48,74,14,91
49,26,5,89
23,58,3,99
22,99,8,8
97,95,37,22
34,77,32,14
38,32,82,98
67,78,11,75
45,10,42,91
50,52,38,89
15,53,29,51
2,51,29,85
27,34,39,30
35,3,84,84
14,76,46,38
9,7,31,19
71,50,22,52
33,36,11,85
67,23,13,64
46,84,93,90
49,3,75,88
38,42,82,11
27,48,80,95
51,29,53,85
95,55,8,72
23,92,48,16
51,7,11,13
81,11,85,96
72,3,28,96
42,71,95,3
4,12,29,46
75,98,45,51
52,32,4,62
18,2,19,81
14,6,91,87
20,48,18,60
83,1,74,30
60,3,5,73
64,14,37,58
97,68,28,25
67,40,78,24
29,11,31,70
1,30,26,58
95,99,62,16
1,15,47,49
48,71,63,8
85,41,39,42
31,32,92,8
88,81,20,34
82,84,12,36
32,64,21,29
58,28,74,65
67,40,16,11
51,32,12,23
79,67,10,93
1,61,47,98
84,89,41,36
96,32,38,77
86,99,68,31
81,70,92,19
17,15,68,95
69,59,16,35
95,81,67,34
56,27,44,80
10,74,4,10
93,83,36,34
58,81,20,57
29,16,56,63
5,64,77,87
22,96,76,96
58,40,55,90
7,30,3,5
98,7,33,98
47,11,8,62
26,99,63,20
28,18,83,86
62,44,60,13
47,93,43,48
95,61,47,4
13,12,72,66
83,66,14,97
24,52,3,54
64,81,25,64
30,65,98,84
7,57,15,16
73,30,35,81
5,32,42,15
74,50,47,69
38,28,97,64
11,71,71,57
15,39,34,42
72,30,29,31
83,88,89,92
57,33,25,52
36,26,7,64
97,41,13,9
27,82,86,96
73,95,29,20
36,35,19,37
69,42,37,5
48,45,91,29
34,85,24,13
95,98,53,40
86,45,91,38
25,40,25,32
58,56,62,50
19,42,32,41
94,3,44,82
59,13,20,2
28,33,58,74
69,85,10,53
29,21,25,73
93,55,19,74
15,72,74,72
73,92,37,17
52,70,35,30
72,10,97,58
58,20,41,3
80,35,50,49
33,74,78,83
2,13,14,89
29,78,97,12
49,14,48,7
29,69,78,5
96,17,26,24
29,21,55,97
2,40,43,18
78,12,89,27
24,67,79,92
75,84,95,27
42,68,59,19
22,49,74,66
96,8,23,95
86,95,85,63
31,63,37,10
36,16,66,92
18,77,71,18
46,80,51,11
53,50,92,2
61,4,26,14
11,8,57,33
24,66,70,59
91,86,49,22
43,73,95,38
14,63,46,81
77,17,59,33
40,17,4,31
44,27,70,66
69,58,3,98
72,20,96,9
84,61,43,28
70,63,22,51
29,5,55,85
84,49,55,49
31,78,12,67
63,84,58,73
26,57,66,56
57,87,50,96
45,66,57,57
99,66,38,37
76,30,11,90
56,48,84,29
71,28,7,97
5,54,65,87
33,61,69,97
81,38,36,48
41,21,84,37
60,8,79,85
75,47,22,7
48,36,25,23
99,19,15,97
99,18,51,73
41,84,47,6
72,75,2,16
75,60,5,49
99,76,17,87
85,29,84,92
86,64,9,79
71,75,65,2
27,27,30,90
68,20,66,89
59,25,42,15
92,84,11,25
48,3,11,24
34,97,75,3
43,9,63,41
85,32,73,60
36,44,36,62
66,81,42,24
42,56,55,71
42,28,16,88
36,30,43,24
36,98,78,4
4,88,45,5
4,27,68,63
5,1,22,71
88,55,90,26
15,38,79,94
91,22,18,61
45,18,59,27
9,6,95,82
11,92,44,84
73,92,91,49
79,7,71,46
87,75,99,37
91,48,80,68
81,81,65,66
77,99,94,69
91,16,32,36
38,16,12,39
76,23,30,40
35,4,30,91
13,8,69,43
75,31,14,19
43,44,95,64
70,91,91,25
14,52,67,7
82,1,75,52
53,86,66,66
26,97,38,89
74,80,52,59
95,42,30,91
84,95,22,85
33,68,93,22
82,50,29,6
71,77,36,35
6,76,74,40
11,28,94,98
71,57,33,58
32,9,41,41
11,96,18,99
82,33,31,20
90,21,83,51
50,90,4,11
52,80,17,97
14,37,22,82
50,40,81,24
37,88,36,11
76,52,83,39
9,47,12,3
79,52,16,45
53,29,17,98
28,36,53,21
64,63,75,26
7,22,54,92
94,14,73,92
85,9,37,72
51,11,80,25
41,19,91,41
9,28,75,42
27,84,7,47
45,90,53,43
27,29,65,82
26,88,3,92
62,47,81,44
86,29,5,79
30,50,14,57
38,94,37,95
26,78,37,93
1,73,41,29
62,20,78,87
56,31,42,82
91,78,85,24
1,5,79,33
42,41,61,3
16,49,62,89
61,85,70,57
49,43,7,11
23,23,69,43
97,8,67,79
82,47,93,1
21,66,11,41
55,60,62,98
79,78,61,49
96,19,49,36
60,60,67,57
63,6,7,37
98,19,47,79
45,85,2,28
99,50,56,65
32,2,36,85
70,92,62,56
59,9,37,53
47,19,96,62
88,95,40,68
81,58,91,87
28,87,42,48
30,65,66,95
95,9,42,8
21,16,32,77
33,2,76,73
37,32,56,14
11,85,34,53
61,35,52,9
30,44,98,75
76,77,39,7
6,98,65,43
49,23,71,99
8,25,20,15
5,33,37,68
69,7,64,24
76,8,32,26
14,41,6,8
78,8,11,14
41,15,65,92
21,33,13,95
55,27,85,91
15,65,17,21
13,42,53,62
73,79,56,19
43,56,1,11
6,55,70,7
10,99,6,26
42,16,14,38
82,75,21,46
19,20,54,51
48,6,30,89
68,65,66,49
9,69,57,52
55,98,60,82
47,52,79,80
72,98,13,13
2,6,75,69
92,57,16,17
63,76,47,62
33,94,61,71
67,98,73,59
66,42,34,86
95,27,46,31
79,7,12,41
18,16,32,65
77,50,6,38
3,86,97,81
20,27,16,4
1,88,86,31
83,13,33,1
98,95,18,53
54,77,99,90
56,43,87,49
56,8,57,72
74,48,15,70
56,8,40,52
41,10,83,15
46,3,72,3
93,40,28,23
36,15,60,26
68,71,59,29
67,74,8,10
7,96,50,94
23,82,86,96
59,48,9,78
25,61,15,95
56,45,66,45
99,18,62,82
85,20,90,68
60,23,53,42
34,65,38,64
77,20,3,12
48,23,79,98
3,60,18,79
34,58,37,62
75,23,86,81
38,66,95,26
61,31,12,27
14,35,65,10
45,39,72,5
14,37,35,35
57,9,60,83
27,89,5,55
60,38,17,18
71,9,44,60
27,69,59,51
97,53,17,59
52,68,62,74
81,14,5,96
35,79,35,96
77,34,82,45
63,79,81,26
29,30,79,51
62,88,43,87
96,31,25,43
68,84,58,52
88,76,65,36
28,58,59,60
23,87,73,26
52,48,86,63
14,84,85,3
53,18,91,36
45,38,24,32
23,94,88,57
54,40,59,64
20,54,11,55
48,43,52,33
28,35,68,13
9,75,8,94
36,49,79,65
20,96,99,79
94,74,76,74
25,42,76,20
11,36,21,61
88,19,21,70
85,40,42,70
77,63,26,75
12,44,69,90
80,91,53,19
7,67,31,22
71,95,34,68
42,37,48,4
97,45,45,50
40,48,93,61
14,60,17,16
51,46,28,69
17,3,94,74
64,81,93,29
2,76,71,61
81,98,93,69
80,7,65,2
51,84,12,34
59,7,84,15
90,34,69,16
70,86,20,54
63,99,60,93
43,62,35,52
89,49,51,4
19,62,83,45
82,63,89,19
71,95,6,74
27,98,57,99
88,40,1,48
7,49,63,2
43,4,48,67
87,60,81,84
25,68,53,57
87,25,58,35
92,27,85,28
20,85,77,5
95,64,73,88
31,17,57,79
34,75,63,80
64,78,47,86
3,63,45,92
19,92,71,54
44,46,89,64
43,58,91,42
11,46,95,14
19,66,14,52
96,21,39,95
51,70,80,66
86,78,77,20
18,84,76,92
84,5,2,62
34,51,13,9
13,12,8,6
91,49,24,17
5,18,90,5
32,48,8,36
12,92,23,10
73,16,58,91
89,12,60,34
52,1,55,70
2,96,74,66
53,45,84,12
21,95,54,75
4,68,66,18
87,58,27,32
80,40,56,91
88,18,60,79
98,5,62,48
90,91,85,28
68,89,2,67
11,18,20,46
76,84,64,20
72,51,62,12
85,1,28,23
62,60,79,35
64,55,88,30
13,50,34,18
3,56,97,91
93,85,74,46
60,69,87,81
9,71,99,15
57,31,35,64
52,4,58,47
72,91,53,63
36,46,65,52
96,95,9,83
23,10,17,27
49,13,4,99
39,10,47,17
65,81,49,88
87,8,56,97
82,39,37,55
88,80,29,54
35,56,57,28
5,45,34,57
80,89,10,44
38,89,98,23
58,42,43,52
27,69,62,56
31,32,18,86
90,99,51,17
12,6,89,39
28,53,21,29
62,72,34,70
41,67,25,24
91,20,22,24
49,89,28,36
77,2,62,63
37,7,13,97
79,5,40,95
23,9,64,80
95,76,46,88
89,76,56,13
68,51,18,71
52,15,73,80
53,51,76,49
83,7,50,2
84,18,55,69
19,5,25,74
89,29,47,6
32,34,36,23
14,80,80,21
20,36,15,91
21,94,49,63
64,79,88,39
6,35,54,96
82,6,2,20
48,40,3,12
88,44,26,2
93,17,93,24
92,25,89,66
44,83,24,7
43,57,54,50
83,62,77,5
97,11,60,71
78,41,80,67
8,24,95,44
98,15,78,56
22,1,7,86
99,32,21,71
58,41,85,43
46,74,42,24
87,52,57,21
80,24,26,28
14,82,62,49
47,59,53,49
57,55,58,20
80,91,2,86
28,54,27,76
81,41,7,66
16,63,52,91
53,79,19,20
48,11,91,56
76,36,39,90
68,65,86,77
10,55,56,66
16,28,26,66
69,79,1,70
18,89,51,19
6,20,95,68
53,96,20,94
95,9,46,39
15,35,21,80
33,87,49,19
60,72,20,43
54,23,39,77
53,85,53,84
78,14,81,77
84,79,96,35
90,26,30,65
85,60,74,31
87,62,40,3
88,86,32,75
33,45,94,98
61,43,35,57
67,35,71,35
41,48,63,79
44,94,34,36
26,40,64,95
89,45,9,72
15,73,62,11
59,99,81,16
18,99,8,77
87,53,56,79
33,55,93,65
66,38,13,32
61,56,62,64
42,39,5,99
75,45,33,58
31,65,65,21
35,84,61,8
70,22,48,2
24,96,80,37
33,96,88,71
43,18,44,24
71,94,38,74
57,1,51,51
62,37,3,74
30,53,32,75
47,52,86,74
95,20,3,54
71,87,89,25
47,59,51,68
80,76,61,47
36,51,16,5
68,14,23,66
61,55,74,29
42,44,38,57
80,54,42,20
44,24,79,70
48,32,74,62
98,77,8,20
25,11,46,60
64,90,7,74
18,44,63,42
57,72,57,36
90,37,77,17
6,72,66,95
2,9,73,18
18,43,22,56
10,36,76,64
88,12,78,77
15,37,22,53
99,2,50,80
92,61,43,37
66,99,35,66
32,79,69,57
97,70,29,2
90,45,66,23
39,19,92,77
36,42,87,61
51,43,76,88
95,43,14,21
95,75,23,28
32,24,19,60
32,47,21,75
69,47,22,48
74,86,41,34
88,33,26,92
60,23,23,60
28,75,44,10
28,52,23,41
43,24,40,76
27,49,11,17
58,17,85,24
8,75,97,99
64,43,66,86
21,95,64,13
10,69,60,89
32,98,33,66
55,31,81,66
10,23,14,7
60,78,45,64
28,48,1,33
32,12,18,16
15,3,52,28
34,33,65,79
65,76,66,32
69,89,71,37
44,60,43,82
97,44,68,40
27,35,28,10
15,37,3,72
46,51,22,12
60,39,96,48
96,11,31,34
31,68,81,16
76,52,92,1
41,89,40,47
70,3,92,4
32,96,26,53
6,95,28,44
39,88,58,9
18,89,87,72
4,68,66,92
22,49,16,15
92,27,98,65
32,71,70,14
78,44,2,44
64,10,26,52
13,12,30,70
35,54,30,74
46,49,19,45
14,86,54,1
83,65,34,50
72,26,31,73
66,4,1,22
39,11,35,89
31,83,94,68
10,69,74,63
68,94,15,3
17,65,90,25
70,11,43,35
46,72,74,47
65,25,52,17
49,14,5,30
58,7,99,20
17,33,86,52
75,3,6,6
4,7,5,82
32,25,15,2
36,21,50,88
68,37,57,11
67,48,37,25
36,12,97,81
25,44,94,92
90,96,28,23
76,15,1,3
55,39,66,78
3,26,81,55
67,42,4,94
64,94,58,37
59,41,42,60
20,29,35,8
73,22,67,23
72,96,85,6
21,1,40,49
26,30,73,43
60,13,41,61
90,40,91,72
5,85,28,58
51,46,96,83
75,40,16,19
74,37,71,88
46,23,69,96
62,64,90,54
77,58,9,86
87,64,37,25
44,12,10,82
34,88,4,26
56,64,52,84
76,45,37,81
99,91,4,15
27,93,93,8
34,15,58,45
58,55,76,80
87,97,27,59
50,20,51,88
64,85,69,8
2,52,97,6
61,29,5,46
11,86,42,86
2,41,23,34
85,42,81,25
13,22,31,17
83,19,1,85
33,75,42,72
59,57,3,21
23,26,76,86
18,34,91,28
29,63,71,58
85,1,88,8
67,53,62,33
98,22,95,96
84,97,36,12
42,89,68,47
90,6,66,80
14,89,27,12
81,54,1,46
71,77,15,29
80,2,77,60
13,34,87,46
96,28,69,42
9,71,64,74
26,67,42,91
34,54,12,15
23,61,28,96
16,55,73,35
10,75,94,89
90,96,13,7
87,81,39,18
99,30,66,82
73,2,92,17
10,9,13,26
37,82,25,11
37,27,2,13
78,97,29,19
81,87,46,47
20,4,40,9
75,90,91,77
92,81,3,18
43,45,3,55
71,4,78,96
61,51,54,62
60,62,9,88
49,86,58,80
33,75,49,76
51,49,9,80
26,73,2,73
92,6,47,39
7,55,27,84
8,20,54,29
62,15,87,47
8,14,79,40
59,21,80,13
75,36,38,11
18,50,86,74
71,77,5,9
18,76,30,53
30,40,90,96
2,17,36,7
1,24,5,73
52,94,92,46
6,62,7,96
87,29,84,66
63,19,66,53
98,35,70,61
62,95,52,55
2,63,8,8
14,55,64,81
95,72,3,81
72,17,30,76
52,27,95,62
60,6,12,36
99,28,73,73
46,12,45,17
83,95,82,79
32,41,60,48
80,16,42,20
66,96,67,96
11,39,83,73
37,88,1,13
55,9,79,50
13,69,49,15
42,45,35,95
52,71,82,62
27,33,95,24
3,58,17,69
20,70,25,20
86,77,17,57
12,79,30,88
71,16,26,42
90,68,11,75
57,87,92,24
75,47,81,29
34,53,83,53
64,32,23,88
83,84,98,48
99,30,84,98
45,93,89,91
43,45,40,67
77,39,71,62
7,74,28,34
94,9,91,89
21,98,14,65
31,69,28,9
56,30,54,5
61,34,96,76
82,33,44,66
99,39,43,23
59,78,25,97
3,86,3,18
89,11,51,89
59,36,86,71
63,45,49,16
69,84,40,64
16,66,47,20
77,48,25,35
94,17,77,99
43,85,64,77
70,14,19,6
20,96,23,50
99,49,77,87
57,23,72,50
35,81,4,33
2,40,33,57
1,61,19,51
32,63,27,54
75,31,49,10
52,21,23,53
95,78,20,63
85,57,44,60
76,64,25,77
83,63,80,91
4,20,6,29
54,28,63,52
8,53,93,14
45,47,63,74
49,61,85,20
12,65,59,59
54,2,31,82
61,73,86,81
90,31,42,92
64,39,39,66
51,67,40,7
66,75,33,41
46,89,75,86
6,28,99,22
96,78,75,47
14,2,36,81
99,77,12,24
8,35,17,32
37,19,70,99
26,27,9,60
27,74,30,57
45,94,75,39
78,39,73,5
26,74,12,52
42,36,33,4
5,63,86,56
72,19,64,1
31,42,79,92
9,60,39,41
53,3,62,92
24,25,26,64
25,54,22,39
32,96,47,85
4,90,96,70
17,62,9,5
3,48,26,42
35,14,45,88
31,33,58,70
72,25,72,31
31,44,67,63
22,66,5,87
27,30,97,38
89,95,5,47
44,25,58,26
19,35,63,74
61,40,87,98
65,71,33,99
20,95,95,41
12,24,39,60
99,4,87,8
1,38,99,45
24,10,65,10
27,28,22,63
96,82,19,84
60,86,50,36
26,74,76,10
13,47,65,18
62,67,25,68
62,19,70,63
96,14,82,7
36,13,25,23
97,8,35,50
10,20,60,4
40,14,94,56
30,75,10,23
17,17,64,17
76,34,81,25
70,22,76,16
11,75,90,38
30,70,10,12
73,95,76,37
66,5,64,65
3,45,53,99
80,87,42,24
6,55,59,35
59,68,25,70
13,64,11,87
45,42,77,24
28,7,11,14
27,13,78,35
46,23,46,77
81,77,6,94
74,8,52,60
89,39,62,32
6,15,46,99
19,84,47,29
41,84,80,28
67,70,49,93
76,91,49,73
24,34,70,57
24,39,71,28
48,10,68,78
10,35,51,34
55,81,31,93
62,22,31,14
94,90,86,10
69,6,75,46
34,53,34,26
18,51,18,48
37,66,72,24
79,96,7,71
64,7,51,75
7,20,69,75
75,19,37,86
32,15,14,93
10,68,37,31
70,77,57,60
55,16,49,37
48,2,48,46
80,74,10,53
50,23,92,28
72,93,86,4
84,6,58,1
38,70,52,38
74,36,87,39
60,49,13,50
42,6,21,46
39,5,45,38
93,65,22,83
59,62,40,2
39,87,73,42
21,82,93,33
14,71,47,46
89,49,94,20
91,88,4,35
92,73,89,41
75,94,18,65
28,60,2,85
81,45,82,64
80,2,45,87
17,5,94,56
51,53,48,71
4,9,90,54
27,72,37,77
61,74,84,80
48,65,92,18
14,98,11,86
89,67,88,40
16,83,68,6
88,6,83,5
37,57,32,36
41,28,73,70
70,78,47,22
73,73,41,71
92,61,23,66
90,48,89,9
88,30,6,41
18,67,42,40
6,70,39,83
67,94,32,31
23,77,2,44
36,43,52,55
35,41,94,96
27,95,51,40
91,31,96,37
18,34,35,77
89,58,53,66
39,9,7,27
64,42,49,49
26,35,98,68
45,85,47,58
23,55,41,78
28,29,69,6
10,9,77,34
24,1,15,11
98,87,93,58
1,85,54,83
56,28,85,62
34,99,68,80
96,58,99,38
11,39,45,91
29,3,14,9
53,11,75,89
5,41,94,49
23,41,13,69
96,81,15,68
39,65,32,29
12,35,82,80
55,72,21,36
19,96,48,37
14,92,2,61
64,66,10,20
51,24,11,48
69,16,19,75
48,36,33,10
38,55,63,66
7,11,32,47
2,65,3,61
25,2,75,53
87,31,17,30
92,46,27,51
61,26,72,87
82,78,89,54
41,76,70,30
36,29,13,3
24,90,6,57
88,76,66,90
67,45,77,18
31,81,70,80
93,71,99,14
59,2,99,63
47,15,19,79
34,28,91,14
49,26,90,35
28,4,18,80
34,27,17,16
35,7,97,5
85,43,2,62
86,83,85,67
41,64,14,88
9,58,47,3
26,14,18,76
79,54,72,15
65,69,71,52
17,59,53,1
4,72,86,75
45,16,97,18
45,32,80,8
16,71,40,32
24,93,20,39
8,25,72,77
23,95,55,9
30,55,80,4
66,92,60,45
96,88,44,72
95,36,56,6
9,74,97,28
32,19,58,7
25,95,67,22
66,75,1,36
77,35,71,90
47,9,28,74
30,96,41,92
79,36,30,2
38,24,52,72
67,64,52,70
56,44,74,21
62,7,47,48
26,41,96,18
93,83,63,62
17,23,90,10
43,47,26,81
25,40,89,45
52,60,12,42
95,14,11,26
36,92,34,43
57,70,59,32
20,57,74,27
21,35,49,95
45,17,43,27
66,29,57,77
42,68,64,51
48,43,30,54
60,12,21,43
74,66,4,71
16,67,5,25
1,24,21,77
60,85,51,16
14,71,99,39
5,31,34,28
23,16,82,87
58,16,30,13
28,61,84,63
34,84,5,64
99,59,25,90
53,94,57,83
94,42,24,8
74,31,66,15
56,70,7,79
31,56,77,89
60,19,24,67
40,42,1,70
20,62,89,70
16,47,47,92
34,84,45,33
38,40,35,58
4,97,29,62
99,60,97,94
83,31,51,60
1,78,25,6
13,51,95,19
63,50,26,8
57,97,43,91
38,21,65,88
21,43,63,48
74,23,56,75
71,80,21,11
82,25,22,16
2,84,95,51
42,59,3,19
72,34,97,81
91,59,50,73
4,68,91,33
31,42,61,83
84,15,37,67
25,7,25,32
55,10,50,27
89,49,84,37
38,64,31,51
56,87,47,4
9,92,78,71
42,97,58,11
77,62,22,31
13,40,20,25
48,42,11,90
74,6,32,93
24,10,83,99
81,5,71,78
22,38,41,23
17,26,54,40
33,29,87,26
78,86,18,57
23,41,93,43
6,20,44,67
79,66,75,51
91,86,82,97
70,77,29,20
43,44,11,91
28,35,75,34
52,81,61,45
34,71,3,10
45,72,6,38
21,31,26,44
93,91,69,78
58,88,61,48
36,78,30,23
8,41,8,16
76,41,60,9
7,81,63,96
67,5,60,14
1,23,90,74
69,69,88,89
17,33,21,95
25,29,89,81
66,65,99,32
79,34,98,44
48,93,58,52
94,2,95,19
51,31,81,7
74,88,77,31
46,81,54,45
90,8,14,68
80,95,10,60
41,28,72,82
13,53,39,11
70,56,63,59
8,91,88,21
36,82,30,75
81,31,83,48
13,15,17,94
20,88,79,19
49,75,14,9
97,51,72,65
33,77,69,37
27,23,72,3
2,32,75,27
37,29,4,85
54,63,28,31
94,69,91,84
39,29,92,1
26,91,49,99
65,9,79,54
76,33,72,78
58,30,3,51
59,42,13,60
21,33,2,16
78,63,74,86
65,85,29,88
48,57,6,32
77,47,89,33
32,63,57,85
14,78,46,37
81,27,21,60
42,71,28,64
37,38,15,16
41,63,33,94
4,16,85,16
18,3,71,66
9,10,16,37
87,21,38,16
1,68,72,46
35,60,25,56
1,59,1,87
57,1,78,94
19,93,94,70
10,34,84,66
87,43,72,96
12,15,59,44
12,47,40,25
73,78,63,37
39,84,43,10
35,43,16,13
12,16,31,72
93,52,54,84
95,37,23,22
60,73,52,58
95,56,55,88
2,1,75,77
96,22,54,60
51,88,83,27
49,41,28,2
17,32,92,75
54,4,86,83
41,34,9,77
58,3,35,96
85,81,45,56
34,21,17,48
21,82,29,29
82,72,30,56
28,21,98,34
61,63,12,56
37,19,64,75
33,68,86,55
75,88,55,26
88,94,93,77
9,13,72,69
8,52,99,51
40,75,84,48
82,75,1,86
91,57,56,39
55,45,60,42
25,46,18,61
95,90,43,18
71,7,3,10
71,66,65,55
21,55,73,24
94,75,59,46
9,31,24,42
26,37,52,33
73,95,86,41
32,97,66,49
45,1,44,24
53,77,71,49
62,62,80,23
76,13,18,26
59,20,81,28
25,87,50,11
1,11,65,33
11,60,31,53
60,2,7,30
80,98,37,72
6,97,58,22
88,57,64,72
31,73,70,14
2,12,7,28
33,46,10,39
29,25,7,18
30,86,64,51
35,86,91,35
49,33,42,49
99,93,64,87
80,94,68,1
8,23,65,27
17,82,77,96
38,16,44,45
19,30,72,38
40,53,25,1
99,37,32,19
49,87,2,64
8,67,33,89
48,63,48,87
33,69,56,68
43,66,8,99
96,64,59,53
91,31,15,89
36,94,47,18
29,85,79,57
97,53,22,8
20,95,38,58
24,66,39,70
82,81,84,33
8,2,78,9
62,93,97,99
6,17,80,24
61,45,80,82
11,43,94,32
43,71,57,62
20,72,16,43
67,71,20,61
76,3,36,62
97,81,18,68
22,70,73,79
49,42,67,50
95,82,1,27
42,53,60,24
41,6,47,87
53,79,52,87
78,36,60,77
54,22,6,56
85,35,64,26
23,50,80,89
59,50,34,90
54,96,62,53
95,8,54,34
43,9,12,77
53,70,29,61
79,77,49,48
31,87,36,39
14,38,74,66
85,45,29,65
1,1,86,28
5,3,27,51
41,45,73,70
92,14,98,53
20,46,53,11
65,65,10,36
63,88,63,10
98,11,99,63
81,59,98,96
24,94,7,68
46,75,22,41
44,56,85,29
20,30,51,41
50,20,41,52
53,61,27,26
70,67,47,53
9,16,60,78
27,94,41,34
42,92,57,33
48,56,15,24
71,82,31,72
87,24,89,52
96,25,63,33
85,40,96,18
40,35,27,16
3,46,83,36
38,44,19,68
96,34,90,91
3,66,75,95
87,85,91,19
9,5,37,64
86,92,50,85
98,24,30,51
19,85,25,85
38,51,26,3
5,41,96,9
59,16,54,64
54,45,80,31
49,62,7,75
65,48,66,25
44,18,95,70
81,96,54,15
47,25,39,20
53,70,15,33
12,8,98,67
56,40,62,51
53,57,43,29
85,27,33,30
71,50,96,43
33,69,10,11
46,46,65,39
22,88,28,99
28,67,15,20
19,16,68,18
98,43,65,48
90,64,42,50
23,98,37,47
75,92,39,64
83,17,42,74
62,34,82,71
32,13,91,81
36,20,52,52
28,66,34,87
92,28,78,18
74,20,66,83
64,94,85,83
16,81,72,24
78,96,65,10
4,53,92,91
2,98,45,70
33,4,80,46
24,98,80,26
53,19,68,32
86,88,79,98
80,48,68,57
5,72,52,49
34,91,25,52
22,52,86,93
1,27,20,10
38,21,40,97
60,15,31,72
99,22,28,42
37,64,21,5
31,48,84,83
28,91,63,78
20,34,84,12
97,3,17,8
4,98,33,57
7,73,93,99
43,69,91,60
54,72,19,30
1,54,36,40
65,68,94,5
95,4,61,47
50,63,63,29
6,67,80,93
43,23,59,40
37,43,92,56
85,50,99,97
92,16,3,61
23,15,8,49
63,99,86,44
89,79,18,80
17,91,44,23
9,72,50,27
22,27,28,90
77,2,67,33
51,90,29,36
2,49,32,12
56,35,41,7
67,47,59,18
55,40,38,71
94,35,68,84
55,83,81,49
14,46,91,57
72,34,29,60
27,76,45,38
65,22,96,48
3,48,55,71
90,88,49,44
42,94,34,78
27,97,94,90
41,87,41,33
42,8,51,99
95,69,44,36
45,29,42,4
39,15,42,71
62,2,30,43
74,6,69,91
60,46,66,14
30,87,58,44
33,31,37,88
7,36,48,81
51,13,78,57
50,74,41,46
81,12,11,36
70,90,51,98
54,95,69,50
79,12,43,39
14,15,31,99
46,78,13,58
74,53,98,74
45,48,97,59
33,23,11,52
82,98,93,29
3,90,35,69
9,72,49,70
82,40,82,84
77,46,96,32
80,21,76,20
77,83,47,2
83,80,98,19
67,32,75,35
1,59,6,73
53,21,48,79
91,45,41,53
45,47,44,71
32,1,87,81
66,81,48,55
22,26,82,11
6,24,47,27
80,58,11,68
52,51,46,13
7,86,13,82
62,40,58,2
65,10,82,73
33,41,44,72
71,41,37,84
88,33,86,38
96,44,19,10
2,28,99,67
25,47,27,11
86,4,3,52
91,76,25,75
84,26,5,52
37,41,78,79
46,6,71,57
2,62,38,22
67,33,74,55
71,70,71,63
88,18,73,99
90,51,11,85
19,57,17,33
5,27,17,99
51,59,3,43
25,30,6,3
17,1,49,87
8,67,8,89
97,52,66,7
2,71,35,81
57,55,36,80
58,28,84,99
99,30,82,39
22,41,39,23
60,76,44,74
28,45,72,44
11,76,31,7
13,99,66,79
33,2,63,90
55,66,60,18
9,20,51,56
70,77,43,97
14,29,46,56
4,17,37,49
27,56,44,69
70,17,13,14
7,14,66,99
53,79,37,83
3,11,30,84
99,17,80,95
33,13,15,69
83,25,1,10
92,56,99,3
31,8,43,30
39,80,1,58
93,82,5,61
90,17,39,4
96,26,86,99
53,44,64,31
34,1,31,41
32,92,87,41
22,27,72,66
85,49,56,23
88,71,53,2
50,24,65,60
22,30,12,20
87,69,82,67
70,52,96,64
54,72,62,10
19,72,89,80
50,42,26,99
76,5,26,51
72,48,3,37
35,73,72,17
55,1,83,48
77,18,75,27
47,39,87,22
14,13,94,60
78,53,55,87
61,49,83,28
83,10,6,25
72,26,50,96
65,94,30,93
21,55,89,48
77,78,72,77
90,26,40,91
80,11,36,6
82,9,20,19
60,53,8,96
57,38,47,76
54,30,76,18
50,69,19,66
42,1,39,37
