A,B,C,D
39,69,40,77
37,71,2,53
80,68,27,32
30,10,74,39
37,67,27,40
96,68,77,23
54,8,1,37
10,31,96,72
62,20,64,76
52,12,76,66
38,20,36,96
89,69,34,66
20,96,97,64
67,17,72,11
5,37,8,38
12,72,2,88
21,35,86,90
9,79,65,86
83,19,36,77
43,25,55,91
73,35,49,56
18,11,34,3
96,46,87,90
21,88,76,98
10,16,58,60
94,11,21,28
20,82,13,80
6,69,43,14
96,60,92,41
47,73,44,75
97,56,39,5
7,30,98,3
51,19,26,43
93,73,90,15
91,31,66,29
12,13,16,4
67,67,36,26
53,57,87,65
92,36,91,57
78,26,13,33
13,51,3,8
29,33,53,41
45,84,79,10
52,63,93,74
4,58,94,89
5,41,11,11
99,84,2,80
24,30,99,84
90,85,64,83
87,45,11,8
17,58,33,79
4,61,89,8
48,50,48,84
67,41,49,60
7,23,90,72
75,93,94,38
36,46,60,89
28,89,68,64
39,88,57,57
46,54,85,9
27,55,5,5
88,41,7,34
94,36,66,17
85,17,87,79
74,64,48,77
67,98,17,45
41,93,30,12
60,26,74,41
1,71,47,58
87,21,58,71
3,37,40,82
34,87,5,98
77,20,60,65
63,76,6,7
11,76,4,61
51,56,42,84
45,94,52,3
2,72,16,51
14,81,37,39
73,92,50,57
91,92,27,97
92,18,59,63
14,85,32,46
18,62,38,53
79,19,70,42
96,85,91,29
11,62,71,84
46,93,11,18
32,59,28,73
77,69,57,83
40,38,80,98
21,43,99,80
33,85,40,26
51,92,67,56
38,32,48,58
59,7,92,85
75,41,68,60
55,54,44,41
33,21,55,33
78,78,73,44
57,56,68,70
16,46,2,49
9,54,77,20
98,42,74,34
8,74,67,81
76,36,10,39
84,75,14,27
69,65,64,19
25,92,70,48
33,17,71,19
35,96,92,25
85,20,98,63
62,54,67,40
86,1,14,75
24,56,39,69
12,92,71,38
16,65,62,68
39,97,8,90
63,65,65,65
12,17,15,83
3,98,29,25
44,66,48,50
26,1,41,83
16,53,95,64
76,50,5,2
53,49,63,53
77,22,47,91
79,42,51,72
40,56,79,83
40,25,52,21
68,90,86,56
23,42,12,88
39,22,18,32
29,28,82,55
27,19,50,11
74,3,56,14
83,71,77,18
50,16,84,84
58,87,32,54
29,85,74,98
45,87,76,5
45,89,28,52
45,6,91,47
33,16,67,31
7,31,38,50
62,34,27,78
16,73,41,47
37,22,13,90
89,48,70,90
89,13,11,20
72,9,21,61
32,32,63,9
53,57,75,62
11,16,44,93
17,99,54,44
15,15,62,13
56,62,57,16
69,51,1,36
31,51,63,62
91,97,11,37
99,76,37,99
1,96,26,80
80,68,12,6
97,30,51,63
42,51,33,40
74,86,20,98
19,53,57,40
41,42,84,18
16,99,6,77
69,33,17,79
50,79,91,16
80,7,6,14
74,79,1,72
19,42,80,76
82,41,21,13
94,86,40,16
54,81,54,44
88,14,22,88
75,44,25,77
38,70,45,14
40,96,71,45
8,77,67,72
82,49,44,79
56,55,61,84
9,42,42,51
42,89,75,77
31,6,22,68
81,4,48,98
80,41,88,5
14,83,70,88
92,94,58,77
15,98,61,53
35,20,10,46
88,1,23,55
59,67,49,59
63,81,39,5
60,38,94,35
32,64,45,14
15,39,61,60
22,71,26,44
16,35,43,70
23,60,66,61
87,16,53,24
1,52,42,56
38,94,98,63
63,22,8,21
49,52,96,57
73,9,57,41
55,46,86,45
64,40,57,68
43,14,85,68
54,51,4,16
54,73,26,99
90,51,87,60
80,24,71,26
52,65,62,82
67,10,12,87
66,49,38,82
12,75,6,14
41,99,85,22
55,39,85,90
35,94,48,62
32,65,54,99
94,8,89,58
45,12,47,45
70,75,81,22
90,80,90,73
58,39,4,42
64,96,22,75
64,50,53,73
35,84,11,56
77,84,14,46
95,20,50,71
49,56,41,23
29,68,99,43
91,90,80,46
40,62,18,59
45,4,96,80
73,21,70,86
89,30,97,64
12,28,64,74
52,65,20,72
23,51,24,34
53,66,15,98
62,60,85,56
72,69,3,27
57,57,25,72
59,24,74,23
87,12,9,89
33,6,68,92
21,3,79,19
26,7,66,38
49,96,56,54
76,46,69,36
18,54,17,87
18,26,90,40
74,13,23,12
41,52,98,98
98,79,83,14
91,83,20,62
14,54,2,84
7,27,98,72
57,42,57,71
88,58,14,29
40,83,63,61
83,34,10,62
35,25,88,87
47,59,69,27
36,12,88,77
39,14,90,47
43,67,61,79
57,15,54,97
18,46,73,12
44,96,9,32
54,82,58,22
92,31,33,74
79,78,31,49
22,77,26,91
42,52,48,86
55,85,26,37
16,1,62,48
42,4,74,89
64,73,27,7
99,81,36,90
6,43,77,24
1,65,99,85
11,66,25,83
33,56,50,81
37,60,77,76
99,40,4,73
77,58,4,24
64,20,16,3
73,11,3,66
60,37,40,68
60,59,93,23
73,83,44,39
74,50,85,39
66,94,62,16
47,80,92,73
45,71,41,37
16,8,63,27
14,8,86,67
99,53,69,12
3,51,19,44
76,81,94,62
82,68,2,43
83,29,13,81
2,96,78,19
32,48,22,89
62,29,72,25
89,82,38,75
27,7,44,86
27,2,35,29
64,87,46,48
20,54,68,89
19,59,4,96
58,79,65,71
27,53,28,23
55,76,20,6
59,95,20,80
58,79,81,25
35,96,59,90
21,88,46,55
65,5,57,78
23,17,40,75
14,81,36,15
55,17,56,2
27,15,7,79
48,35,41,2
11,91,27,11
25,60,35,71
7,66,57,78
29,24,34,57
56,43,73,29
56,39,58,13
48,22,64,96
68,49,25,53
84,65,50,55
47,75,94,1
34,14,21,37
47,41,16,19
81,25,10,57
13,62,66,30
1,49,79,78
82,75,18,76
8,1,19,31
66,6,18,39
63,67,81,54
52,60,81,9
65,2,80,2
1,65,63,91
84,4,88,85
86,15,22,22
71,56,19,44
9,20,14,17
93,10,51,59
75,62,79,83
77,62,45,48
14,62,49,71
56,56,10,34
42,71,26,92
27,85,44,31
70,49,80,65
95,63,36,92
71,63,31,56
1,93,86,91
81,91,9,9
95,88,7,94
98,41,53,38
22,15,2,26
91,1,60,6
98,75,57,89
37,58,61,48
51,27,51,46
49,41,16,1
3,37,88,45
79,95,76,7
54,35,32,58
64,37,13,88
71,10,10,72
12,12,99,16
65,74,78,67
13,70,86,66
66,23,44,12
14,38,47,92
62,58,34,59
6,89,83,42
52,31,15,47
56,23,35,67
38,54,12,34
57,87,32,96
13,50,24,78
81,10,16,10
92,92,1,16
25,68,87,26
9,16,32,24
69,43,80,3
30,27,23,92
77,92,38,71
32,22,35,15
94,9,39,95
2,81,53,15
73,49,80,44
91,22,98,35
20,44,66,80
31,98,4,5
53,19,79,69
85,4,73,82
21,83,31,86
76,62,1,24
27,73,55,98
92,77,23,46
77,29,6,28
81,21,20,24
61,71,2,21
45,95,88,21
40,87,85,28
31,94,34,96
13,92,18,10
20,86,91,16
12,42,11,10
65,94,29,13
15,31,79,46
30,14,52,29
60,83,9,57
62,40,15,76
72,36,35,18
68,73,7,95
97,33,56,87
11,14,89,41
75,97,55,39
12,50,86,89
38,6,62,70
56,44,36,2
8,96,21,21
88,79,94,1
55,64,90,81
60,15,93,65
67,7,75,77
62,94,82,15
21,54,58,91
91,71,25,3
16,36,4,37
42,31,3,71
88,95,96,60
56,6,12,49
59,6,43,64
9,89,43,10
97,76,82,25
23,76,86,60
90,36,19,30
52,96,18,88
70,68,91,18
59,11,46,37
39,12,99,43
61,1,2,95
39,5,39,88
84,32,7,25
11,92,19,18
98,32,94,23
56,78,10,99
81,10,16,21
26,53,78,42
9,36,9,65
4,4,85,2
78,30,42,72
82,84,57,74
71,52,85,73
3,73,47,85
16,23,89,50
97,16,73,88
35,14,41,87
25,76,34,76
66,25,68,87
86,97,54,29
73,60,12,39
4,53,98,98
31,28,83,85
37,16,73,37
52,33,31,8
6,14,65,76
66,66,53,51
17,73,25,20
42,53,93,80
21,19,46,95
23,42,47,39
52,58,7,58
68,90,15,42
11,31,94,89
40,73,69,75
49,5,38,50
14,24,25,29
32,34,40,25
62,40,76,77
60,99,87,84
76,83,27,47
83,96,55,74
51,86,84,72
63,89,77,55
5,72,4,42
37,95,15,81
51,53,84,6
97,31,2,84
98,27,73,22
87,34,52,50
84,89,55,69
1,83,67,16
56,19,77,71
78,10,3,42
48,88,19,23
72,57,18,29
89,90,71,13
63,96,85,46
36,40,16,13
55,62,24,89
31,23,2,53
31,72,98,36
68,53,91,35
6,95,45,74
13,8,17,24
74,47,38,36
76,18,14,50
79,7,92,12
5,94,28,5
11,34,50,46
3,63,98,9
96,17,57,50
55,53,79,7
5,2,11,2
78,5,89,86
38,28,66,59
93,81,59,27
17,40,19,58
79,42,4,89
57,42,37,26
56,36,18,47
96,31,85,39
35,33,9,47
31,75,32,99
50,37,51,27
56,39,56,27
70,78,9,70
94,17,73,95
1,64,88,67
38,91,98,49
20,17,11,87
41,53,12,79
77,29,89,66
14,14,31,93
4,25,47,35
30,9,10,6
27,63,80,76
86,79,62,38
42,89,39,33
10,44,64,84
8,3,53,95
33,76,21,88
84,58,88,30
45,21,18,82
77,44,46,21
80,19,95,39
2,42,10,9
65,71,77,40
12,22,24,51
88,99,89,99
48,71,44,94
94,3,4,35
49,60,13,21
49,74,78,6
61,29,4,44
57,85,89,1
81,44,74,93
59,54,71,35
16,67,18,90
11,45,76,67
34,81,55,22
36,98,65,29
15,31,48,86
5,14,91,35
65,75,89,20
5,70,56,68
74,48,41,36
41,99,27,50
13,91,15,16
14,98,31,47
73,95,12,29
38,82,42,14
53,61,5,29
61,43,42,23
3,50,12,17
22,21,36,65
50,96,17,93
41,22,9,86
65,69,77,60
53,10,93,95
78,31,40,51
12,10,13,14
38,67,37,72
50,87,2,40
24,92,82,85
23,49,48,54
28,16,51,20
43,75,50,10
24,27,24,53
3,46,30,7
85,22,97,62
5,94,25,46
36,98,14,24
58,14,72,39
66,48,2,88
74,67,32,47
28,14,69,72
44,51,50,18
49,23,2,52
40,75,53,2
50,70,31,18
7,90,93,4
91,6,45,73
92,90,6,73
59,86,80,42
60,57,40,38
8,19,83,62
47,89,88,61
9,75,50,13
83,47,69,83
65,6,58,68
97,93,32,74
96,55,18,16
96,87,61,98
91,49,99,47
56,89,17,8
72,71,92,3
52,63,47,49
4,25,55,48
14,46,92,64
17,27,53,64
97,87,48,24
80,46,68,31
25,20,51,53
64,79,28,38
7,77,37,3
29,27,82,28
70,57,59,70
54,51,56,35
96,39,51,4
18,42,24,15
95,7,71,67
36,95,60,92
74,68,19,41
42,19,35,42
49,67,81,61
89,21,11,5
25,90,37,23
87,32,51,33
88,89,49,17
99,41,21,53
83,59,88,43
30,61,79,91
82,12,61,20
42,3,21,70
7,63,3,58
36,20,99,14
92,98,92,99
51,23,43,47
94,75,23,20
20,50,79,20
26,84,71,20
91,67,7,97
54,41,87,12
5,22,95,82
71,3,92,93
69,18,89,94
27,67,96,51
49,77,21,81
11,69,9,67
77,20,74,44
58,22,23,31
27,47,41,53
45,44,27,72
75,16,38,56
23,30,88,87
72,54,16,16
96,84,14,2
18,63,93,55
95,83,97,36
40,30,60,23
74,82,61,25
57,18,53,13
15,93,43,58
53,34,98,23
42,69,10,88
72,46,46,60
29,75,79,89
5,40,28,79
25,43,88,49
73,29,46,35
25,5,17,25
30,18,81,79
83,99,13,60
5,76,51,15
60,55,51,49
45,45,64,65
2,26,52,60
80,4,66,6
92,2,17,61
77,75,81,88
55,81,99,3
88,22,58,55
20,39,46,36
3,83,90,88
45,22,75,86
71,74,75,26
39,1,84,46
51,39,82,4
52,25,23,23
23,84,90,14
58,69,41,4
19,68,45,44
58,7,67,9
48,37,97,67
82,23,90,72
80,28,22,56
95,98,50,51
81,35,58,1
43,74,62,38
99,13,11,92
71,88,18,37
17,88,53,49
68,76,2,56
12,66,75,70
85,17,88,43
1,47,29,99
52,36,42,51
17,31,61,35
8,5,95,14
56,7,51,87
12,6,47,51
49,98,34,9
40,2,76,32
35,45,2,58
23,54,40,59
41,10,95,15
6,96,50,60
61,23,56,94
9,60,39,25
96,72,1,61
47,40,16,38
21,89,22,28
18,62,24,95
14,32,54,29
57,13,40,55
66,36,4,80
72,73,70,25
27,42,55,33
18,26,87,29
95,81,21,13
44,36,6,50
14,36,29,90
9,57,1,90
57,83,24,67
21,46,58,10
46,90,89,58
52,26,58,71
80,57,3,34
87,19,98,60
57,54,52,36
64,43,94,12
85,75,56,21
21,1,32,1
84,16,22,65
69,16,94,86
22,62,15,44
22,33,19,63
46,80,61,97
50,36,21,48
43,98,9,89
80,33,63,25
96,71,42,44
11,47,58,73
31,75,62,90
8,30,23,64
57,72,39,46
11,35,31,7
31,7,69,65
47,57,16,77
69,22,31,46
73,25,23,64
87,34,56,75
75,22,46,56
12,60,40,66
85,68,13,53
90,15,83,94
84,43,22,28
63,16,94,12
57,75,23,10
14,58,3,22
94,53,71,97
68,54,57,37
76,53,81,46
46,4,94,70
34,30,44,44
82,38,10,2
47,68,10,66
84,96,75,46
58,93,1,35
38,76,85,21
76,58,40,95
32,85,19,17
43,36,61,95
58,20,13,20
70,23,23,51
22,80,49,15
94,6,70,49
72,69,39,57
60,69,79,33
17,17,63,32
66,76,95,85
4,5,22,59
80,42,52,24
40,71,51,4
16,26,59,86
7,26,97,68
50,13,70,75
65,79,17,60
13,25,73,23
82,42,51,51
60,39,11,73
98,2,6,39
41,90,30,28
23,10,19,70
64,34,3,2
80,91,70,54
14,4,4,30
20,89,62,46
17,86,51,16
79,30,70,51
90,41,67,72
1,32,33,27
74,11,23,40
46,34,46,86
36,71,30,98
14,5,49,27
26,41,42,14
46,92,28,20
71,31,46,28
51,67,49,31
55,88,60,92
52,90,71,24
59,21,10,3
39,24,51,99
3,37,53,2
97,51,87,47
98,98,61,83
35,92,48,52
92,2,20,69
43,55,21,59
72,92,58,41
80,55,56,40
64,82,23,55
76,67,72,70
90,13,18,84
39,16,58,77
18,26,91,61
72,7,44,88
38,72,40,22
3,23,70,47
36,93,11,23
57,54,42,15
53,5,97,98
14,28,37,63
25,86,17,68
36,44,81,93
21,14,94,45
69,61,81,3
12,42,14,2
88,25,4,20
49,50,6,86
46,86,22,19
5,49,46,61
76,92,79,92
77,92,94,42
26,18,45,97
48,13,54,19
97,61,97,77
50,18,58,77
69,45,31,66
35,76,94,88
78,90,19,57
90,59,82,67
22,75,79,43
94,90,32,46
70,16,12,96
20,39,49,40
71,7,74,64
70,13,14,61
12,46,78,5
33,24,20,49
26,76,1,71
73,82,14,98
37,75,21,97
11,78,69,73
61,55,13,79
23,26,22,43
26,47,16,8
16,53,35,10
57,86,73,38
25,32,37,32
97,25,13,15
33,20,92,70
35,64,51,41
61,11,8,49
30,97,40,46
23,22,71,91
90,47,85,29
6,32,39,94
56,53,82,65
89,32,91,8
26,99,82,32
8,11,98,51
70,65,9,87
61,58,61,6
78,96,46,15
16,27,64,20
79,36,68,1
24,38,58,53
10,31,96,63
23,81,19,10
20,89,93,14
56,5,57,3
85,86,24,33
19,2,29,67
89,7,53,94
22,50,38,46
78,7,32,2
67,8,45,17
68,83,17,56
90,90,16,90
3,94,60,67
99,40,83,83
73,89,9,9
19,84,4,3
47,77,96,24
53,2,32,21
8,29,60,87
72,21,43,28
86,29,83,19
89,18,66,15
3,18,99,5
32,97,73,16
21,77,83,65
83,97,63,4
95,32,35,72
87,54,60,59
87,13,84,61
65,45,31,78
70,21,8,41
49,58,25,51
51,48,25,80
38,27,63,2
73,9,5,57
42,15,14,68
89,18,38,43
66,56,37,91
14,59,41,1
82,60,80,41
1,43,92,67
49,17,23,24
79,12,58,6
13,2,77,82
99,21,79,20
69,21,30,17
54,79,51,66
97,42,29,73
14,55,23,46
79,36,4,5
19,92,95,54
87,62,48,84
75,14,46,49
8,17,87,63
70,47,73,73
83,6,64,71
91,19,24,52
27,99,22,55
59,58,23,65
63,83,23,18
40,73,21,25
40,99,43,20
82,51,47,40
72,21,51,58
57,47,43,17
21,54,68,31
54,64,2,22
1,41,66,24
2,67,43,30
71,19,6,3
39,24,79,14
57,81,34,2
29,49,33,99
90,10,87,78
64,55,52,49
6,94,89,34
74,94,77,74
20,89,34,65
59,68,8,62
24,8,10,8
43,47,33,67
74,3,58,89
8,49,23,86
39,63,51,71
27,73,60,26
94,29,8,88
72,77,51,9
14,57,50,86
61,67,52,70
31,59,5,75
21,98,94,33
53,52,78,38
66,28,60,94
31,96,58,35
39,41,68,96
20,55,79,51
97,77,95,34
83,32,33,16
85,94,26,35
4,99,43,53
87,80,40,40
4,26,78,7
10,5,27,3
84,3,93,31
70,31,88,38
18,4,18,48
46,55,4,65
44,11,26,65
3,66,53,24
98,42,82,47
22,54,8,71
88,14,44,94
42,1,38,99
99,88,60,76
67,33,57,99
82,53,18,65
29,3,93,11
53,42,49,56
27,42,7,96
52,64,86,90
69,55,8,70
72,26,84,89
21,51,23,61
60,77,52,49
93,3,40,96
10,14,67,40
36,43,95,1
83,22,2,38
89,51,51,43
74,30,98,47
96,50,8,28
6,96,43,66
39,43,43,73
32,80,2,23
21,78,29,83
79,3,98,43
13,56,59,67
52,47,56,5
56,69,38,68
60,98,81,82
74,3,43,32
54,9,97,81
35,56,57,31
96,97,47,76
50,92,13,53
37,84,93,10
77,91,98,21
60,28,40,32
48,36,51,12
88,88,25,67
66,32,60,36
58,27,75,64
92,1,37,80
66,34,57,5
25,77,49,72
2,57,49,13
56,78,36,64
91,48,33,69
38,82,77,20
61,13,16,73
75,79,53,12
50,83,69,95
99,56,72,40
85,14,14,51
66,23,78,17
55,70,73,69
17,63,86,93
3,54,16,83
92,80,1,4
6,94,77,85
5,78,99,4
5,8,22,49
66,28,54,8
71,60,33,34
96,59,69,10
29,88,86,62
85,10,45,36
3,14,71,70
67,38,44,79
51,79,29,76
58,28,3,1
10,19,18,46
14,7,56,29
34,36,33,16
94,89,41,51
53,16,84,69
32,74,26,54
74,70,20,28
64,33,88,18
16,43,63,62
53,32,12,52
38,3,94,56
14,87,58,37
47,65,76,98
4,49,61,50
97,90,36,11
1,37,72,34
91,15,65,52
68,11,2,13
99,42,90,35
93,11,28,25
1,66,1,67
46,47,38,58
42,66,74,82
54,75,30,67
20,80,27,70
19,4,16,41
8,27,70,48
91,24,52,67
27,25,57,91
63,5,68,90
32,86,16,77
48,70,21,68
37,38,21,84
95,87,70,28
81,29,25,3
94,27,20,50
66,61,55,9
27,1,76,65
86,84,82,41
15,84,72,99
97,46,57,26
93,97,3,67
83,41,2,8
35,26,89,37
81,4,71,6
30,55,38,21
99,28,42,60
21,95,2,95
98,11,33,40
67,98,11,80
64,43,43,27
12,67,22,50
1,71,13,10
25,3,24,31
46,5,50,35
31,3,87,92
40,82,85,55
50,47,87,35
42,46,97,88
43,53,83,68
90,25,17,17
30,17,84,16
65,19,61,12
49,75,63,94
70,22,17,78
64,41,67,44
54,44,73,87
93,87,44,40
45,71,17,45
50,86,85,11
5,75,54,43
26,17,90,57
60,22,28,89
85,67,47,19
48,92,64,19
74,3,20,98
83,55,57,87
81,10,43,33
22,9,62,86
99,84,97,31
42,37,40,8
34,53,53,56
95,28,17,13
56,12,29,4
56,80,15,57
24,28,74,51
43,10,1,85
6,16,18,72
39,54,69,82
47,46,39,11
36,76,11,33
67,1,37,35
64,28,10,19
73,55,58,70
53,63,90,83
60,32,97,43
89,68,3,33
69,23,69,10
67,20,85,39
90,11,52,87
58,4,89,37
81,1,73,88
88,34,78,45
24,84,51,65
9,1,51,85
72,53,46,88
7,56,16,7
83,66,63,85
45,7,57,2
91,83,43,31
80,30,2,87
71,45,81,70
39,14,59,73
22,28,22,12
75,21,81,4
6,84,24,91
11,62,9,49
49,34,69,51
34,91,37,6
47,41,78,28
83,55,41,58
3,65,11,69
86,68,65,4
57,43,20,46
54,62,33,69
82,92,81,35
46,57,19,81
39,2,87,78
84,32,76,9
38,47,36,41
26,83,66,95
23,80,82,98
76,87,64,84
8,54,56,76
36,36,83,83
70,24,54,65
2,68,48,47
64,46,67,20
59,30,60,49
71,72,83,44
77,76,75,84
94,81,56,97
15,88,50,53
52,28,35,29
28,68,69,99
96,33,60,1
57,27,66,50
51,35,25,50
81,22,22,20
29,41,64,53
92,62,54,31
27,46,51,50
86,64,6,9
55,64,16,53
90,63,78,7
70,91,92,15
41,37,17,69
19,91,50,27
11,62,56,82
61,12,55,58
45,94,49,77
19,65,69,76
98,44,5,96
77,95,41,24
80,91,22,67
31,51,14,40
67,73,27,62
58,16,69,70
21,4,54,82
28,9,96,77
5,81,32,86
80,50,94,69
54,85,18,44
81,58,84,48
51,14,55,32
53,8,16,82
61,65,7,22
93,50,62,1
89,78,26,73
34,29,41,35
43,16,6,24
5,80,95,70
68,75,26,67
41,88,29,3
19,87,32,38
55,4,43,38
41,11,25,14
14,64,56,24
7,7,4,62
89,94,15,49
82,56,95,83
17,61,88,16
58,29,14,30
16,89,96,57
12,27,84,32
39,83,78,81
6,82,11,89
52,94,63,69
34,36,47,21
27,83,98,50
61,75,52,9
13,66,3,94
36,88,44,1
78,76,74,89
91,31,78,24
10,58,16,12
81,89,42,65
91,71,44,77
14,53,97,64
94,11,4,57
80,49,46,66
31,21,76,52
92,78,45,95
80,6,4,56
54,24,71,84
21,20,95,88
23,86,5,18
16,58,72,81
35,7,79,43
17,87,18,45
59,28,11,14
36,9,10,72
44,31,35,11
10,57,70,66
28,73,83,33
28,75,32,15
19,91,35,55
65,39,91,39
5,11,82,69
64,51,98,16
98,11,41,97
16,64,31,76
66,4,86,77
46,92,67,14
25,85,90,48
72,57,11,33
24,32,7,75
51,53,46,43
37,68,31,31
54,52,25,35
67,38,65,66
92,98,97,63
39,7,56,41
89,10,89,96
42,23,93,28
28,55,14,68
67,65,69,60
33,25,77,19
59,29,14,87
30,62,72,12
11,57,8,75
67,8,67,45
84,86,48,36
80,90,53,45
87,6,69,27
48,14,72,24
47,68,46,70
90,78,51,78
80,96,89,48
42,74,72,78
28,9,79,70
81,50,38,99
3,94,92,93
8,47,48,52
10,56,62,15
39,24,96,41
67,73,5,62
27,18,87,47
53,74,97,78
82,85,4,53
50,30,97,48
16,89,42,39
25,19,17,40
58,8,29,72
12,29,21,70
94,30,50,40
38,85,12,52
80,25,37,26
45,1,13,43
49,72,47,92
68,67,94,53
8,62,71,51
64,40,28,21
1,97,73,43
7,31,4,17
5,28,59,98
24,36,41,2
20,50,17,88
37,60,69,23
35,75,15,62
88,44,30,98
90,36,71,53
9,79,99,5
31,85,46,51
48,9,79,83
20,17,72,60
11,45,9,89
15,8,22,20
64,48,67,91
85,96,73,39
51,30,64,73
16,83,79,77
76,92,13,19
31,75,50,20
27,26,1,57
80,66,27,71
77,42,50,95
35,10,93,45
99,22,50,98
17,61,52,20
84,45,14,45
60,65,65,23
9,20,22,27
12,96,25,63
57,15,82,40
43,12,6,38
61,8,87,64
95,59,89,35
11,72,7,75
65,19,66,68
27,58,23,48
50,45,46,42
26,8,64,90
28,39,11,65
65,6,5,80
53,2,21,71
15,46,25,20
47,32,58,52
30,54,92,73
98,90,63,83
15,3,66,68
57,72,77,95
81,86,94,65
64,17,46,39
44,17,53,33
56,61,40,59
5,18,37,75
99,19,68,20
32,47,30,42
54,48,89,89
51,22,53,3
86,83,10,22
82,4,17,35
69,72,75,53
44,96,58,9
24,95,73,11
45,44,79,59
20,90,24,3
68,25,88,73
98,11,75,27
49,85,16,3
99,27,48,37
68,56,10,28
8,50,32,74
43,24,31,96
3,82,87,11
89,32,70,68
30,56,23,87
18,69,12,46
21,11,32,36
92,39,3,16
31,80,72,96
55,62,78,20
96,74,38,25
55,80,26,84
37,71,25,47
2,84,99,37
84,56,50,92
95,79,81,38
64,37,48,59
91,22,43,1
7,36,36,80
58,10,66,54
64,21,20,81
82,70,38,96
42,78,67,65
21,78,44,42
19,28,81,67
22,31,61,39
9,84,63,3
19,85,66,22
25,57,6,30
81,40,9,52
81,13,59,1
15,94,90,26
83,34,38,41
40,43,16,86
27,95,74,40
9,41,10,9
98,14,88,62
67,53,16,90
64,42,36,98
46,23,18,50
30,42,51,80
65,62,49,90
81,31,51,97
91,33,2,1
48,45,92,65
98,10,89,43
48,50,81,19
21,55,25,39
48,95,80,50
98,26,71,86
52,76,23,88
4,29,19,28
43,36,75,94
49,49,71,37
65,64,49,88
78,46,61,42
89,88,97,63
35,22,10,10
35,68,90,9
68,36,56,41
69,97,53,25
77,91,59,8
10,90,61,22
64,87,84,27
38,17,38,47
67,9,26,99
85,93,59,11
56,53,29,93
90,83,56,98
7,51,71,29
37,65,19,8
26,12,50,62
49,91,66,87
12,49,46,32
53,25,80,22
84,6,43,7
47,98,69,73
99,72,27,13
3,32,49,97
54,90,29,53
29,97,23,75
50,34,99,39
67,80,9,49
3,90,31,13
92,80,10,22
94,25,6,57
27,91,1,93
74,25,98,86
23,57,1,17
63,7,83,41
78,69,59,87
1,35,16,71
87,48,48,60
6,15,2,25
97,77,85,25
62,97,41,38
89,74,98,79
20,10,81,23
49,64,46,32
24,98,80,23
51,76,94,73
88,84,41,4
25,23,88,31
51,90,84,85
34,74,82,75
37,54,46,18
50,96,64,29
54,37,43,63
19,31,15,55
5,1,40,84
73,52,25,13
19,24,74,1
70,73,46,48
47,60,58,3
56,67,37,19
25,99,12,15
62,84,61,32
85,22,51,78
8,20,68,43
56,93,51,39
45,91,95,97
15,31,10,35
80,7,95,30
23,36,32,8
29,65,88,74
62,88,89,3
98,88,26,45
3,5,89,48
18,17,65,55
32,23,78,82
57,73,65,31
49,78,58,53
68,54,8,27
3,60,66,8
71,94,58,76
95,53,38,60
45,79,21,52
35,44,35,58
15,1,70,16
73,65,87,64
40,91,35,44
33,88,50,45
90,88,88,35
82,93,9,77
12,9,36,18
59,86,72,98
35,8,63,79
36,94,35,41
74,94,47,99
58,90,98,40
76,54,48,43
62,67,39,96
6,84,53,13
23,28,30,26
78,12,33,66
25,81,90,75
43,84,62,79
20,80,34,17
15,25,78,20
70,43,35,86
19,88,48,72
68,32,73,42
58,87,18,3
66,87,53,66
28,85,74,79
38,68,22,14
29,4,88,94
98,96,94,36
66,71,1,65
42,53,44,25
34,19,27,90
10,20,67,51
45,77,74,60
67,16,1,70
59,58,55,6
69,80,42,81
67,25,97,29
38,52,5,70
1,48,40,18
50,95,74,20
17,13,28,36
59,4,21,18
99,56,63,60
44,53,48,19
8,69,4,55
92,43,93,48
53,39,38,92
73,22,84,19
71,82,80,8
66,32,76,94
13,35,12,52
88,60,89,25
66,91,49,98
49,94,90,52
63,68,86,57
96,89,41,20
98,77,75,96
39,19,27,81
52,90,43,16
86,58,3,50
56,76,52,28
42,49,33,40
62,76,9,36
75,80,8,38
26,32,32,10
66,4,60,47
86,29,66,53
99,47,2,59
34,92,13,68
86,21,63,43
3,17,50,96
68,89,70,10
74,6,14,90
81,1,77,97
63,44,16,8
82,41,85,65
4,56,42,91
82,98,94,5
25,3,45,12
36,73,88,3
14,19,80,54
34,73,30,89
61,69,6,40
54,70,28,94
78,57,44,55
96,26,83,25
51,59,12,71
7,74,98,79
80,93,31,94
42,75,92,65
32,86,86,28
52,85,72,20
93,24,73,38
37,36,4,47
94,24,16,78
37,67,63,59
43,92,12,53
33,90,11,4
13,68,21,8
93,96,55,71
91,88,20,3
53,8,96,60
77,12,71,69
79,85,27,32
13,28,22,96
42,41,32,75
83,71,35,73
27,85,63,86
8,50,65,76
86,59,51,2
77,40,23,64
6,85,28,69
67,38,78,47
89,10,45,30
42,96,13,19
26,17,91,45
78,51,67,71
83,87,93,5
6,93,77,61
86,35,39,93
91,69,40,43
64,22,6,72
33,80,89,69
50,3,38,80
2,32,37,65
66,52,42,24
49,40,76,59
19,33,66,12
40,29,10,35
75,73,33,98
43,60,12,27
61,43,95,46
56,24,62,46
16,36,36,90
10,54,2,47
82,45,2,48
55,39,30,60
89,53,9,15
33,63,17,80
29,1,31,87
76,77,82,2
45,92,52,57
80,70,51,81
23,10,58,16
4,63,26,84
21,58,77,12
25,74,40,13
17,51,26,9
74,46,67,76
46,83,15,98
