A,B,C,D
72,54,7,41
37,95,34,1
2,5,43,6
95,31,88,36
60,6,58,69
61,9,20,74
65,37,89,96
54,20,68,69
59,19,87,62
74,55,38,73
36,6,44,87
92,56,79,75
2,40,8,70
5,16,34,48
27,23,62,48
88,62,88,90
2,73,24,68
15,5,80,31
20,45,42,71
6,2,12,14
12,69,62,35
88,99,70,40
90,48,95,92
13,9,8,70
45,43,26,12
56,23,10,6
97,81,43,43
8,70,11,52
95,90,39,79
26,69,50,57
76,59,1,66
69,98,82,37
84,75,63,2
3,16,27,46
77,82,86,38
56,48,17,92
57,57,80,29
14,82,46,97
76,64,49,58
9,93,37,79
78,82,29,23
35,51,54,8
93,83,7,60
99,58,78,86
15,88,17,27
26,74,41,24
18,53,30,34
4,66,62,93
92,95,58,70
19,53,70,56
51,54,81,43
30,55,5,66
83,78,54,43
29,47,3,72
31,65,55,94
13,11,53,58
98,92,61,9
60,38,52,16
28,14,33,67
7,79,95,20
27,28,60,98
43,13,3,5
84,67,89,22
25,58,4,22
79,56,61,9
11,50,3,44
94,56,54,33
24,1,51,38
47,60,5,66
41,7,69,50
49,76,73,53
43,22,26,53
60,53,21,87
77,42,31,27
45,85,56,62
79,51,94,20
10,16,66,43
37,14,13,83
25,75,31,14
37,6,16,67
6,77,73,13
45,72,42,82
9,27,53,55
11,52,88,64
4,51,44,34
7,93,30,56
22,88,37,37
43,18,37,29
77,15,17,23
74,74,28,98
13,20,92,81
47,58,40,2
61,69,40,81
58,11,76,48
49,25,9,13
21,81,28,16
42,10,75,5
17,94,40,69
78,75,87,57
2,99,22,51
62,91,55,41
69,17,38,26
6,72,52,4
54,43,16,69
90,78,93,57
94,57,36,43
21,78,51,33
25,30,17,91
67,46,94,26
20,12,41,76
74,64,42,88
6,44,59,19
28,56,18,51
92,67,17,64
75,59,78,99
20,48,78,67
75,27,96,23
40,74,71,45
86,69,2,59
75,21,85,39
32,85,81,46
60,38,41,3
41,5,56,60
20,51,68,64
23,61,2,41
15,26,2,21
87,76,24,25
33,45,3,38
97,40,22,63
2,21,46,11
23,92,95,75
5,38,38,17
78,32,44,32
7,78,2,41
21,73,60,8
31,29,41,93
10,63,6,18
67,64,41,49
20,96,90,88
8,11,63,96
82,82,25,5
94,78,23,54
23,55,47,98
91,79,23,13
83,92,88,86
74,67,57,16
67,23,85,48
51,35,56,84
61,35,23,18
70,37,50,38
95,16,14,12
31,46,97,43
69,58,81,27
54,53,36,21
51,59,16,95
41,29,76,91
15,89,16,60
88,12,97,74
47,3,62,84
24,64,51,55
51,15,55,94
26,59,90,75
59,63,32,79
87,12,82,32
95,71,72,66
55,74,42,59
35,3,84,80
24,19,74,80
75,32,28,39
94,15,85,49
62,20,14,10
4,13,81,25
22,94,2,29
71,59,70,85
21,26,95,63
53,21,45,97
27,78,68,48
47,81,25,71
70,51,66,92
61,14,61,84
64,15,43,62
78,60,11,83
27,1,33,64
97,35,42,18
77,68,28,93
75,47,48,20
98,47,56,73
93,55,65,49
85,91,47,30
41,91,7,27
32,1,20,5
99,74,38,80
40,18,8,69
31,75,30,33
33,30,36,79
74,6,72,86
70,80,57,55
93,17,72,13
84,71,15,67
7,15,77,99
20,65,21,94
93,37,60,67
86,48,91,90
77,51,21,73
15,62,30,44
18,67,18,30
97,33,81,42
62,99,94,43
33,61,54,1
4,48,76,19
89,69,14,42
43,65,99,85
56,41,5,73
71,32,76,50
86,26,67,90
89,99,79,34
33,36,16,47
30,4,6,44
37,81,10,98
59,32,35,59
50,65,34,70
91,23,50,84
83,5,37,57
97,64,60,28
30,45,78,84
81,86,20,38
93,90,79,67
11,1,35,29
93,83,40,96
55,6,41,66
39,8,14,26
78,90,87,66
12,73,97,48
92,37,62,27
7,99,62,42
46,91,99,86
33,55,53,44
99,59,82,54
88,64,42,26
10,56,90,56
11,44,67,55
2,67,93,96
21,10,56,55
45,92,10,25
81,6,21,93
58,56,36,57
89,31,41,5
53,25,67,14
78,96,3,80
1,82,38,55
88,1,88,44
53,95,38,55
56,16,42,72
67,49,96,1
54,90,79,7
42,20,12,7
71,76,27,11
70,19,11,71
2,21,76,4
16,13,50,64
33,31,50,44
46,44,75,9
69,94,27,22
37,99,1,97
15,75,7,82
12,12,24,60
74,92,33,28
85,75,71,13
53,47,13,57
35,74,15,54
19,96,91,8
64,43,16,55
64,13,45,8
85,20,10,54
83,56,58,75
17,21,92,89
79,5,57,3
86,90,70,1
9,45,45,68
21,34,19,1
7,9,83,76
47,89,69,37
21,64,80,73
11,81,23,66
25,68,48,95
10,96,48,23
87,87,94,62
40,8,29,36
20,2,34,47
82,61,5,43
39,63,26,53
16,43,9,43
98,65,96,18
54,40,60,41
23,67,67,36
36,8,29,33
93,79,62,36
52,36,33,10
89,61,47,94
26,62,65,10
82,22,40,97
9,57,93,65
68,79,65,49
12,18,38,5
63,70,91,36
53,28,39,52
63,54,11,51
75,22,61,33
78,61,39,11
1,38,67,22
64,9,24,74
10,21,39,88
50,54,31,65
31,87,68,61
79,52,58,98
8,55,53,90
98,59,75,21
38,31,78,6
19,53,5,76
75,12,45,3
99,63,17,21
12,2,20,52
71,64,10,10
24,89,15,98
22,74,48,39
95,67,68,72
38,1,99,87
77,71,68,49
43,95,30,39
92,91,61,9
62,51,10,78
8,89,25,43
99,92,44,46
71,99,68,57
14,43,39,44
76,37,85,61
78,92,66,77
96,81,82,91
54,49,20,1
24,97,82,8
29,13,13,22
1,65,15,37
64,97,82,2
55,4,28,98
52,14,59,61
78,71,93,17
39,55,91,48
33,17,62,96
65,85,47,34
82,23,91,40
39,34,82,7
74,32,36,45
27,85,41,89
15,59,65,55
91,8,21,30
99,26,86,84
36,95,68,59
2,78,97,5
54,42,31,43
45,15,50,58
17,9,12,75
54,11,12,11
48,47,72,72
99,73,2,93
27,91,63,3
4,29,5,42
8,62,17,5
74,23,74,72
28,14,31,5
57,5,26,35
79,47,17,86
25,40,10,11
55,28,85,88
89,51,65,97
7,24,1,6
33,18,77,1
11,47,67,47
38,86,9,74
1,99,13,16
66,55,97,74
72,43,7,91
38,30,60,71
54,95,85,22
53,11,33,28
71,66,5,83
86,16,30,77
23,71,15,25
34,85,49,92
77,76,56,62
70,74,36,45
8,31,99,32
52,2,69,52
26,58,61,64
75,6,4,45
94,29,85,24
98,40,54,43
61,70,18,40
37,35,18,38
91,89,4,98
10,87,55,18
63,45,82,57
62,19,40,47
97,77,6,64
95,47,91,14
70,12,81,31
23,17,28,59
1,54,58,34
70,20,79,78
52,56,73,93
40,47,48,29
47,71,79,48
93,67,78,42
79,95,61,88
23,72,53,70
1,33,12,64
12,90,51,2
25,76,23,38
36,87,61,5
45,35,65,47
95,55,70,11
48,36,72,99
76,14,99,7
56,62,56,19
82,72,7,19
68,98,17,96
22,46,57,81
14,72,43,8
90,75,81,3
27,14,28,28
43,39,16,70
31,86,69,77
52,62,19,34
18,91,82,15
29,86,26,36
62,59,27,80
29,97,87,34
62,89,59,7
45,19,33,66
94,11,47,94
37,47,11,23
18,23,1,35
69,39,46,59
94,69,29,4
46,55,94,10
69,1,80,10
16,46,71,74
51,63,6,62
14,37,27,86
67,10,23,15
69,76,44,3
74,13,4,10
48,25,99,64
25,17,28,44
18,62,61,56
37,88,31,74
17,66,59,85
76,82,41,20
72,82,66,64
43,69,38,39
87,30,37,80
21,13,95,20
39,15,50,19
16,75,5,66
62,2,63,11
67,28,14,61
1,61,54,82
28,60,83,37
33,36,98,34
91,69,80,40
19,3,51,36
48,42,20,97
62,30,75,76
58,13,50,67
2,56,84,2
27,23,80,98
5,96,19,52
73,54,47,40
1,88,48,89
87,13,87,77
30,8,89,99
58,1,37,79
58,86,61,20
13,2,92,39
58,70,83,24
7,71,27,62
78,10,47,83
97,44,96,19
79,90,1,64
64,46,91,58
42,22,18,56
94,18,33,44
50,64,54,30
51,8,46,15
24,17,57,8
88,89,87,94
84,93,7,88
42,16,5,14
15,81,30,53
71,38,23,40
10,26,71,62
2,30,46,80
35,45,11,84
1,53,37,8
78,3,63,88
54,43,61,15
82,53,82,88
25,3,11,99
12,89,55,93
84,32,41,79
98,49,25,39
1,63,71,14
53,83,34,32
68,28,52,47
72,43,89,30
32,69,17,68
47,52,49,16
89,88,21,31
29,46,37,54
62,4,16,20
60,58,67,94
57,45,59,93
53,59,78,85
12,59,40,13
43,76,98,32
14,49,19,87
5,73,80,92
10,84,46,52
68,21,84,75
49,54,50,80
97,52,42,76
89,72,44,82
16,32,16,12
54,63,99,6
95,24,88,63
63,6,7,91
73,43,86,3
6,80,70,50
6,3,18,1
63,35,96,41
63,72,54,87
89,6,7,60
46,67,42,11
99,40,86,89
15,23,94,22
19,64,11,36
65,47,63,73
40,39,21,97
18,68,30,16
68,15,8,13
42,83,48,94
31,60,72,67
5,19,59,22
7,3,17,14
34,57,66,7
22,61,66,37
53,32,74,55
77,71,42,24
78,58,71,74
15,24,81,91
39,89,2,75
9,63,9,15
99,46,39,2
87,81,77,59
54,2,38,40
64,43,92,92
97,26,49,47
90,21,82,82
16,27,67,26
25,56,44,41
64,68,52,5
6,90,42,94
6,41,86,89
83,92,60,8
99,72,78,28
30,66,12,26
15,4,27,30
20,22,17,48
22,11,17,70
51,16,78,58
37,89,63,26
85,91,7,95
60,24,53,62
92,47,53,22
28,65,34,71
95,77,23,90
99,29,47,40
88,81,84,79
72,45,19,62
25,1,43,35
84,92,53,75
96,33,33,85
85,7,99,83
68,46,23,52
32,23,94,83
87,85,42,78
72,44,48,57
4,30,57,91
35,89,23,91
4,40,44,32
34,53,27,85
83,29,59,61
21,29,79,50
86,34,27,64
60,41,28,91
17,46,58,10
94,16,82,60
1,55,16,94
3,61,20,62
10,58,33,55
22,51,67,1
15,2,13,35
57,66,24,15
94,10,30,30
68,31,63,5
68,19,44,25
4,44,23,62
13,68,24,75
62,13,6,62
32,33,47,53
33,16,55,94
47,85,16,87
9,88,70,6
5,94,38,68
21,77,82,30
71,16,4,16
91,63,54,42
69,54,27,20
78,65,26,28
54,54,7,23
73,69,19,75
10,44,48,3
91,53,21,67
60,94,44,85
94,35,90,63
18,98,63,85
58,21,27,66
43,21,71,37
70,75,4,20
40,33,14,94
32,73,17,92
53,80,50,90
60,76,74,51
55,55,17,55
37,75,26,31
60,23,24,57
34,13,80,71
20,37,68,35
80,71,82,10
88,73,92,92
23,27,33,24
71,8,42,15
98,65,55,38
9,37,10,39
15,78,37,16
42,94,5,8
68,21,95,54
36,74,32,30
67,52,22,15
70,66,93,58
38,44,60,98
39,11,71,94
67,18,17,75
81,79,68,52
30,13,17,25
59,65,73,1
27,61,67,46
34,72,26,91
57,80,22,77
76,14,28,83
56,68,49,42
41,34,70,36
41,37,68,2
15,40,77,43
30,20,86,95
41,61,31,86
42,81,56,18
54,71,96,70
48,85,28,60
91,55,15,85
16,67,43,11
3,86,36,23
63,37,93,34
39,11,96,11
16,36,58,57
25,7,17,3
75,16,51,4
49,74,26,17
41,66,71,98
25,93,50,25
85,96,51,91
68,46,45,12
92,73,57,22
98,81,97,76
11,21,75,63
66,47,23,28
50,7,94,65
62,73,19,87
11,23,1,2
95,47,97,54
90,28,43,75
77,48,53,98
2,54,18,63
80,30,42,49
40,56,90,26
41,69,80,57
26,76,65,37
60,81,68,62
63,22,80,92
92,90,26,35
61,34,38,35
67,58,92,18
94,52,70,79
44,98,99,14
48,7,3,82
63,46,30,64
44,8,78,6
48,71,90,85
63,83,32,38
28,72,43,48
38,6,43,50
3,83,13,50
96,86,85,68
11,1,10,10
55,91,83,22
55,23,65,84
34,16,82,91
6,71,24,24
44,41,90,23
99,80,52,45
61,73,32,82
77,89,31,24
22,65,71,87
35,10,56,58
11,18,1,76
7,58,13,65
13,83,9,2
47,1,65,94
94,45,27,85
70,60,80,1
81,55,23,78
16,91,48,24
51,59,91,44
88,81,87,73
93,54,23,13
82,53,99,74
90,29,42,35
40,33,22,69
8,65,80,21
64,60,6,41
67,98,94,89
46,30,74,99
83,71,54,80
63,27,9,12
57,63,95,12
74,50,56,47
84,24,21,32
95,92,32,4
9,18,40,46
51,65,67,14
68,73,75,2
42,35,12,82
39,61,47,9
88,98,90,74
77,3,67,27
5,35,99,34
25,32,79,52
48,49,51,44
22,37,84,46
99,57,66,66
83,5,91,92
65,42,15,21
34,58,48,25
17,87,32,93
13,62,6,74
28,49,84,35
22,35,46,13
93,27,18,81
98,62,92,14
2,47,9,16
12,84,68,22
28,33,20,92
48,37,47,76
57,60,29,67
8,22,2,13
28,78,46,17
2,81,49,17
42,61,95,33
54,74,83,21
57,3,3,88
55,79,90,53
88,59,14,81
63,49,65,57
92,26,82,24
17,17,75,44
64,82,40,63
64,70,38,45
71,75,17,6
67,31,21,26
84,38,38,51
15,62,87,99
22,3,87,2
18,63,12,17
97,87,22,81
11,71,60,8
81,20,49,49
35,90,15,17
39,8,21,97
68,13,76,51
91,79,26,92
18,61,2,10
71,29,90,46
96,76,27,18
55,65,16,36
51,49,52,29
24,98,21,79
43,15,89,9
81,79,7,22
44,40,7,49
36,58,49,11
20,99,49,40
82,74,66,88
45,91,73,43
92,53,90,42
19,31,12,45
10,99,98,67
14,68,60,17
61,21,40,87
8,43,54,70
29,31,1,22
90,15,98,39
79,33,67,74
26,43,53,26
68,67,48,60
63,31,81,74
93,46,44,13
87,5,30,96
58,27,6,43
25,66,44,32
88,28,97,43
28,13,15,89
33,6,33,80
25,15,10,86
23,93,43,55
80,85,61,84
1,53,18,91
87,62,45,60
6,38,48,17
50,75,7,65
46,83,59,56
35,53,10,15
46,69,3,37
1,36,86,57
47,71,94,21
92,31,71,96
34,28,4,24
90,63,14,61
70,87,10,94
52,78,71,13
81,49,22,94
14,22,50,18
12,68,45,71
94,48,49,54
96,78,4,21
36,28,28,83
6,37,99,17
15,88,46,84
5,41,19,61
41,33,12,64
11,52,26,2
92,19,15,91
22,49,49,46
76,21,20,20
9,4,22,18
22,10,33,60
29,16,26,65
54,53,80,27
88,52,96,15
98,88,11,66
80,57,8,37
17,64,26,97
18,45,94,50
45,25,42,31
36,6,93,65
97,94,23,36
39,19,70,92
95,28,99,53
17,19,47,82
60,88,65,30
69,13,81,62
49,77,59,73
27,71,7,49
6,89,26,76
39,3,49,83
10,57,65,32
77,89,51,34
51,53,7,60
51,10,65,96
74,88,8,6
12,22,47,71
65,66,87,29
80,13,1,87
52,52,69,56
2,71,42,78
10,37,47,98
25,77,65,14
2,63,28,74
87,41,30,2
40,4,86,5
56,55,73,46
94,48,28,41
83,44,88,82
50,74,35,69
28,97,13,9
41,85,20,9
40,52,19,44
36,22,54,97
70,54,8,67
68,42,94,73
48,26,79,52
3,11,30,47
56,91,39,36
48,67,19,58
83,58,61,76
85,53,54,22
88,88,57,43
35,80,92,29
19,35,35,59
92,1,70,8
27,64,72,42
24,51,43,93
58,53,21,74
94,12,13,87
61,5,47,80
78,33,82,45
8,66,46,54
11,30,69,68
20,19,48,80
56,17,16,67
25,89,26,30
13,16,40,95
4,16,56,78
41,7,51,36
84,6,69,79
24,10,76,56
81,8,51,84
65,58,96,26
62,83,67,49
62,77,12,18
74,83,43,24
24,55,98,74
69,68,78,21
6,20,21,90
50,14,74,6
51,83,48,4
87,30,20,60
46,1,76,90
7,93,42,56
91,88,60,9
76,26,55,19
74,16,57,33
10,46,86,97
14,21,57,73
95,32,57,9
80,49,36,22
9,34,64,64
43,17,67,68
46,96,88,25
10,40,72,67
43,97,90,39
37,24,76,93
54,16,74,58
3,79,73,93
73,58,70,29
68,14,37,47
19,48,95,99
62,83,53,5
16,14,62,53
85,15,21,56
14,50,6,46
7,53,76,27
44,57,18,69
82,87,48,94
26,92,7,24
37,78,51,94
39,89,21,23
55,7,51,13
85,30,80,7
83,11,80,67
99,53,56,86
85,51,35,10
74,8,12,27
44,2,88,22
77,82,57,7
82,9,34,63
13,87,43,69
48,84,50,64
57,40,7,45
68,52,69,14
51,10,19,5
33,72,27,19
81,76,3,50
17,5,47,41
58,85,92,74
32,34,79,55
95,1,29,70
95,6,34,50
73,71,88,60
87,18,64,38
58,57,21,12
56,76,19,12
38,34,67,17
45,63,23,14
72,48,85,52
2,73,65,83
35,60,73,17
44,39,42,86
11,73,82,8
5,36,75,20
47,68,40,52
83,58,18,12
66,33,10,19
97,36,95,84
69,75,68,54
53,4,8,74
60,83,46,14
34,97,32,31
46,71,41,7
70,38,23,18
66,99,25,93
69,41,8,88
99,12,93,87
83,65,94,17
40,38,61,82
92,44,92,94
79,14,45,36
90,90,78,30
42,25,60,27
13,64,75,48
26,58,80,16
91,55,91,33
38,73,7,39
23,9,58,47
19,56,79,72
55,18,81,43
56,70,65,30
62,96,22,71
70,74,87,38
28,26,53,46
23,49,51,71
88,81,33,30
50,36,16,81
96,83,10,36
96,37,94,45
72,61,16,41
34,72,39,72
26,25,85,52
42,16,21,5
67,42,16,37
57,2,25,84
21,52,47,32
45,90,62,11
1,87,75,93
56,59,26,32
90,98,31,66
43,47,9,66
33,12,89,87
65,72,81,2
95,37,97,69
45,68,15,4
20,56,45,45
61,51,96,25
65,90,68,42
67,46,93,46
73,3,50,20
43,62,90,79
64,99,3,76
98,67,87,59
79,2,15,37
87,74,47,10
43,68,42,3
63,82,14,4
55,96,43,96
81,29,81,29
99,14,39,73
77,30,56,63
3,32,41,9
34,30,22,69
89,93,59,92
81,22,96,48
84,88,77,88
3,63,35,14
38,21,21,52
95,84,70,95
15,18,19,56
45,89,85,99
57,74,91,42
95,68,92,20
10,76,86,8
19,50,82,66
24,99,16,75
88,70,4,84
33,95,97,84
34,30,40,49
8,58,52,20
28,76,76,88
35,10,38,46
73,45,78,99
57,3,38,49
53,27,81,58
58,98,4,59
22,44,8,57
52,38,60,26
15,31,51,94
72,26,85,4
99,41,43,66
6,3,1,87
11,12,79,79
32,51,39,69
66,50,54,55
38,56,71,76
90,63,60,86
88,61,28,13
29,28,5,1
10,76,91,39
76,50,38,85
38,42,46,14
73,26,49,30
72,88,35,93
95,94,68,69
58,55,61,48
70,77,12,2
41,22,97,76
96,41,61,48
38,14,37,23
31,13,87,52
35,75,7,23
97,16,24,62
29,60,88,52
32,88,64,93
99,97,15,36
94,36,74,32
46,3,83,25
35,84,68,12
25,56,33,82
19,89,43,74
89,20,79,86
92,10,62,89
47,78,81,6
75,61,77,2
30,59,12,42
40,32,8,26
1,25,77,71
38,40,12,72
15,83,43,76
6,61,32,80
46,65,48,95
20,91,55,42
16,16,54,16
97,5,98,48
4,37,36,91
49,62,64,78
96,83,3,91
3,35,87,6
90,15,90,4
39,88,43,93
5,48,43,7
32,29,21,79
29,30,22,66
74,61,87,97
19,79,33,11
63,50,51,59
99,57,8,71
49,47,74,30
92,94,1,20
15,11,24,22
90,70,31,23
56,45,43,47
97,96,96,35
55,62,22,9
5,48,54,15
78,38,38,35
99,88,75,70
41,72,65,37
33,3,39,50
73,81,40,49
65,34,22,64
68,61,60,72
99,95,52,4
13,85,41,70
8,7,35,25
78,80,15,21
37,67,1,22
81,96,21,53
77,44,39,6
71,74,88,96
22,51,70,68
4,10,17,31
25,99,59,34
13,12,95,6
64,33,80,56
9,36,95,39
95,47,39,85
10,33,8,38
21,6,5,81
65,58,21,26
91,40,70,80
31,92,65,15
21,17,78,58
33,30,52,27
33,53,85,47
29,70,92,23
68,15,37,53
42,50,50,25
11,28,10,83
84,64,3,11
53,46,91,27
35,38,10,29
22,32,56,65
11,26,5,74
86,65,92,10
31,31,1,16
47,18,90,20
68,20,71,69
11,77,92,85
54,45,46,25
5,10,82,27
22,43,63,62
92,92,20,92
23,35,14,71
2,19,3,3
70,24,85,65
69,2,96,20
10,92,5,40
43,43,57,85
96,84,99,28
42,26,31,20
47,10,74,25
81,45,98,24
54,59,15,41
46,3,47,40
17,3,35,11
5,28,48,67
85,95,78,76
81,68,11,35
92,85,37,17
42,81,50,21
10,77,61,38
92,46,81,81
47,10,8,58
97,95,3,54
92,3,55,96
73,9,51,77
4,65,15,7
27,9,29,67
75,98,8,81
48,93,40,8
53,25,30,4
84,24,55,75
59,97,15,57
38,25,45,48
45,51,63,80
49,1,41,67
73,17,19,23
47,66,69,9
81,26,75,69
92,39,17,26
29,18,76,37
10,44,58,31
94,11,77,38
49,56,35,87
44,77,98,32
69,42,34,77
6,29,77,60
90,95,95,47
18,16,18,4
27,30,66,65
94,64,8,87
41,40,58,82
40,3,9,54
73,20,7,80
60,34,52,35
62,73,45,73
75,24,88,35
89,51,40,24
2,53,80,80
90,24,44,10
12,78,31,25
65,84,75,82
50,97,64,89
81,62,23,97
26,96,36,64
78,73,93,54
68,40,55,5
69,85,71,92
13,96,66,27
49,83,40,76
43,78,37,16
70,52,45,85
65,62,49,11
20,52,61,78
74,31,51,78
5,93,63,2
29,43,5,50
33,61,57,27
70,81,29,53
37,61,95,66
90,94,81,35
20,77,79,76
24,8,63,5
19,11,18,98
47,74,43,64
90,68,37,28
85,67,27,51
20,73,2,8
95,49,45,91
6,89,38,70
61,18,1,62
56,48,20,45
65,14,39,86
68,88,47,94
66,48,2,95
3,51,15,98
84,24,97,28
60,79,14,38
72,12,79,91
13,20,14,61
76,16,37,93
69,13,44,3
8,88,93,24
59,55,86,5
62,93,30,97
29,48,19,46
6,95,99,86
58,9,88,6
4,13,84,25
37,35,4,6
51,98,21,37
61,35,15,49
31,65,46,99
8,90,12,1
72,79,86,21
56,32,44,6
70,94,74,32
90,44,48,86
93,28,17,37
87,89,91,64
38,67,20,57
26,30,46,49
50,74,8,2
19,3,51,12
20,65,68,84
66,52,51,32
3,88,7,3
41,43,55,72
47,23,4,91
95,69,90,41
89,58,77,74
91,23,96,43
70,81,32,97
30,75,27,63
15,9,38,30
74,57,90,49
26,95,98,92
57,42,86,78
18,53,75,10
32,12,3,72
35,86,8,16
4,46,52,82
1,64,70,42
97,17,84,15
62,79,6,81
87,25,15,42
76,14,55,51
20,95,13,4
54,27,59,39
26,31,6,28
69,68,20,64
87,19,48,84
61,27,3,76
77,49,35,18
21,53,38,85
51,9,71,47
89,82,17,78
97,40,86,11
68,85,6,9
69,14,27,64
72,21,62,49
99,71,18,80
32,20,92,31
29,96,51,6
54,50,51,36
77,57,69,26
84,66,45,11
30,56,8,72
83,81,39,80
8,55,55,68
81,13,98,15
7,89,60,55
40,75,45,88
32,10,92,76
90,9,55,91
86,1,39,71
30,95,23,62
19,81,10,49
9,30,89,84
61,76,47,61
4,77,80,28
25,74,11,91
93,7,2,68
81,5,55,75
52,96,11,53
29,97,82,15
20,54,83,30
58,43,10,18
60,22,38,17
59,33,96,63
2,24,8,46
50,89,82,44
84,71,95,87
46,23,8,1
93,13,46,97
85,56,91,2
41,95,46,79
92,5,10,78
98,52,44,71
15,89,14,99
57,81,68,71
58,28,25,83
40,57,80,73
94,18,44,78
36,60,64,96
61,80,95,60
57,70,43,91
40,57,78,67
94,75,20,22
86,36,84,18
35,23,83,20
6,14,64,25
58,52,21,20
24,76,46,22
34,53,55,66
37,83,64,14
98,82,84,90
60,58,47,18
9,46,62,27
88,24,35,44
29,16,19,72
38,46,24,69
61,54,9,12
8,92,30,19
67,19,96,59
57,44,40,91
77,82,88,9
93,39,99,62
60,76,93,96
47,71,81,33
61,84,56,82
63,31,37,78
12,24,29,35
32,92,41,80
85,4,7,34
8,93,16,35
61,18,63,52
93,77,61,53
33,84,39,25
68,33,49,84
45,10,60,51
95,87,74,59
18,5,38,99
44,29,49,52
21,28,23,58
28,86,21,69
20,51,47,89
53,9,15,8
17,60,47,4
31,26,74,58
6,76,94,50
92,23,89,37
73,97,13,46
17,17,31,22
51,58,93,5
51,7,81,42
58,45,31,11
35,17,17,48
7,97,98,99
49,81,27,69
99,91,73,19
52,19,60,32
28,48,80,8
40,45,10,61
79,71,30,39
47,4,85,66
43,51,86,34
90,47,86,20
13,99,77,14
81,1,91,87
44,79,28,91
90,38,73,67
58,7,14,63
56,74,92,44
48,1,20,61
49,48,61,30
91,78,83,46
29,51,76,51
67,21,91,84
34,19,21,26
42,10,95,74
14,6,49,27
2,61,42,9
59,38,2,61
28,1,43,66
47,4,7,16
62,30,6,55
23,37,79,74
20,15,57,24
57,59,32,11
60,58,12,27
41,16,31,27
76,83,77,95
19,54,47,3
29,83,48,58
29,38,63,69
89,19,73,89
12,63,12,99
74,54,63,9
22,99,72,6
67,70,28,60
10,93,44,63
65,49,52,66
75,81,68,84
39,84,7,16
7,9,49,3
90,61,34,84
67,2,36,66
17,96,69,34
4,27,4,59
23,66,89,98
96,80,44,39
6,12,32,4
66,3,29,22
88,36,49,43
54,28,27,3
95,66,12,87
46,30,33,93
92,75,32,39
81,93,43,14
51,94,52,83
88,66,55,47
94,93,73,55
88,6,18,8
84,3,42,83
95,59,22,22
66,56,59,97
99,94,7,93
45,77,85,46
67,26,5,66
70,7,36,52
34,2,62,31
69,47,89,65
97,85,66,55
67,97,14,46
55,61,52,59
97,13,22,51
30,98,61,12
16,99,20,13
95,11,94,54
6,81,2,71
65,61,77,76
92,49,85,91
85,2,5,79
23,85,79,94
83,31,2,79
65,99,31,3
9,63,85,38
1,13,85,72
57,8,6,5
91,44,13,20
84,87,34,94
45,80,38,89
92,11,25,49
41,65,93,60
93,35,22,44
78,38,47,78
98,16,31,16
45,3,34,14
41,49,26,55
36,80,94,41
35,44,94,9
68,85,92,73
35,23,81,31
96,2,89,23
86,70,31,73
79,81,88,37
81,4,51,50
95,58,47,42
15,8,79,82
73,73,11,24
95,61,4,37
46,91,23,68
48,92,41,19
43,99,12,15
89,10,68,30
8,92,90,36
13,71,74,18
61,58,47,44
80,45,95,77
71,49,33,41
24,41,58,34
53,64,51,37
87,78,41,32
20,36,27,59
42,22,93,23
65,87,5,68
54,2,80,79
26,64,58,77
23,27,65,7
92,1,50,99
33,85,90,62
96,76,46,96
58,13,50,24
14,55,78,83
30,61,15,45
63,27,84,12
72,66,3,4
81,58,55,39
93,6,81,71
57,78,3,63
29,82,2,99
48,79,46,39
60,59,21,44
78,19,13,19
35,72,3,75
52,39,65,75
90,1,39,40
89,18,11,30
13,60,69,51
43,93,38,14
59,2,58,23
38,28,72,42
57,99,75,73
16,77,90,68
82,87,71,67
4,87,19,84
5,61,91,34
21,40,29,99
85,9,33,60
45,4,78,72
10,43,67,18
84,69,91,10
91,14,28,13
38,18,51,23
15,38,52,1
22,74,46,69
80,30,52,89
78,73,56,39
50,50,40,11
61,30,16,9
11,95,33,8
8,59,45,18
63,12,93,13
7,83,86,41
58,48,19,88
17,54,48,65
39,73,53,34
34,66,97,60
73,2,74,92
77,66,86,89
58,5,21,18
4,27,95,64
83,34,30,6
84,79,55,1
61,59,4,13
4,3,65,2
36,20,95,39
47,67,78,44
39,12,43,74
70,79,98,58
69,26,87,10
48,9,17,53
86,70,68,30
88,6,54,36
59,58,37,76
38,88,72,50
14,80,8,32
87,36,97,24
64,36,50,45
49,88,82,46
50,73,3,23
75,96,63,38
69,26,3,18
21,96,45,20
49,40,47,96
40,46,18,4
11,30,34,65
66,68,40,95
82,12,86,58
68,3,16,28
54,49,69,76
43,32,40,54
81,31,18,44
14,80,56,85
4,97,41,81
90,30,13,30
9,11,85,69
55,39,19,13
82,16,19,5
7,47,81,33
97,29,55,18
15,64,9,60
29,45,88,26
60,33,94,10
90,53,16,52
73,86,40,16
58,16,81,50
62,49,72,38
86,64,34,74
24,19,59,31
4,64,69,94
83,87,81,14
43,5,68,59
21,53,19,8
83,6,75,97
58,91,18,29
31,46,27,38
2,53,78,80
12,87,12,9
77,35,97,32
88,22,45,56
30,36,77,22
19,48,71,67
58,76,76,39
38,64,67,3
96,92,4,3
68,7,65,67
4,2,91,64
51,98,25,68
26,78,84,9
34,50,88,56
83,83,44,67
75,77,97,15
94,15,1,21
22,55,23,14
43,69,67,2
51,96,82,83
17,58,7,26
50,45,81,14
88,44,52,57
42,84,56,36
51,29,69,9
