A,B,C,D
85,9,49,80
96,83,53,70
81,88,31,66
22,84,83,69
19,51,37,14
57,47,26,81
74,77,60,10
36,55,89,90
82,98,71,44
81,22,24,95
53,76,97,12
94,74,74,2
57,67,18,54
75,2,38,80
20,26,32,60
81,53,48,77
12,25,86,94
87,50,94,18
63,4,12,93
2,36,63,70
42,42,24,10
5,10,14,30
98,52,29,10
94,98,3,61
63,74,6,75
6,12,52,55
89,13,40,46
76,16,49,35
78,20,11,35
36,12,83,23
97,53,84,12
38,67,16,64
38,25,44,69
39,48,21,75
43,62,78,30
64,91,99,74
47,81,82,77
73,8,74,50
77,84,39,24
33,19,44,37
20,82,96,65
82,63,89,57
83,18,21,58
38,70,62,72
20,20,88,91
72,11,42,45
24,83,4,14
96,5,16,42
73,56,85,74
1,41,21,7
67,16,71,13
36,82,51,97
69,18,47,32
6,67,78,33
9,60,63,91
27,41,8,66
32,56,1,43
17,39,76,89
32,13,11,9
77,91,39,47
34,89,77,25
72,85,62,69
97,94,1,37
85,77,56,49
24,45,28,15
34,65,52,27
35,13,61,76
60,66,74,82
57,50,90,55
28,54,24,89
31,3,74,9
38,91,37,94
24,72,42,85
86,89,47,38
36,25,58,78
58,40,89,35
13,52,38,62
23,77,47,37
8,86,24,70
80,50,89,64
29,14,57,96
28,59,8,52
68,33,12,88
26,5,56,3
74,98,48,28
27,91,17,15
58,39,40,31
1,29,25,93
34,40,73,30
76,68,88,73
65,31,20,67
20,85,36,54
35,90,22,29
62,80,27,51
40,89,57,88
77,1,27,76
69,20,94,6
46,45,18,29
28,87,79,23
58,29,43,28
5,11,13,89
50,60,62,61
96,54,18,31
31,54,30,31
10,35,18,43
70,26,50,3
10,81,87,63
48,73,7,56
47,85,94,29
29,60,47,23
73,1,53,74
52,62,80,27
95,49,22,84
75,80,36,46
16,83,97,26
31,30,81,52
22,30,2,7
16,6,64,46
23,62,56,90
45,34,69,56
48,89,32,53
65,25,98,11
6,99,26,54
18,68,9,85
30,37,18,25
82,51,41,3
78,78,41,68
38,11,80,78
76,20,18,6
49,46,35,44
39,83,81,41
46,80,35,68
12,5,86,57
26,22,67,5
72,27,44,27
91,32,36,2
26,64,36,98
37,46,6,56
93,42,10,39
89,28,93,94
86,68,11,76
11,81,52,75
84,98,99,99
27,21,52,22
51,23,23,90
60,47,10,50
32,26,14,25
29,6,13,9
17,85,61,3
82,75,18,89
27,33,89,96
16,15,56,90
80,22,30,41
51,93,52,45
57,70,44,6
39,14,14,77
79,41,66,71
64,80,60,13
94,9,91,35
87,91,59,5
20,74,36,1
44,21,76,79
16,22,88,39
6,28,70,5
61,7,87,64
92,19,31,53
98,59,29,38
39,28,38,19
31,7,49,22
82,36,29,97
19,27,81,79
8,64,4,58
8,36,24,12
11,58,64,19
42,38,14,92
78,8,18,58
1,65,21,1
80,3,15,95
36,19,7,86
91,8,1,76
32,22,46,32
90,39,5,38
55,31,88,84
96,9,13,51
6,38,82,2
5,71,89,49
42,81,33,90
51,1,1,16
12,9,4,69
50,68,62,47
6,89,59,45
32,30,48,69
59,22,72,59
57,68,89,24
66,58,88,38
99,93,56,85
60,1,60,4
51,41,80,82
97,52,26,77
19,44,60,75
55,32,54,29
96,54,75,64
49,18,34,87
47,86,88,92
20,44,88,30
70,12,7,78
75,80,41,71
78,67,49,15
79,26,24,22
37,6,91,77
50,77,19,52
94,66,92,88
22,86,21,25
9,93,64,93
71,54,37,34
28,93,17,57
61,1,30,65
7,34,14,7
31,86,58,6
32,87,34,71
87,80,93,37
6,87,31,9
27,84,23,62
38,79,30,89
89,2,72,16
4,99,25,88
13,39,83,69
33,53,16,75
18,16,34,55
29,69,44,91
92,48,82,78
70,86,51,8
12,22,36,74
24,79,30,71
21,79,66,16
73,66,87,8
27,52,72,67
14,42,65,52
61,82,88,30
64,69,23,56
93,29,49,49
94,12,65,3
34,48,78,70
55,72,10,39
59,55,43,34
35,75,88,93
53,20,12,11
8,8,59,58
18,89,3,98
35,21,11,67
41,71,13,27
89,44,17,54
50,6,87,91
19,94,89,59
24,28,52,19
11,46,67,62
91,20,17,14
80,45,48,67
79,51,55,40
55,72,33,76
95,94,31,30
82,4,85,25
61,6,71,30
88,24,47,98
19,21,6,43
2,87,48,89
75,56,76,56
19,96,52,55
27,25,76,95
31,49,91,38
92,98,99,98
77,53,34,3
39,85,82,45
84,49,98,28
36,77,14,17
57,49,95,81
8,22,95,36
22,58,75,85
49,37,78,1
17,33,81,79
61,6,90,70
90,73,27,55
80,2,45,70
8,46,49,77
56,66,56,1
76,58,20,29
57,74,68,54
90,46,51,89
12,1,79,25
66,19,59,33
3,5,95,13
5,93,14,95
69,78,95,11
20,36,25,80
3,35,5,5
91,86,28,2
2,22,45,46
46,79,21,44
99,69,35,91
33,56,74,1
33,19,21,85
16,28,64,53
73,88,75,14
71,61,79,9
69,33,66,62
59,95,56,81
18,10,24,45
25,75,4,25
18,25,19,4
54,77,16,38
44,92,69,56
84,76,25,47
71,48,32,86
90,15,11,25
12,59,96,62
1,37,25,95
36,88,89,73
57,9,5,94
23,33,47,3
35,84,94,89
87,70,65,69
91,23,8,30
54,82,35,49
56,3,13,89
38,41,53,76
40,20,35,29
86,48,32,4
54,24,9,92
78,50,83,45
95,45,2,12
9,56,19,39
88,39,33,40
69,4,48,76
76,93,66,93
76,35,74,26
50,5,5,13
28,17,62,76
52,3,74,24
61,42,95,55
32,46,16,51
76,11,74,4
85,66,92,4
96,98,68,62
97,68,93,11
76,49,30,4
57,26,70,81
60,14,32,39
62,48,13,72
28,8,26,55
66,87,82,2
24,77,71,89
36,56,20,37
33,46,54,3
40,87,11,68
55,45,42,56
13,67,44,6
95,51,6,94
72,69,70,48
50,35,15,18
24,10,9,71
23,89,18,85
68,72,84,44
36,93,2,25
39,73,40,73
72,13,11,69
89,25,82,55
36,25,9,13
89,58,97,87
41,93,86,78
31,73,77,23
75,72,26,59
53,36,65,82
43,60,71,75
2,7,98,8
81,44,31,92
37,60,32,55
22,40,52,75
57,46,83,51
51,67,31,54
92,22,81,25
9,3,97,56
53,49,38,88
6,11,63,98
20,40,64,8
24,22,5,30
5,27,66,99
26,37,91,69
55,85,30,76
54,71,89,60
76,66,1,8
20,16,40,38
90,24,96,49
75,6,16,36
7,96,33,39
83,57,30,10
54,38,25,78
63,94,4,4
89,52,76,72
39,34,61,17
80,65,31,94
96,85,78,5
3,87,89,87
13,51,98,2
70,73,84,52
42,99,42,35
97,54,19,79
35,33,91,24
43,80,90,13
78,30,3,14
47,51,45,67
13,99,99,59
16,47,50,32
96,84,81,38
14,87,76,90
59,98,28,91
15,94,57,8
56,91,17,95
46,19,21,37
56,86,58,34
77,10,43,35
56,50,7,81
75,32,86,35
8,47,16,40
68,23,86,20
98,40,17,98
9,78,52,5
95,42,96,10
25,29,9,93
99,15,5,22
10,14,37,35
83,71,50,20
77,80,26,62
40,7,63,41
62,49,81,47
89,84,47,57
49,52,32,71
65,98,74,36
16,79,64,66
89,43,24,83
1,25,13,73
67,20,90,94
41,1,76,72
95,4,24,94
9,67,49,13
96,15,2,98
56,1,3,68
42,37,67,60
31,63,52,74
22,74,79,6
82,15,2,68
96,76,10,27
13,83,86,19
89,49,80,79
95,21,84,32
2,21,26,54
62,40,31,65
14,33,51,15
88,25,72,10
9,23,81,88
92,89,24,83
67,39,28,51
59,6,95,88
41,21,79,4
78,38,22,27
12,74,22,71
75,16,87,41
57,32,52,53
90,7,20,73
41,39,52,77
84,4,60,82
37,61,35,77
35,3,56,67
25,82,68,60
2,13,4,87
35,46,61,44
31,9,16,61
78,30,50,78
55,78,16,18
14,57,40,57
16,90,53,1
18,4,97,95
47,61,78,27
69,56,63,98
94,13,85,31
89,80,63,10
54,28,48,94
27,25,77,91
43,76,9,73
97,20,20,68
44,81,89,70
51,78,30,7
47,96,13,76
12,59,56,48
73,41,57,53
38,98,26,2
5,21,61,21
82,4,58,64
1,77,97,89
74,10,34,19
64,58,11,37
2,85,4,84
52,17,1,34
40,59,98,20
89,50,97,30
4,75,93,84
20,32,6,41
42,10,45,70
55,19,45,13
69,49,37,77
16,17,22,77
20,92,43,58
99,79,62,64
29,92,5,62
97,10,17,78
49,36,43,10
16,26,10,16
19,46,32,64
98,62,41,55
76,72,54,70
15,81,70,44
97,84,78,85
16,5,30,17
72,67,82,16
84,83,57,22
20,10,84,82
19,21,29,65
24,46,32,97
48,80,92,54
47,33,70,40
21,66,19,71
3,75,93,8
43,39,20,89
68,91,59,16
57,78,10,42
8,77,10,14
55,88,12,45
11,30,49,33
39,56,92,79
37,61,52,15
26,62,97,3
83,45,96,87
55,99,45,75
19,81,52,10
95,25,26,98
18,22,91,20
47,32,80,83
44,45,77,2
47,2,46,97
84,71,94,83
20,56,51,92
31,19,24,59
67,76,25,85
39,13,6,81
48,55,35,4
50,21,1,73
20,58,92,26
52,17,2,7
2,26,72,88
87,33,14,13
79,24,78,3
45,99,7,33
90,69,45,59
10,17,43,11
6,54,83,8
13,49,8,16
3,85,81,26
76,31,81,35
14,78,88,13
24,41,31,78
56,5,3,35
86,1,46,42
20,29,27,13
19,25,87,85
46,37,27,41
71,16,98,61
66,83,23,57
71,90,4,65
15,38,22,72
92,74,97,52
52,70,75,70
92,72,86,27
22,45,17,59
59,34,94,15
6,78,23,93
76,1,47,63
70,72,23,13
18,48,32,11
9,17,57,56
91,66,89,41
30,89,43,96
16,13,96,86
21,7,68,52
84,33,19,14
56,58,65,30
76,48,52,49
95,44,56,76
30,53,90,62
31,35,35,35
18,75,35,6
14,39,13,42
59,92,83,7
94,98,24,73
79,14,88,88
20,56,79,31
49,72,18,49
56,89,99,99
43,6,92,85
54,40,73,43
93,87,15,93
24,50,38,49
92,17,54,2
9,5,35,53
32,47,55,27
19,51,86,59
41,30,69,8
82,12,67,9
83,35,72,91
23,55,44,67
74,57,98,77
30,8,79,36
48,81,2,87
39,14,77,96
39,24,69,3
72,37,17,76
96,69,60,80
45,29,66,53
60,49,13,43
28,12,29,72
28,57,2,21
4,8,26,60
82,9,46,49
3,56,30,40
50,12,17,2
24,97,17,84
24,49,87,47
15,56,38,58
73,92,8,45
61,1,2,31
10,47,62,56
82,29,16,22
42,86,93,81
74,86,40,98
75,78,53,76
88,14,92,84
92,45,83,3
63,33,94,56
95,62,97,5
81,33,49,57
89,80,85,52
87,94,63,55
30,88,68,61
85,6,21,77
81,10,91,3
99,56,46,33
83,24,89,17
26,24,89,37
16,64,96,63
86,73,38,63
35,72,57,56
86,27,51,41
81,78,17,26
4,20,65,53
80,60,65,25
99,45,78,71
18,41,77,3
18,22,88,42
58,96,7,29
71,44,47,49
90,41,88,21
37,30,64,89
96,53,89,14
95,36,67,45
21,88,95,91
97,76,6,69
55,50,92,20
29,39,11,22
70,58,72,83
6,9,13,51
44,92,31,10
31,64,34,41
45,84,51,9
23,94,22,21
64,87,56,56
10,49,30,71
73,12,54,78
29,62,75,54
35,51,58,55
82,11,27,51
53,39,98,62
89,98,89,70
54,85,21,15
63,63,21,19
15,5,92,64
27,66,16,11
78,4,88,58
95,67,78,41
92,75,56,92
54,2,90,41
86,33,4,21
40,9,46,68
14,69,3,43
37,37,80,34
56,83,62,93
22,90,13,42
83,8,93,79
61,24,41,14
27,49,37,59
89,4,97,56
74,22,76,89
80,17,92,66
18,18,22,3
77,39,32,85
19,36,93,34
90,44,7,95
22,52,86,89
61,78,53,62
59,95,36,19
6,16,21,46
5,14,92,93
47,52,1,64
12,54,74,42
21,78,12,73
89,91,23,71
17,32,22,84
6,20,43,8
13,73,87,18
98,90,25,88
26,34,4,76
49,9,69,47
72,81,4,22
75,12,81,78
35,66,65,34
51,32,47,69
93,5,5,73
20,10,99,65
51,1,49,65
42,4,3,29
68,45,64,33
83,43,85,48
3,93,4,44
85,41,38,76
1,74,45,26
88,37,79,33
98,20,13,90
21,64,50,47
37,32,98,79
60,30,95,51
71,56,84,32
20,4,7,24
81,62,33,57
18,76,65,35
57,11,78,11
10,67,37,41
69,68,23,25
48,56,25,3
91,67,2,66
2,30,97,6
63,20,7,70
63,78,5,89
5,64,76,76
11,12,71,95
5,89,16,97
14,56,69,7
27,97,88,53
97,56,47,18
58,47,31,47
74,54,18,82
90,35,81,74
46,95,67,2
90,67,44,76
20,17,60,49
65,21,24,69
59,81,73,8
68,38,97,5
19,15,41,52
63,70,93,10
81,85,15,90
68,79,75,21
6,10,13,97
93,26,21,7
26,38,44,8
41,21,13,73
7,7,80,6
40,38,62,54
43,20,95,1
83,93,94,54
71,68,91,92
95,83,17,73
22,49,80,28
57,44,39,4
2,51,69,3
78,89,88,15
33,80,95,82
60,10,87,52
4,7,93,6
6,18,62,73
97,93,14,66
84,3,48,69
40,64,67,79
65,57,19,69
69,89,15,93
74,53,64,51
84,78,65,46
93,57,57,3
90,67,56,55
32,44,20,39
39,69,61,17
26,38,68,49
33,63,38,32
91,31,98,11
81,56,45,69
95,16,37,45
68,13,7,71
11,97,1,30
99,50,40,44
58,59,45,31
82,84,37,57
79,99,51,6
47,50,4,81
2,12,39,83
76,25,69,10
3,92,6,14
6,44,87,25
5,33,69,78
44,20,63,4
60,7,38,51
87,65,17,18
15,96,8,89
59,8,67,15
5,98,74,2
15,5,38,42
63,7,55,79
71,29,1,82
8,91,11,44
85,36,72,94
60,88,11,80
89,57,7,11
8,3,55,83
80,40,13,34
5,77,12,87
37,29,23,90
35,69,79,71
84,83,32,32
70,67,34,9
48,9,3,20
89,93,56,72
89,53,70,68
54,82,10,89
4,46,3,5
87,50,56,38
36,67,52,55
38,49,24,79
17,20,24,9
37,17,44,58
52,76,68,16
9,48,78,60
51,26,80,43
81,96,29,36
53,85,78,6
7,51,72,78
13,12,81,67
41,92,58,50
99,45,57,82
52,25,6,58
7,57,82,59
96,32,46,88
96,72,45,29
28,26,2,8
22,16,11,8
80,91,21,29
56,36,69,68
55,39,73,8
72,76,25,4
46,62,9,12
57,16,78,89
37,24,79,70
89,24,32,79
22,69,75,71
26,49,63,34
99,66,79,25
55,97,9,5
10,88,89,12
68,28,19,72
97,40,59,2
53,21,58,9
69,65,17,89
44,54,43,40
98,86,84,51
25,47,71,65
89,91,97,82
99,11,73,98
43,30,72,60
31,47,15,17
57,41,26,85
82,21,7,91
70,75,95,38
27,67,49,72
51,94,50,68
63,61,37,48
18,91,8,53
68,70,12,11
41,77,94,47
16,77,62,23
96,6,10,27
65,6,54,3
56,55,40,85
4,72,35,68
71,28,42,76
28,52,83,29
75,44,12,57
93,50,52,59
26,44,40,49
78,74,46,49
63,77,48,38
81,33,94,54
77,17,39,84
13,63,65,98
3,11,19,29
80,59,22,47
56,14,75,95
68,37,54,96
32,98,13,14
52,42,51,88
78,52,99,62
63,84,79,76
84,27,96,57
81,18,83,25
75,23,1,64
76,7,96,83
44,32,87,16
33,92,25,88
35,26,23,4
72,6,50,15
6,18,49,75
44,10,85,12
63,74,81,42
91,25,23,12
95,71,31,15
21,85,95,63
85,68,77,42
99,11,16,36
61,43,45,20
95,35,44,16
2,36,80,5
24,64,34,55
32,42,61,4
79,37,63,24
41,43,69,8
73,84,89,8
19,75,8,16
49,14,95,15
67,50,47,4
14,92,47,47
34,68,71,10
33,70,21,15
82,70,70,23
57,13,95,26
61,97,88,42
73,69,9,90
3,68,30,54
51,54,56,82
23,47,54,10
34,49,33,60
74,42,54,53
59,30,48,75
98,48,27,22
94,1,11,2
44,66,3,42
83,62,94,25
77,19,95,97
29,49,89,70
46,67,93,50
85,44,62,44
91,82,22,93
56,96,19,10
60,39,11,47
54,78,15,37
2,93,80,82
93,47,40,85
43,57,94,95
64,55,82,21
43,52,51,46
85,90,97,36
6,85,39,68
24,1,19,96
63,92,80,37
46,95,24,7
88,68,8,15
17,40,13,34
19,31,4,44
2,99,90,56
75,48,28,36
26,78,23,95
10,60,71,81
58,59,19,29
67,19,48,97
62,83,71,77
12,24,68,10
12,83,45,62
28,20,32,65
31,39,75,90
82,98,78,23
41,65,20,65
39,49,89,49
92,28,63,16
27,81,55,38
95,2,62,32
13,94,87,69
74,30,87,63
68,25,8,85
35,85,56,1
70,45,62,50
34,49,53,74
3,85,90,85
97,41,79,16
66,30,50,84
77,30,48,23
23,52,92,70
89,62,9,78
79,95,19,18
17,52,31,69
72,95,16,90
85,92,76,89
88,92,45,74
39,17,79,62
51,92,87,66
35,44,68,44
30,40,38,72
92,96,18,48
48,48,88,29
90,10,17,72
43,30,5,70
91,77,95,80
70,18,90,95
96,93,1,76
38,62,32,77
67,25,65,57
74,31,22,55
86,95,45,67
78,12,79,22
85,32,25,44
30,42,15,26
41,40,76,44
40,86,72,4
52,14,73,70
6,67,74,91
44,16,36,3
17,59,34,73
56,38,60,20
9,59,23,91
41,58,14,86
84,36,72,15
98,89,35,38
56,52,6,6
21,37,55,9
40,79,54,96
5,55,88,22
82,93,63,6
94,25,29,29
5,31,68,26
87,74,16,98
77,5,83,15
50,63,41,20
10,32,90,47
18,56,89,86
3,53,97,75
93,30,51,86
18,27,26,56
48,64,80,68
92,10,17,62
85,10,90,30
16,83,2,25
56,95,10,68
36,2,86,14
3,98,36,58
61,10,38,85
10,20,56,29
63,20,45,35
32,99,67,71
84,83,2,75
71,16,14,3
10,37,73,72
63,98,18,77
14,21,74,97
68,13,26,38
73,96,20,93
38,37,41,66
15,81,95,63
64,78,6,22
98,7,33,67
9,49,11,21
17,12,91,81
3,10,50,68
65,67,29,67
74,75,49,11
64,64,37,74
99,55,62,76
25,43,62,34
45,23,79,86
31,72,35,48
93,7,25,60
78,53,76,77
19,35,32,81
47,95,40,76
58,2,72,23
42,9,25,14
43,24,15,27
16,69,10,97
9,68,11,38
33,93,30,17
84,60,44,62
5,11,79,7
45,50,45,44
84,85,73,9
52,85,13,1
21,42,26,96
88,74,26,40
26,12,56,7
25,62,48,72
60,34,14,64
80,75,90,19
32,4,64,70
26,48,76,63
38,81,58,49
80,16,94,50
12,93,45,38
82,65,27,89
94,17,56,11
51,63,98,79
26,9,3,84
83,48,52,67
87,47,31,81
86,93,29,28
35,98,82,46
58,75,29,70
29,74,53,97
82,92,98,29
10,52,18,15
25,91,28,59
92,80,36,67
83,23,21,28
81,50,79,52
50,10,37,14
28,41,33,68
32,21,88,16
47,19,67,51
17,27,3,6
36,12,40,99
28,3,5,63
92,33,32,45
86,86,59,47
61,8,34,83
45,53,47,55
51,40,10,31
97,53,48,33
94,81,46,47
9,21,35,33
2,30,74,50
56,86,63,20
22,5,25,30
42,95,63,72
91,34,65,96
84,19,39,34
75,41,41,62
19,18,34,11
78,77,22,7
61,5,71,26
10,85,6,11
9,48,99,87
38,87,46,71
4,81,14,40
83,6,13,22
4,38,18,48
28,73,46,34
12,86,22,29
31,17,68,75
15,79,35,40
72,90,33,79
92,49,1,66
1,98,86,89
70,75,94,26
53,72,71,2
10,77,7,66
30,64,37,66
41,32,49,48
54,53,43,90
7,26,68,83
58,98,92,10
47,9,20,66
93,24,94,51
14,92,25,29
96,83,34,52
92,36,37,98
77,37,32,44
81,93,78,13
68,28,28,27
36,39,30,95
73,30,2,54
31,48,1,63
69,25,52,46
23,47,99,53
86,6,72,2
91,26,50,82
81,39,13,6
8,47,16,54
25,60,19,54
27,36,40,66
27,56,39,15
54,55,46,80
20,6,3,10
69,64,72,36
67,57,85,3
48,81,71,12
15,55,59,26
21,72,96,70
86,71,91,83
55,40,68,23
39,51,35,1
65,30,94,41
20,49,68,22
58,38,5,43
59,68,14,90
14,15,17,72
74,62,19,77
84,58,83,87
69,88,91,58
66,70,22,22
75,87,47,13
19,42,2,46
52,24,83,82
33,53,36,16
36,42,45,52
94,5,83,28
1,94,43,17
17,50,24,76
49,67,71,63
50,17,62,31
21,84,80,7
48,12,95,36
29,88,88,63
16,84,34,35
47,88,95,67
28,28,8,88
51,68,39,37
46,33,52,63
30,93,99,28
90,86,15,12
66,75,13,7
9,36,22,5
4,87,20,8
40,53,64,74
67,61,93,37
43,78,65,9
56,99,9,6
34,34,90,41
57,99,64,4
27,25,4,44
32,53,20,59
98,80,43,48
27,5,67,35
14,56,40,33
34,95,33,70
7,54,35,23
18,19,21,40
46,18,18,68
76,87,32,52
74,42,31,51
66,37,97,65
16,15,44,70
16,65,84,86
22,19,83,19
86,6,40,86
49,89,16,11
90,80,95,59
1,83,91,87
66,45,35,44
7,89,91,17
82,83,77,28
78,28,84,29
24,87,96,49
97,55,59,85
29,40,75,32
18,48,74,23
93,55,81,69
68,65,97,18
78,5,18,81
5,57,55,53
91,55,7,34
41,7,50,32
11,8,99,26
19,29,95,84
85,62,73,65
60,73,11,71
22,57,68,24
50,50,14,36
42,92,8,22
98,47,4,28
33,10,77,16
60,91,37,75
30,29,97,67
68,25,71,2
33,52,12,87
33,88,85,3
29,73,19,14
24,33,37,28
58,74,26,35
70,50,93,76
6,85,42,46
9,52,8,25
10,45,18,22
4,78,73,95
92,31,84,73
96,63,54,53
23,34,27,29
59,92,54,3
53,67,82,56
84,58,42,66
44,53,69,37
54,27,3,69
42,78,50,14
39,11,30,60
88,27,97,56
36,94,38,38
55,87,42,33
56,88,70,42
50,35,70,73
91,22,59,36
18,92,80,16
86,43,99,74
98,9,65,35
28,20,79,98
57,15,63,4
45,28,72,8
9,48,83,78
71,88,30,22
99,73,35,79
5,77,78,53
77,67,54,96
75,67,57,9
87,77,62,49
95,65,20,71
8,97,80,73
21,85,84,44
44,95,67,31
27,33,88,22
79,54,41,45
2,95,31,75
55,46,87,43
43,22,82,53
77,34,58,37
32,57,85,36
64,46,19,77
95,84,34,37
91,42,7,1
37,18,42,57
37,6,86,64
53,18,75,48
35,61,28,67
96,22,41,45
6,41,29,59
67,74,72,20
99,44,76,42
21,55,74,38
48,8,83,59
88,8,28,30
3,8,40,80
69,62,59,55
72,96,63,10
7,15,47,15
64,28,18,38
25,84,51,6
73,7,42,29
46,7,60,29
76,67,58,15
92,29,55,73
34,1,53,94
59,43,47,24
20,16,35,44
40,70,6,40
88,80,16,53
48,10,23,2
8,36,68,17
81,94,77,86
69,91,73,83
19,50,40,44
5,9,93,96
26,74,97,62
82,39,67,74
67,29,21,4
39,92,87,55
94,84,38,43
62,6,41,15
15,21,2,32
7,77,92,83
31,76,80,10
17,42,52,43
83,73,18,25
42,8,98,13
1,34,91,19
67,1,59,23
30,96,76,23
34,56,42,46
34,98,18,33
7,61,7,53
74,58,43,91
92,78,17,19
16,52,57,75
83,63,68,85
14,72,54,34
3,60,67,24
10,85,42,43
97,39,92,99
50,74,33,78
34,63,5,44
88,42,31,78
19,62,19,46
41,80,58,63
52,43,49,50
21,7,38,1
29,69,23,48
60,75,65,57
58,4,11,76
87,91,59,42
50,76,70,55
21,34,69,91
23,29,26,29
12,87,69,86
71,90,87,6
57,45,39,22
51,57,3,6
59,96,62,30
58,57,15,50
47,93,36,88
70,16,58,27
28,41,96,13
75,75,19,29
97,5,19,57
87,21,22,83
92,30,98,36
81,48,93,41
12,56,30,20
31,8,83,90
86,62,25,20
76,15,16,58
53,17,24,34
49,48,30,68
90,51,94,31
84,77,50,4
2,84,76,83
69,12,56,69
69,34,27,53
90,19,48,11
19,88,86,54
40,15,77,40
95,66,99,2
53,21,28,50
28,25,14,12
27,21,79,50
59,5,35,57
39,11,87,93
79,5,83,2
71,22,69,23
28,3,74,84
65,20,70,7
72,51,58,41
45,46,53,3
31,21,4,21
50,95,43,90
22,65,83,28
92,94,10,95
59,63,35,5
16,96,3,39
27,91,81,77
56,51,4,19
14,61,27,43
29,16,36,85
5,20,65,98
25,64,13,57
68,55,18,59
12,91,23,60
64,87,71,98
93,35,40,33
91,52,23,4
60,85,78,24
89,19,35,74
71,81,51,67
25,36,15,84
96,28,75,35
4,59,38,62
81,92,34,95
86,71,43,50
9,27,50,24
3,90,28,27
56,23,49,39
98,92,52,9
15,23,85,24
37,87,66,48
52,59,50,25
65,88,43,96
19,27,65,5
28,64,37,95
90,43,77,70
97,86,92,76
54,43,35,60
31,62,38,70
31,84,91,17
24,89,36,95
89,40,40,74
48,91,69,39
3,55,97,64
32,3,68,93
10,20,74,23
96,18,27,64
46,78,62,87
57,90,77,87
72,38,50,42
77,92,99,60
36,45,7,3
66,43,17,32
23,22,26,34
84,87,98,16
42,34,53,52
78,21,80,46
37,63,18,58
51,16,68,93
21,10,79,2
16,91,86,62
85,90,97,64
57,88,81,36
43,26,53,9
43,35,59,54
27,47,18,97
41,66,44,83
22,78,3,6
16,6,6,91
50,28,3,57
79,17,35,32
70,36,90,68
45,53,94,73
39,19,83,71
2,25,39,68
85,95,79,73
4,98,14,53
69,45,70,95
70,44,24,19
64,83,16,39
32,27,55,65
46,70,35,53
24,10,14,62
3,15,13,30
7,63,78,62
15,81,68,61
21,1,96,27
69,46,45,67
29,25,51,81
30,89,76,56
76,15,16,34
92,77,29,38
98,80,36,77
48,27,79,84
57,4,21,55
32,31,14,70
80,20,19,68
95,7,26,41
55,66,74,45
23,32,60,17
41,37,48,23
14,93,78,76
15,12,87,94
58,32,5,45
24,37,74,44
70,78,68,7
59,67,31,33
15,40,37,38
95,28,81,3
48,71,24,89
62,64,85,7
50,41,63,13
4,56,78,42
50,53,46,29
13,68,51,35
37,73,15,39
59,76,33,15
53,84,46,6
24,90,67,33
85,45,24,17
31,55,81,23
90,24,18,74
52,28,25,54
61,13,27,88
12,80,47,28
32,35,37,64
94,3,65,29
59,98,10,40
71,49,3,48
44,66,71,6
58,31,83,44
1,78,4,75
85,64,29,96
40,30,83,35
31,29,64,17
18,83,54,91
72,18,73,35
89,20,42,31
39,65,7,4
27,39,1,7
61,45,52,13
63,83,27,38
35,11,62,50
8,89,4,18
10,64,19,4
45,38,33,64
38,63,70,81
17,48,91,61
88,17,69,9
10,75,53,22
59,4,1,23
59,11,17,1
61,91,16,63
16,99,87,50
27,85,35,17
12,38,16,58
3,34,56,52
13,4,50,75
75,59,85,33
71,48,9,24
76,35,61,67
90,36,99,10
33,81,21,47
63,29,63,7
46,62,55,66
27,49,58,30
64,61,58,31
44,92,98,87
98,42,72,40
85,47,44,79
79,99,45,53
47,10,74,72
55,32,98,95
98,72,48,10
63,40,81,38
52,30,45,35
2,40,99,5
40,39,53,32
72,61,7,73
65,55,69,74
11,13,89,82
79,50,66,50
68,47,71,36
16,62,28,59
19,22,67,68
61,79,99,84
10,25,67,95
46,5,31,77
13,72,67,65
47,40,25,27
79,98,80,5
58,86,20,71
51,18,20,10
23,94,5,35
76,86,34,66
44,15,24,10
3,41,63,87
19,56,9,21
2,27,25,47
48,95,66,81
3,3,53,43
39,40,39,71
43,69,4,81
91,37,64,19
56,30,37,98
99,64,29,72
92,31,12,11
45,61,37,66
78,87,51,16
82,80,51,91
95,65,69,8
3,59,61,59
36,14,77,47
91,46,9,49
72,86,79,99
47,24,36,90
77,53,97,33
45,99,95,90
52,26,13,22
66,64,27,65
81,18,17,59
77,72,82,46
24,45,94,32
39,80,75,54
32,54,86,27
85,35,33,7
14,2,42,86
98,45,50,29
4,1,66,81
54,51,71,49
41,82,98,23
27,1,22,72
28,53,90,1
49,7,46,40
58,69,40,33
36,43,3,75
20,6,11,94
46,69,57,62
62,54,34,17
15,66,69,1
2,15,60,94
81,58,56,70
98,78,90,52
45,87,5,51
32,42,95,62
53,10,52,77
20,72,28,25
51,74,65,90
90,24,32,84
68,21,76,74
58,52,60,10
41,68,2,87
61,71,75,71
93,47,31,92
88,38,32,82
60,45,5,6
29,16,50,25
73,48,80,44
91,61,1,9
93,19,59,6
68,58,28,70
95,31,86,19
97,35,95,9
96,8,10,98
51,98,37,37
49,7,73,88
52,24,87,71
6,41,2,4
91,60,89,47
3,50,96,6
38,77,98,56
96,2,57,81
50,86,19,30
40,58,93,16
73,61,71,53
53,81,32,37
27,13,13,64
60,3,34,43
42,69,28,11
9,35,71,58
66,74,93,60
43,59,22,22
92,48,17,34
